filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
19023_225.jpg,39220,{},2,0,"{""name"":""point"",""cx"":264,""cy"":357}","{""Present Curb Ramp"":""2""}"
19023_225.jpg,39220,{},2,1,"{""name"":""point"",""cx"":571,""cy"":355}","{""Present Curb Ramp"":""2""}"
19023_315.jpg,39462,{},2,0,"{""name"":""point"",""cx"":181,""cy"":386}","{""Present Curb Ramp"":""2""}"
19023_315.jpg,39462,{},2,1,"{""name"":""point"",""cx"":619,""cy"":445}","{""Present Curb Ramp"":""2""}"
19027_45.jpg,68386,{},1,0,"{""name"":""point"",""cx"":20,""cy"":377}","{""Present Curb Ramp"":""3""}"
19027_135.jpg,59973,{},1,0,"{""name"":""point"",""cx"":629,""cy"":443}","{""Present Curb Ramp"":""3""}"
19027_225.jpg,66742,{},1,0,"{""name"":""point"",""cx"":13,""cy"":431}","{""Present Curb Ramp"":""3""}"
19027_315.jpg,49864,{},2,0,"{""name"":""point"",""cx"":435,""cy"":353}","{""Present Curb Ramp"":""3""}"
19027_315.jpg,49864,{},2,1,"{""name"":""point"",""cx"":247,""cy"":383}","{""Missing Curb Ramp"":""2""}"
19029_45.jpg,50522,{},1,0,"{""name"":""point"",""cx"":239,""cy"":503}","{""Missing Curb Ramp"":""3""}"
19029_135.jpg,37776,{},2,0,"{""name"":""point"",""cx"":268,""cy"":374}","{""Present Curb Ramp"":""3""}"
19029_135.jpg,37776,{},2,1,"{""name"":""point"",""cx"":148,""cy"":345}","{""Present Curb Ramp"":""2""}"
19029_225.jpg,42048,{},2,0,"{""name"":""point"",""cx"":165,""cy"":399}","{""Missing Curb Ramp"":""1""}"
19029_225.jpg,42048,{},2,1,"{""name"":""point"",""cx"":402,""cy"":351}","{""Missing Curb Ramp"":""1""}"
19029_315.jpg,38671,{},5,0,"{""name"":""point"",""cx"":441,""cy"":368}","{""Present Curb Ramp"":""2""}"
19029_315.jpg,38671,{},5,1,"{""name"":""point"",""cx"":461,""cy"":365}","{""Present Curb Ramp"":""2""}"
19029_315.jpg,38671,{},5,2,"{""name"":""point"",""cx"":204,""cy"":345}","{""Present Curb Ramp"":""2""}"
19029_315.jpg,38671,{},5,3,"{""name"":""point"",""cx"":528,""cy"":363}","{""Present Curb Ramp"":""2""}"
19029_315.jpg,38671,{},5,4,"{""name"":""point"",""cx"":303,""cy"":353}","{""Missing Curb Ramp"":""3""}"
19035_45.jpg,51797,{},2,0,"{""name"":""point"",""cx"":135,""cy"":362}","{""Present Curb Ramp"":""2""}"
19035_45.jpg,51797,{},2,1,"{""name"":""point"",""cx"":441,""cy"":461}","{""Missing Curb Ramp"":""2""}"
19035_135.jpg,50979,{},1,0,"{""name"":""point"",""cx"":433,""cy"":390}","{""Present Curb Ramp"":""3""}"
19035_225.jpg,43668,{},1,0,"{""name"":""point"",""cx"":294,""cy"":371}","{""Present Curb Ramp"":""4""}"
19035_315.jpg,45914,{},2,0,"{""name"":""point"",""cx"":446,""cy"":358}","{""Present Curb Ramp"":""2""}"
19035_315.jpg,45914,{},2,1,"{""name"":""point"",""cx"":227,""cy"":396}","{""Missing Curb Ramp"":""2""}"
19039_45.jpg,39606,{},1,0,"{""name"":""point"",""cx"":430,""cy"":342}","{""Present Curb Ramp"":""2""}"
19039_135.jpg,35918,{},1,0,"{""name"":""point"",""cx"":316,""cy"":351}","{""Occlusion"":""1""}"
19039_225.jpg,37863,{},1,0,"{""name"":""point"",""cx"":137,""cy"":370}","{""Present Curb Ramp"":""2""}"
19039_315.jpg,47081,{},1,0,"{""name"":""point"",""cx"":510,""cy"":408}","{""Present Curb Ramp"":""3""}"
19051_45.jpg,40852,{},1,0,"{""name"":""point"",""cx"":202,""cy"":366}","{""Present Curb Ramp"":""2""}"
19051_135.jpg,35823,{},2,0,"{""name"":""point"",""cx"":174,""cy"":358}","{""Occlusion"":""1""}"
19051_135.jpg,35823,{},2,1,"{""name"":""point"",""cx"":486,""cy"":363}","{""Present Curb Ramp"":""2""}"
19051_225.jpg,35634,{},3,0,"{""name"":""point"",""cx"":121,""cy"":354}","{""Present Curb Ramp"":""2""}"
19051_225.jpg,35634,{},3,1,"{""name"":""point"",""cx"":449,""cy"":364}","{""Present Curb Ramp"":""3""}"
19051_225.jpg,35634,{},3,2,"{""name"":""point"",""cx"":456,""cy"":357}","{""Obstacle"":""2""}"
19051_315.jpg,41225,{},2,0,"{""name"":""point"",""cx"":370,""cy"":393}","{""Present Curb Ramp"":""1""}"
19051_315.jpg,41225,{},2,1,"{""name"":""point"",""cx"":505,""cy"":396}","{""Present Curb Ramp"":""1""}"
19102_45.jpg,47510,{},1,0,"{""name"":""point"",""cx"":128,""cy"":353}","{""Missing Curb Ramp"":""2""}"
19102_135.jpg,49235,{},2,0,"{""name"":""point"",""cx"":423,""cy"":365}","{""Present Curb Ramp"":""2""}"
19102_135.jpg,49235,{},2,1,"{""name"":""point"",""cx"":478,""cy"":363}","{""Missing Curb Ramp"":""2""}"
19102_225.jpg,41625,{},1,0,"{""name"":""point"",""cx"":127,""cy"":350}","{""Present Curb Ramp"":""3""}"
19102_315.jpg,47031,{},2,0,"{""name"":""point"",""cx"":185,""cy"":393}","{""Present Curb Ramp"":""3""}"
19102_315.jpg,47031,{},2,1,"{""name"":""point"",""cx"":484,""cy"":378}","{""Present Curb Ramp"":""3""}"
19133_45.jpg,47850,{},2,0,"{""name"":""point"",""cx"":150,""cy"":390}","{""Present Curb Ramp"":""1""}"
19133_45.jpg,47850,{},2,1,"{""name"":""point"",""cx"":398,""cy"":364}","{""Present Curb Ramp"":""3""}"
19133_135.jpg,42600,{},1,0,"{""name"":""point"",""cx"":432,""cy"":351}","{""Present Curb Ramp"":""4""}"
19133_225.jpg,40098,{},1,0,"{""name"":""point"",""cx"":159,""cy"":373}","{""Present Curb Ramp"":""1""}"
19133_315.jpg,43069,{},2,0,"{""name"":""point"",""cx"":556,""cy"":386}","{""Present Curb Ramp"":""1""}"
19133_315.jpg,43069,{},2,1,"{""name"":""point"",""cx"":176,""cy"":341}","{""Present Curb Ramp"":""2""}"
19299_45.jpg,46306,{},0,0,{},{}
19299_135.jpg,44210,{},0,0,{},{}
19299_225.jpg,50914,{},0,0,{},{}
19299_315.jpg,58680,{},2,0,"{""name"":""point"",""cx"":431,""cy"":381}","{""Present Curb Ramp"":""4""}"
19299_315.jpg,58680,{},2,1,"{""name"":""point"",""cx"":374,""cy"":380}","{""Present Curb Ramp"":""4""}"
92_45.jpg,38657,{},0,0,{},{}
92_135.jpg,41295,{},0,0,{},{}
92_225.jpg,44594,{},0,0,{},{}
92_315.jpg,43574,{},0,0,{},{}
380_45.jpg,72695,{},0,0,{},{}
380_135.jpg,77900,{},0,0,{},{}
380_225.jpg,70355,{},0,0,{},{}
380_315.jpg,69935,{},0,0,{},{}
472_45.jpg,40833,{},0,0,{},{}
472_135.jpg,48871,{},0,0,{},{}
472_225.jpg,47378,{},0,0,{},{}
472_315.jpg,31557,{},0,0,{},{}
510_45.jpg,53048,{},1,0,"{""name"":""point"",""cx"":612,""cy"":457}","{""Present Curb Ramp"":""4""}"
510_135.jpg,47612,{},1,0,"{""name"":""point"",""cx"":395,""cy"":380}","{""Present Curb Ramp"":""4""}"
510_225.jpg,77813,{},1,0,"{""name"":""point"",""cx"":201,""cy"":383}","{""No Sidewalk"":""1""}"
510_315.jpg,77525,{},1,0,"{""name"":""point"",""cx"":70,""cy"":516}","{""No Sidewalk"":""1""}"
570_45.jpg,35669,{},0,0,{},{}
570_135.jpg,37115,{},0,0,{},{}
570_225.jpg,37841,{},0,0,{},{}
570_315.jpg,39867,{},0,0,{},{}
693_45.jpg,35351,{},0,0,{},{}
693_135.jpg,44883,{},3,0,"{""name"":""point"",""cx"":469,""cy"":374}","{""Obstacle"":""3""}"
693_135.jpg,44883,{},3,1,"{""name"":""point"",""cx"":310,""cy"":415}","{""Obstacle"":""3""}"
693_135.jpg,44883,{},3,2,"{""name"":""point"",""cx"":405,""cy"":378}","{""Obstacle"":""3""}"
693_225.jpg,35181,{},1,0,"{""name"":""point"",""cx"":315,""cy"":398}","{""No Sidewalk"":""1""}"
693_315.jpg,36194,{},1,0,"{""name"":""point"",""cx"":354,""cy"":387}","{""No Sidewalk"":""1""}"
1023_45.jpg,41849,{},2,0,"{""name"":""point"",""cx"":552,""cy"":404}","{""Surface Problem"":""3""}"
1023_45.jpg,41849,{},2,1,"{""name"":""point"",""cx"":189,""cy"":359}","{""Obstacle"":""3""}"
1023_135.jpg,43558,{},1,0,"{""name"":""point"",""cx"":101,""cy"":384}","{""Surface Problem"":""3""}"
1023_225.jpg,71049,{},1,0,"{""name"":""point"",""cx"":29,""cy"":416}","{""Surface Problem"":""3""}"
1023_315.jpg,66055,{},1,0,"{""name"":""point"",""cx"":441,""cy"":383}","{""Surface Problem"":""3""}"
1525_45.jpg,61964,{},1,0,"{""name"":""point"",""cx"":232,""cy"":420}","{""Present Curb Ramp"":""4""}"
1525_135.jpg,67223,{},0,0,{},{}
1525_225.jpg,67319,{},0,0,{},{}
1525_315.jpg,72593,{},1,0,"{""name"":""point"",""cx"":394,""cy"":411}","{""Present Curb Ramp"":""1""}"
1532_45.jpg,58488,{},0,0,{},{}
1532_135.jpg,87881,{},1,0,"{""name"":""point"",""cx"":174,""cy"":431}","{""No Sidewalk"":""1""}"
1532_225.jpg,104088,{},1,0,"{""name"":""point"",""cx"":384,""cy"":510}","{""Present Curb Ramp"":""2""}"
1532_315.jpg,67590,{},1,0,"{""name"":""point"",""cx"":429,""cy"":403}","{""Present Curb Ramp"":""3""}"
1747_45.jpg,72668,{},1,0,"{""name"":""point"",""cx"":124,""cy"":452}","{""Present Curb Ramp"":""2""}"
1747_135.jpg,52810,{},1,0,"{""name"":""point"",""cx"":438,""cy"":501}","{""Present Curb Ramp"":""3""}"
1747_225.jpg,48062,{},1,0,"{""name"":""point"",""cx"":411,""cy"":418}","{""Present Curb Ramp"":""2""}"
1747_315.jpg,61890,{},1,0,"{""name"":""point"",""cx"":290,""cy"":395}","{""Present Curb Ramp"":""2""}"
1895_45.jpg,34971,{},1,0,"{""name"":""point"",""cx"":446,""cy"":348}","{""No Sidewalk"":""1""}"
1895_135.jpg,42211,{},0,0,{},{}
1895_225.jpg,35232,{},0,0,{},{}
1895_315.jpg,39752,{},0,0,{},{}
1899_45.jpg,48992,{},1,0,"{""name"":""point"",""cx"":269,""cy"":415}","{""Present Curb Ramp"":""2""}"
1899_135.jpg,46274,{},2,0,"{""name"":""point"",""cx"":299,""cy"":393}","{""Present Curb Ramp"":""1""}"
1899_135.jpg,46274,{},2,1,"{""name"":""point"",""cx"":381,""cy"":392}","{""Present Curb Ramp"":""1""}"
1899_225.jpg,47224,{},1,0,"{""name"":""point"",""cx"":264,""cy"":382}","{""Present Curb Ramp"":""2""}"
1899_315.jpg,52462,{},1,0,"{""name"":""point"",""cx"":268,""cy"":427}","{""Present Curb Ramp"":""2""}"
1914_45.jpg,64052,{},2,0,"{""name"":""point"",""cx"":375,""cy"":404}","{""Surface Problem"":""2""}"
1914_45.jpg,64052,{},2,1,"{""name"":""point"",""cx"":414,""cy"":413}","{""Surface Problem"":""2""}"
1914_135.jpg,80693,{},2,0,"{""name"":""point"",""cx"":164,""cy"":425}","{""Surface Problem"":""2""}"
1914_135.jpg,80693,{},2,1,"{""name"":""point"",""cx"":99,""cy"":442}","{""Surface Problem"":""2""}"
1914_225.jpg,92707,{},1,0,"{""name"":""point"",""cx"":481,""cy"":610}","{""Present Curb Ramp"":""2""}"
1914_315.jpg,86362,{},1,0,"{""name"":""point"",""cx"":485,""cy"":407}","{""Present Curb Ramp"":""3""}"
1926_45.jpg,97003,{},1,0,"{""name"":""point"",""cx"":346,""cy"":462}","{""Present Curb Ramp"":""4""}"
1926_135.jpg,69381,{},2,0,"{""name"":""point"",""cx"":231,""cy"":431}","{""Present Curb Ramp"":""2""}"
1926_135.jpg,69381,{},2,1,"{""name"":""point"",""cx"":341,""cy"":420}","{""Present Curb Ramp"":""2""}"
1926_225.jpg,72178,{},1,0,"{""name"":""point"",""cx"":78,""cy"":428}","{""Present Curb Ramp"":""3""}"
1926_315.jpg,101891,{},0,0,{},{}
2093_45.jpg,60732,{},1,0,"{""name"":""point"",""cx"":317,""cy"":438}","{""Present Curb Ramp"":""3""}"
2093_135.jpg,56878,{},1,0,"{""name"":""point"",""cx"":309,""cy"":423}","{""Present Curb Ramp"":""3""}"
2093_225.jpg,55215,{},1,0,"{""name"":""point"",""cx"":299,""cy"":433}","{""Present Curb Ramp"":""3""}"
2093_315.jpg,64920,{},1,0,"{""name"":""point"",""cx"":316,""cy"":432}","{""Present Curb Ramp"":""3""}"
2099_45.jpg,59933,{},1,0,"{""name"":""point"",""cx"":599,""cy"":596}","{""Occlusion"":""1""}"
2099_135.jpg,67731,{},4,0,"{""name"":""point"",""cx"":190,""cy"":469}","{""Obstacle"":""4""}"
2099_135.jpg,67731,{},4,1,"{""name"":""point"",""cx"":370,""cy"":417}","{""Obstacle"":""3""}"
2099_135.jpg,67731,{},4,2,"{""name"":""point"",""cx"":475,""cy"":392}","{""Obstacle"":""3""}"
2099_135.jpg,67731,{},4,3,"{""name"":""point"",""cx"":425,""cy"":396}","{""Obstacle"":""3""}"
2099_225.jpg,56777,{},1,0,"{""name"":""point"",""cx"":566,""cy"":578}","{""Obstacle"":""3""}"
2099_315.jpg,43845,{},2,0,"{""name"":""point"",""cx"":547,""cy"":381}","{""Present Curb Ramp"":""2""}"
2099_315.jpg,43845,{},2,1,"{""name"":""point"",""cx"":55,""cy"":604}","{""Obstacle"":""1""}"
2350_45.jpg,37034,{},1,0,"{""name"":""point"",""cx"":192,""cy"":396}","{""Present Curb Ramp"":""3""}"
2350_135.jpg,28561,{},2,0,"{""name"":""point"",""cx"":184,""cy"":432}","{""No Sidewalk"":""1""}"
2350_135.jpg,28561,{},2,1,"{""name"":""point"",""cx"":65,""cy"":468}","{""Present Curb Ramp"":""4""}"
2350_225.jpg,31700,{},2,0,"{""name"":""point"",""cx"":184,""cy"":357}","{""Present Curb Ramp"":""4""}"
2350_225.jpg,31700,{},2,1,"{""name"":""point"",""cx"":585,""cy"":436}","{""Present Curb Ramp"":""4""}"
2350_315.jpg,33479,{},1,0,"{""name"":""point"",""cx"":430,""cy"":388}","{""Present Curb Ramp"":""3""}"
2564_45.jpg,65195,{},0,0,{},{}
2564_135.jpg,59281,{},1,0,"{""name"":""point"",""cx"":501,""cy"":476}","{""Present Curb Ramp"":""3""}"
2564_225.jpg,71560,{},1,0,"{""name"":""point"",""cx"":356,""cy"":410}","{""Present Curb Ramp"":""3""}"
2564_315.jpg,79826,{},1,0,"{""name"":""point"",""cx"":539,""cy"":453}","{""Surface Problem"":""4""}"
2666_45.jpg,53232,{},1,0,"{""name"":""point"",""cx"":454,""cy"":414}","{""Present Curb Ramp"":""3""}"
2666_135.jpg,76014,{},1,0,"{""name"":""point"",""cx"":263,""cy"":391}","{""Present Curb Ramp"":""3""}"
2666_225.jpg,83955,{},1,0,"{""name"":""point"",""cx"":177,""cy"":457}","{""Present Curb Ramp"":""3""}"
2666_315.jpg,63195,{},1,0,"{""name"":""point"",""cx"":371,""cy"":491}","{""Present Curb Ramp"":""3""}"
2678_45.jpg,51631,{},1,0,"{""name"":""point"",""cx"":293,""cy"":384}","{""Present Curb Ramp"":""3""}"
2678_135.jpg,46635,{},2,0,"{""name"":""point"",""cx"":370,""cy"":382}","{""Present Curb Ramp"":""3""}"
2678_135.jpg,46635,{},2,1,"{""name"":""point"",""cx"":322,""cy"":374}","{""Surface Problem"":""3""}"
2678_225.jpg,55288,{},1,0,"{""name"":""point"",""cx"":181,""cy"":401}","{""Present Curb Ramp"":""3""}"
2678_315.jpg,54433,{},1,0,"{""name"":""point"",""cx"":436,""cy"":410}","{""Present Curb Ramp"":""3""}"
2685_45.jpg,74070,{},1,0,"{""name"":""point"",""cx"":306,""cy"":424}","{""Present Curb Ramp"":""3""}"
2685_135.jpg,94438,{},0,0,{},{}
2685_225.jpg,79308,{},1,0,"{""name"":""point"",""cx"":87,""cy"":484}","{""Surface Problem"":""4""}"
2685_315.jpg,82866,{},1,0,"{""name"":""point"",""cx"":365,""cy"":439}","{""Present Curb Ramp"":""3""}"
2891_45.jpg,83017,{},1,0,"{""name"":""point"",""cx"":360,""cy"":572}","{""Present Curb Ramp"":""3""}"
2891_135.jpg,85730,{},0,0,{},{}
2891_225.jpg,67126,{},0,0,{},{}
2891_315.jpg,64154,{},2,0,"{""name"":""point"",""cx"":107,""cy"":528}","{""Present Curb Ramp"":""4""}"
2891_315.jpg,64154,{},2,1,"{""name"":""point"",""cx"":446,""cy"":389}","{""Present Curb Ramp"":""3""}"
3524_45.jpg,95380,{},2,0,"{""name"":""point"",""cx"":382,""cy"":433}","{""Present Curb Ramp"":""3""}"
3524_45.jpg,95380,{},2,1,"{""name"":""point"",""cx"":370,""cy"":423}","{""Surface Problem"":""3""}"
3524_135.jpg,67353,{},2,0,"{""name"":""point"",""cx"":322,""cy"":438}","{""Present Curb Ramp"":""3""}"
3524_135.jpg,67353,{},2,1,"{""name"":""point"",""cx"":337,""cy"":415}","{""Surface Problem"":""3""}"
3524_225.jpg,82454,{},1,0,"{""name"":""point"",""cx"":201,""cy"":376}","{""Surface Problem"":""4""}"
3524_315.jpg,87754,{},1,0,"{""name"":""point"",""cx"":266,""cy"":429}","{""Surface Problem"":""3""}"
3751_45.jpg,78534,{},1,0,"{""name"":""point"",""cx"":545,""cy"":435}","{""Present Curb Ramp"":""4""}"
3751_135.jpg,70741,{},1,0,"{""name"":""point"",""cx"":302,""cy"":375}","{""Present Curb Ramp"":""3""}"
3751_225.jpg,83540,{},1,0,"{""name"":""point"",""cx"":145,""cy"":424}","{""Present Curb Ramp"":""4""}"
3751_315.jpg,107301,{},1,0,"{""name"":""point"",""cx"":203,""cy"":567}","{""Present Curb Ramp"":""3""}"
3905_45.jpg,80556,{},0,0,{},{}
3905_135.jpg,86882,{},0,0,{},{}
3905_225.jpg,60391,{},2,0,"{""name"":""point"",""cx"":208,""cy"":413}","{""Present Curb Ramp"":""4""}"
3905_225.jpg,60391,{},2,1,"{""name"":""point"",""cx"":391,""cy"":375}","{""Present Curb Ramp"":""3""}"
3905_315.jpg,66324,{},2,0,"{""name"":""point"",""cx"":157,""cy"":347}","{""Present Curb Ramp"":""3""}"
3905_315.jpg,66324,{},2,1,"{""name"":""point"",""cx"":230,""cy"":363}","{""Present Curb Ramp"":""3""}"
4016_45.jpg,71379,{},1,0,"{""name"":""point"",""cx"":341,""cy"":367}","{""Present Curb Ramp"":""3""}"
4016_135.jpg,77259,{},1,0,"{""name"":""point"",""cx"":375,""cy"":385}","{""Present Curb Ramp"":""4""}"
4016_225.jpg,85353,{},1,0,"{""name"":""point"",""cx"":117,""cy"":408}","{""Present Curb Ramp"":""4""}"
4016_315.jpg,83502,{},1,0,"{""name"":""point"",""cx"":493,""cy"":411}","{""Present Curb Ramp"":""4""}"
4034_45.jpg,82910,{},2,0,"{""name"":""point"",""cx"":379,""cy"":362}","{""Surface Problem"":""3""}"
4034_45.jpg,82910,{},2,1,"{""name"":""point"",""cx"":69,""cy"":424}","{""Surface Problem"":""3""}"
4034_135.jpg,70594,{},1,0,"{""name"":""point"",""cx"":152,""cy"":437}","{""Present Curb Ramp"":""3""}"
4034_225.jpg,76975,{},1,0,"{""name"":""point"",""cx"":301,""cy"":521}","{""Present Curb Ramp"":""4""}"
4034_315.jpg,79386,{},2,0,"{""name"":""point"",""cx"":497,""cy"":418}","{""Surface Problem"":""3""}"
4034_315.jpg,79386,{},2,1,"{""name"":""point"",""cx"":186,""cy"":359}","{""Surface Problem"":""3""}"
4042_45.jpg,78206,{},2,0,"{""name"":""point"",""cx"":514,""cy"":484}","{""Present Curb Ramp"":""5""}"
4042_45.jpg,78206,{},2,1,"{""name"":""point"",""cx"":522,""cy"":446}","{""Present Curb Ramp"":""4""}"
4042_135.jpg,53527,{},2,0,"{""name"":""point"",""cx"":417,""cy"":368}","{""Present Curb Ramp"":""3""}"
4042_135.jpg,53527,{},2,1,"{""name"":""point"",""cx"":232,""cy"":370}","{""Present Curb Ramp"":""3""}"
4042_225.jpg,60493,{},1,0,"{""name"":""point"",""cx"":74,""cy"":490}","{""Present Curb Ramp"":""3""}"
4042_315.jpg,84647,{},0,0,{},{}
4113_45.jpg,71555,{},1,0,"{""name"":""point"",""cx"":353,""cy"":408}","{""Present Curb Ramp"":""3""}"
4113_135.jpg,72815,{},1,0,"{""name"":""point"",""cx"":169,""cy"":428}","{""Present Curb Ramp"":""3""}"
4113_225.jpg,57005,{},1,0,"{""name"":""point"",""cx"":397,""cy"":460}","{""Present Curb Ramp"":""2""}"
4113_315.jpg,56985,{},1,0,"{""name"":""point"",""cx"":401,""cy"":427}","{""Present Curb Ramp"":""3""}"
9557_45.jpg,54156,{},1,0,"{""name"":""point"",""cx"":276,""cy"":400}","{""Present Curb Ramp"":""2""}"
9557_135.jpg,50974,{},1,0,"{""name"":""point"",""cx"":249,""cy"":454}","{""Present Curb Ramp"":""2""}"
9557_225.jpg,56124,{},1,0,"{""name"":""point"",""cx"":372,""cy"":452}","{""Present Curb Ramp"":""3""}"
9557_315.jpg,54106,{},1,0,"{""name"":""point"",""cx"":417,""cy"":427}","{""Present Curb Ramp"":""3""}"
9564_45.jpg,77751,{},1,0,"{""name"":""point"",""cx"":232,""cy"":483}","{""Present Curb Ramp"":""4""}"
9564_135.jpg,61773,{},1,0,"{""name"":""point"",""cx"":450,""cy"":452}","{""Present Curb Ramp"":""4""}"
9564_225.jpg,81017,{},1,0,"{""name"":""point"",""cx"":333,""cy"":412}","{""Present Curb Ramp"":""3""}"
9564_315.jpg,87195,{},1,0,"{""name"":""point"",""cx"":244,""cy"":426}","{""Present Curb Ramp"":""3""}"
9676_45.jpg,73998,{},1,0,"{""name"":""point"",""cx"":365,""cy"":408}","{""Present Curb Ramp"":""3""}"
9676_135.jpg,58700,{},1,0,"{""name"":""point"",""cx"":580,""cy"":385}","{""Surface Problem"":""3""}"
9676_225.jpg,56209,{},0,0,{},{}
9676_315.jpg,69059,{},1,0,"{""name"":""point"",""cx"":452,""cy"":484}","{""Present Curb Ramp"":""3""}"
9716_45.jpg,53923,{},1,0,"{""name"":""point"",""cx"":256,""cy"":417}","{""Present Curb Ramp"":""3""}"
9716_135.jpg,45059,{},1,0,"{""name"":""point"",""cx"":229,""cy"":436}","{""Present Curb Ramp"":""3""}"
9716_225.jpg,62799,{},1,0,"{""name"":""point"",""cx"":326,""cy"":455}","{""Present Curb Ramp"":""2""}"
9716_315.jpg,64921,{},1,0,"{""name"":""point"",""cx"":369,""cy"":426}","{""Present Curb Ramp"":""2""}"
9744_45.jpg,48330,{},1,0,"{""name"":""point"",""cx"":246,""cy"":371}","{""No Sidewalk"":""1""}"
9744_135.jpg,46327,{},1,0,"{""name"":""point"",""cx"":409,""cy"":361}","{""No Sidewalk"":""1""}"
9744_225.jpg,50450,{},0,0,{},{}
9744_315.jpg,46371,{},1,0,"{""name"":""point"",""cx"":282,""cy"":403}","{""Surface Problem"":""3""}"
9756_45.jpg,52648,{},1,0,"{""name"":""point"",""cx"":306,""cy"":397}","{""Present Curb Ramp"":""3""}"
9756_135.jpg,53088,{},1,0,"{""name"":""point"",""cx"":32,""cy"":452}","{""Present Curb Ramp"":""2""}"
9756_225.jpg,55661,{},1,0,"{""name"":""point"",""cx"":627,""cy"":555}","{""Present Curb Ramp"":""4""}"
9756_315.jpg,55899,{},2,0,"{""name"":""point"",""cx"":26,""cy"":545}","{""Present Curb Ramp"":""3""}"
9756_315.jpg,55899,{},2,1,"{""name"":""point"",""cx"":443,""cy"":394}","{""Present Curb Ramp"":""3""}"
9780_45.jpg,47387,{},1,0,"{""name"":""point"",""cx"":219,""cy"":442}","{""Present Curb Ramp"":""2""}"
9780_135.jpg,49432,{},0,0,{},{}
9780_225.jpg,46577,{},1,0,"{""name"":""point"",""cx"":193,""cy"":385}","{""Present Curb Ramp"":""2""}"
9780_315.jpg,46515,{},1,0,"{""name"":""point"",""cx"":290,""cy"":420}","{""Present Curb Ramp"":""3""}"
9808_45.jpg,79586,{},1,0,"{""name"":""point"",""cx"":179,""cy"":421}","{""Present Curb Ramp"":""2""}"
9808_135.jpg,100516,{},0,0,{},{}
9808_225.jpg,84184,{},1,0,"{""name"":""point"",""cx"":361,""cy"":400}","{""Surface Problem"":""2""}"
9808_315.jpg,57492,{},1,0,"{""name"":""point"",""cx"":374,""cy"":401}","{""Missing Curb Ramp"":""1""}"
9827_45.jpg,70816,{},1,0,"{""name"":""point"",""cx"":353,""cy"":415}","{""Present Curb Ramp"":""3""}"
9827_135.jpg,59198,{},1,0,"{""name"":""point"",""cx"":253,""cy"":420}","{""Present Curb Ramp"":""4""}"
9827_225.jpg,66793,{},1,0,"{""name"":""point"",""cx"":253,""cy"":441}","{""Present Curb Ramp"":""2""}"
9827_315.jpg,62387,{},1,0,"{""name"":""point"",""cx"":308,""cy"":443}","{""Present Curb Ramp"":""3""}"
9852_45.jpg,57004,{},1,0,"{""name"":""point"",""cx"":254,""cy"":395}","{""No Sidewalk"":""1""}"
9852_135.jpg,80424,{},1,0,"{""name"":""point"",""cx"":325,""cy"":446}","{""No Sidewalk"":""1""}"
9852_225.jpg,71149,{},1,0,"{""name"":""point"",""cx"":574,""cy"":373}","{""No Sidewalk"":""1""}"
9852_315.jpg,55114,{},1,0,"{""name"":""point"",""cx"":234,""cy"":456}","{""Present Curb Ramp"":""2""}"
9864_45.jpg,76085,{},1,0,"{""name"":""point"",""cx"":625,""cy"":433}","{""Present Curb Ramp"":""4""}"
9864_135.jpg,78204,{},1,0,"{""name"":""point"",""cx"":16,""cy"":452}","{""Present Curb Ramp"":""4""}"
9864_225.jpg,73493,{},1,0,"{""name"":""point"",""cx"":361,""cy"":542}","{""Surface Problem"":""2""}"
9864_315.jpg,75272,{},1,0,"{""name"":""point"",""cx"":421,""cy"":380}","{""No Sidewalk"":""1""}"
10007_45.jpg,70246,{},1,0,"{""name"":""point"",""cx"":470,""cy"":401}","{""Present Curb Ramp"":""2\n""}"
10007_135.jpg,68161,{},0,0,{},{}
10007_225.jpg,54335,{},1,0,"{""name"":""point"",""cx"":293,""cy"":388}","{""Present Curb Ramp"":""2""}"
10007_315.jpg,55704,{},1,0,"{""name"":""point"",""cx"":230,""cy"":422}","{""Present Curb Ramp"":""2""}"
10013_45.jpg,79248,{},1,0,"{""name"":""point"",""cx"":384,""cy"":369}","{""Present Curb Ramp"":""3""}"
10013_135.jpg,83337,{},1,0,"{""name"":""point"",""cx"":141,""cy"":391}","{""Present Curb Ramp"":""4""}"
10013_225.jpg,93709,{},1,0,"{""name"":""point"",""cx"":476,""cy"":410}","{""Present Curb Ramp"":""2""}"
10013_315.jpg,59488,{},1,0,"{""name"":""point"",""cx"":349,""cy"":384}","{""Present Curb Ramp"":""2""}"
10018_45.jpg,86540,{},1,0,"{""name"":""point"",""cx"":383,""cy"":426}","{""Present Curb Ramp"":""2""}"
10018_135.jpg,62090,{},1,0,"{""name"":""point"",""cx"":330,""cy"":404}","{""Present Curb Ramp"":""2""}"
10018_225.jpg,58862,{},0,0,{},{}
10018_315.jpg,65153,{},0,0,{},{}
10039_45.jpg,53232,{},1,0,"{""name"":""point"",""cx"":461,""cy"":426}","{""Present Curb Ramp"":""2""}"
10039_135.jpg,62355,{},1,0,"{""name"":""point"",""cx"":320,""cy"":387}","{""Present Curb Ramp"":""2""}"
10039_225.jpg,51944,{},1,0,"{""name"":""point"",""cx"":366,""cy"":383}","{""Present Curb Ramp"":""3""}"
