img_id,heading,crop_number,0_missing,1_null,2_obstacle,3_present,4_surface_prob,5_nosidewalk,6_occlusion,count_all,ground_truth
5476,225,5,0,1,0,0,0,0,0,0,1_null
5476,225,6,0,1,0,0,0,0,0,0,1_null
5476,225,7,0,0,0,0,2,0,0,2,4_surface_prob
5476,315,1,0,1,0,0,0,0,0,0,1_null
5476,315,2,0,1,0,0,0,0,0,0,1_null
5476,315,3,0,1,0,0,0,0,0,0,1_null
5476,315,4,0,1,0,0,0,0,0,0,1_null
5476,315,5,0,1,0,0,0,0,0,0,1_null
5476,315,6,0,1,0,0,0,0,0,0,1_null
5476,315,7,0,1,0,0,0,0,0,0,1_null
5479,45,1,0,0,0,0,3,0,0,3,4_surface_prob
5479,45,2,0,0,1,0,1,0,0,2,2_obstacle
5479,45,3,0,0,1,0,0,0,0,1,2_obstacle
5479,45,4,0,1,0,0,0,0,0,0,1_null
5479,45,5,0,0,1,0,3,0,0,4,2_obstacle
5479,45,6,0,0,1,0,1,0,0,2,2_obstacle
5479,45,7,0,1,0,0,0,0,0,0,1_null
5479,135,1,0,1,0,0,0,0,0,0,1_null
5479,135,2,0,1,0,0,0,0,0,0,1_null
5479,135,3,0,1,0,0,0,0,0,0,1_null
5479,135,4,0,0,0,0,1,0,0,1,4_surface_prob
5479,135,5,0,0,0,1,0,0,0,1,3_present
5479,135,6,0,0,0,1,0,0,0,1,3_present
5479,135,7,0,0,0,0,1,0,0,1,4_surface_prob
5479,225,1,0,1,0,0,0,0,0,0,1_null
5479,225,2,0,1,0,0,0,0,0,0,1_null
5479,225,3,0,1,0,0,0,0,0,0,1_null
5479,225,4,0,1,0,0,0,0,0,0,1_null
5479,225,5,0,1,0,0,0,0,0,0,1_null
5479,225,6,0,0,0,1,0,0,0,1,3_present
5479,225,7,0,0,0,1,0,0,0,1,3_present
5479,315,1,0,1,0,0,0,0,0,0,1_null
5479,315,2,0,1,0,0,0,0,0,0,1_null
5479,315,3,0,1,0,0,0,0,0,0,1_null
5479,315,4,0,1,0,0,0,0,0,0,1_null
5479,315,5,0,1,0,0,0,0,0,0,1_null
5479,315,6,0,1,0,0,0,0,0,0,1_null
5479,315,7,0,1,0,0,0,0,0,0,1_null
5588,45,1,0,1,0,0,0,0,0,0,1_null
5588,45,2,0,1,0,0,0,0,0,0,1_null
5588,45,3,0,1,0,0,0,0,0,0,1_null
5588,45,4,0,1,0,0,0,0,0,0,1_null
5588,45,5,0,1,0,0,0,0,0,0,1_null
5588,45,6,0,0,0,1,0,0,0,1,3_present
5588,45,7,0,0,0,1,0,0,0,1,3_present
5588,135,1,0,1,0,0,0,0,0,0,1_null
5588,135,2,0,1,0,0,0,0,0,0,1_null
5588,135,3,0,1,0,0,0,0,0,0,1_null
5588,135,4,0,1,0,0,0,0,0,0,1_null
5588,135,5,1,0,0,0,0,0,0,1,0_missing
5588,135,6,0,1,0,0,0,0,0,0,1_null
5588,135,7,0,1,0,0,0,0,0,0,1_null
5588,225,1,0,1,0,0,0,0,0,0,1_null
5588,225,2,0,1,0,0,0,0,0,0,1_null
5588,225,3,0,1,0,0,0,0,0,0,1_null
5588,225,4,0,1,0,0,0,0,0,0,1_null
5588,225,5,0,0,0,1,0,0,0,1,3_present
5588,225,6,0,0,0,1,0,0,0,1,3_present
5588,225,7,0,1,0,0,0,0,0,0,1_null
5588,315,1,0,1,0,0,0,0,0,0,1_null
5588,315,2,0,1,0,0,0,0,0,0,1_null
5588,315,3,0,1,0,0,0,0,0,0,1_null
5588,315,4,0,1,0,0,0,0,0,0,1_null
5588,315,5,0,0,0,1,0,0,0,1,3_present
5588,315,6,0,0,0,1,0,0,0,1,3_present
5588,315,7,0,1,0,0,0,0,0,0,1_null
5624,45,1,0,1,0,0,0,0,0,0,1_null
5624,45,2,0,0,0,1,0,0,0,1,3_present
5624,45,3,0,0,0,1,0,0,0,1,3_present
5624,45,4,0,1,0,0,0,0,0,0,1_null
5624,45,5,0,1,0,0,0,0,0,0,1_null
5624,45,6,0,0,0,1,0,0,0,1,3_present
5624,45,7,0,1,0,0,0,0,0,0,1_null
5624,135,1,0,1,0,0,0,0,0,0,1_null
5624,135,2,0,0,0,2,0,0,0,2,3_present
5624,135,3,0,0,0,1,0,0,0,1,3_present
5624,135,4,0,1,0,0,0,0,0,0,1_null
5624,135,5,0,0,0,2,0,0,0,2,3_present
5624,135,6,0,0,0,2,0,0,0,2,3_present
5624,135,7,0,1,0,0,0,0,0,0,1_null
5624,225,1,0,1,0,0,0,0,0,0,1_null
5624,225,2,0,0,0,1,0,0,0,1,3_present
5624,225,3,0,0,0,2,0,0,0,2,3_present
5624,225,4,0,1,0,0,0,0,0,0,1_null
5624,225,5,0,1,0,0,0,0,0,0,1_null
5624,225,6,0,0,0,2,0,0,0,2,3_present
5624,225,7,0,0,0,1,0,0,0,1,3_present
5624,315,1,0,1,0,0,0,0,0,0,1_null
5624,315,2,0,0,0,1,0,0,0,1,3_present
5624,315,3,0,0,0,2,0,0,0,2,3_present
5624,315,4,0,1,0,0,0,0,0,0,1_null
5624,315,5,0,1,0,0,0,0,0,0,1_null
5624,315,6,0,0,0,2,0,0,0,2,3_present
5624,315,7,0,0,0,2,0,0,0,2,3_present
5642,45,1,0,1,0,0,0,0,0,0,1_null
5642,45,2,0,1,0,0,0,0,0,0,1_null
5642,45,3,0,1,0,0,0,0,0,0,1_null
5642,45,4,0,1,0,0,0,0,0,0,1_null
5642,45,5,0,1,0,0,0,0,0,0,1_null
5642,45,6,0,1,0,0,0,0,0,0,1_null
5642,45,7,0,1,0,0,0,0,0,0,1_null
5642,135,1,0,1,0,0,0,0,0,0,1_null
5642,135,2,0,1,0,0,0,0,0,0,1_null
5642,135,3,0,1,0,0,0,0,0,0,1_null
5642,135,4,0,1,0,0,0,0,0,0,1_null
5642,135,5,0,1,0,0,0,0,0,0,1_null
5642,135,6,0,0,0,1,3,0,0,4,4_surface_prob
5642,135,7,0,0,0,1,1,0,0,2,4_surface_prob
5642,225,1,0,1,0,0,0,0,0,0,1_null
5642,225,2,0,1,0,0,0,0,0,0,1_null
5642,225,3,0,0,0,1,0,0,0,1,3_present
5642,225,4,0,1,0,0,0,0,0,0,1_null
5642,225,5,0,1,0,0,0,0,0,0,1_null
5642,225,6,0,0,0,1,1,0,0,2,4_surface_prob
5642,225,7,0,0,0,1,1,0,0,2,4_surface_prob
5642,315,1,0,1,0,0,0,0,0,0,1_null
5642,315,2,0,1,0,0,0,0,0,0,1_null
5642,315,3,0,1,0,0,0,0,0,0,1_null
5642,315,4,0,1,0,0,0,0,0,0,1_null
5642,315,5,0,1,0,0,0,0,0,0,1_null
5642,315,6,0,1,0,0,0,0,0,0,1_null
5642,315,7,0,1,0,0,0,0,0,0,1_null
5758,45,1,0,1,0,0,0,0,0,0,1_null
5758,45,2,0,1,0,0,0,0,0,0,1_null
5758,45,3,0,1,0,0,0,0,0,0,1_null
5758,45,4,0,1,0,0,0,0,0,0,1_null
5758,45,5,0,1,0,0,0,0,0,0,1_null
5758,45,6,0,1,0,0,0,0,0,0,1_null
5758,45,7,0,1,0,0,0,0,0,0,1_null
5758,135,1,0,1,0,0,0,0,0,0,1_null
5758,135,2,0,1,0,0,0,0,0,0,1_null
5758,135,3,0,1,0,0,0,0,0,0,1_null
5758,135,4,0,1,0,0,0,0,0,0,1_null
5758,135,5,0,0,0,1,0,0,0,1,3_present
5758,135,6,0,0,0,1,0,0,0,1,3_present
5758,135,7,0,1,0,0,0,0,0,0,1_null
5758,225,1,0,1,0,0,0,0,0,0,1_null
5758,225,2,0,1,0,0,0,0,0,0,1_null
5758,225,3,0,0,0,0,1,0,0,1,4_surface_prob
5758,225,4,0,1,0,0,0,0,0,0,1_null
5758,225,5,0,1,0,0,0,0,0,0,1_null
5758,225,6,0,0,0,0,1,0,0,1,4_surface_prob
5758,225,7,0,0,0,1,1,0,0,2,4_surface_prob
5758,315,1,0,1,0,0,0,0,0,0,1_null
5758,315,2,0,0,0,1,0,0,0,1,3_present
5758,315,3,0,0,0,1,0,0,0,1,3_present
5758,315,4,0,1,0,0,0,0,0,0,1_null
5758,315,5,0,0,0,1,0,0,0,1,3_present
5758,315,6,0,0,0,1,0,0,0,1,3_present
5758,315,7,0,1,0,0,0,0,0,0,1_null
5791,45,1,0,1,0,0,0,0,0,0,1_null
5791,45,2,0,1,0,0,0,0,0,0,1_null
5791,45,3,0,1,0,0,0,0,0,0,1_null
5791,45,4,0,1,0,0,0,0,0,0,1_null
5791,45,5,0,0,0,1,0,0,0,1,3_present
5791,45,6,0,0,0,1,1,0,0,2,4_surface_prob
5791,45,7,0,0,0,1,0,0,0,1,3_present
5791,135,1,0,1,0,0,0,0,0,0,1_null
5791,135,2,0,1,0,0,0,0,0,0,1_null
5791,135,3,0,0,0,1,0,0,0,1,3_present
5791,135,4,0,0,0,1,0,0,0,1,3_present
5791,135,5,0,1,0,0,0,0,0,0,1_null
5791,135,6,0,1,0,0,0,0,0,0,1_null
5791,135,7,0,0,0,1,0,0,0,1,3_present
5791,225,1,0,1,0,0,0,0,0,0,1_null
5791,225,2,0,0,0,2,0,0,0,2,3_present
5791,225,3,0,0,0,1,0,0,0,1,3_present
5791,225,4,0,1,0,0,0,0,0,0,1_null
5791,225,5,0,0,0,1,0,0,0,1,3_present
5791,225,6,0,0,0,2,0,0,0,2,3_present
5791,225,7,0,0,0,1,0,0,0,1,3_present
5791,315,1,0,1,0,0,0,0,0,0,1_null
5791,315,2,0,0,0,1,0,0,0,1,3_present
5791,315,3,0,0,0,1,0,0,0,1,3_present
5791,315,4,0,1,0,0,0,0,0,0,1_null
5791,315,5,0,0,0,1,1,0,0,2,4_surface_prob
5791,315,6,0,0,0,2,1,0,0,3,4_surface_prob
5791,315,7,0,0,0,1,0,0,0,1,3_present
5876,45,1,0,1,0,0,0,0,0,0,1_null
5876,45,2,0,1,0,0,0,0,0,0,1_null
5876,45,3,0,1,0,0,0,0,0,0,1_null
5876,45,4,0,1,0,0,0,0,0,0,1_null
5876,45,5,0,1,0,0,0,0,0,0,1_null
5876,45,6,0,1,0,0,0,0,0,0,1_null
5876,45,7,0,1,0,0,0,0,0,0,1_null
5876,135,1,0,0,0,1,0,0,0,1,3_present
5876,135,2,0,1,0,0,0,0,0,0,1_null
5876,135,3,0,1,0,0,0,0,0,0,1_null
5876,135,4,0,1,0,0,0,0,0,0,1_null
5876,135,5,0,0,0,1,0,0,0,1,3_present
5876,135,6,0,1,0,0,0,0,0,0,1_null
5876,135,7,0,1,0,0,0,0,0,0,1_null
5876,225,1,0,1,0,0,0,0,0,0,1_null
5876,225,2,0,1,0,0,0,0,0,0,1_null
5876,225,3,0,1,0,0,0,0,0,0,1_null
5876,225,4,0,1,0,0,0,0,0,0,1_null
5876,225,5,0,1,0,0,0,0,0,0,1_null
5876,225,6,0,1,0,0,0,0,0,0,1_null
5876,225,7,0,1,0,0,0,0,0,0,1_null
5876,315,1,0,1,0,0,0,0,0,0,1_null
5876,315,2,0,1,0,0,0,0,0,0,1_null
5876,315,3,0,1,0,0,0,0,0,0,1_null
5876,315,4,0,1,0,0,0,0,0,0,1_null
5876,315,5,0,1,0,0,0,0,0,0,1_null
5876,315,6,0,1,0,0,0,0,0,0,1_null
5876,315,7,0,1,0,0,0,0,0,0,1_null
5894,45,1,0,0,0,1,2,0,0,3,4_surface_prob
5894,45,2,0,0,0,0,1,0,0,1,4_surface_prob
5894,45,3,0,1,0,0,0,0,0,0,1_null
5894,45,4,0,1,0,0,0,0,0,0,1_null
5894,45,5,0,0,0,1,2,0,0,3,4_surface_prob
5894,45,6,0,1,0,0,0,0,0,0,1_null
5894,45,7,0,1,0,0,0,0,0,0,1_null
5894,135,1,0,1,0,0,0,0,0,0,1_null
5894,135,2,0,1,0,0,0,0,0,0,1_null
5894,135,3,0,1,0,0,0,0,0,0,1_null
5894,135,4,0,1,0,0,0,0,0,0,1_null
5894,135,5,0,0,0,1,2,0,0,3,4_surface_prob
5894,135,6,0,0,0,0,1,0,0,1,4_surface_prob
5894,135,7,0,1,0,0,0,0,0,0,1_null
5894,225,1,0,1,0,0,0,0,0,0,1_null
5894,225,2,0,1,0,0,0,0,0,0,1_null
5894,225,3,0,1,0,0,0,0,0,0,1_null
5894,225,4,0,1,0,0,0,0,0,0,1_null
5894,225,5,0,1,0,0,0,0,0,0,1_null
5894,225,6,0,1,0,0,0,0,0,0,1_null
5894,225,7,0,1,0,0,0,0,0,0,1_null
5894,315,1,0,1,0,0,0,0,0,0,1_null
5894,315,2,0,1,0,0,0,0,0,0,1_null
5894,315,3,0,1,0,0,0,0,0,0,1_null
5894,315,4,0,1,0,0,0,0,0,0,1_null
5894,315,5,0,1,0,0,0,0,0,0,1_null
5894,315,6,0,1,0,0,0,0,0,0,1_null
5894,315,7,0,1,0,0,0,0,0,0,1_null
6014,45,1,0,1,0,0,0,0,0,0,1_null
6014,45,2,0,0,0,0,0,1,0,1,1_null
6014,45,3,0,0,0,0,0,2,0,2,1_null
6014,45,4,0,0,0,0,0,2,0,2,1_null
6014,45,5,0,0,0,0,0,2,0,2,1_null
6014,45,6,0,0,0,0,0,2,0,2,1_null
6014,45,7,0,0,0,0,0,2,0,2,1_null
6014,135,1,0,0,0,0,0,1,0,1,1_null
6014,135,2,0,1,0,0,0,0,0,0,1_null
6014,135,3,0,1,0,0,0,0,0,0,1_null
6014,135,4,0,1,0,0,0,0,0,0,1_null
6014,135,5,0,0,0,0,0,2,0,2,1_null
6014,135,6,0,1,0,0,0,0,0,0,1_null
6014,135,7,0,0,0,0,0,1,0,1,1_null
6014,225,1,0,0,0,0,0,3,0,3,1_null
6014,225,2,0,0,0,0,0,2,0,2,1_null
6014,225,3,0,0,0,0,0,1,0,1,1_null
6014,225,4,0,0,0,0,0,1,0,1,1_null
6014,225,5,0,0,0,0,0,4,0,4,1_null
6014,225,6,0,0,0,0,0,2,0,2,1_null
6014,225,7,0,0,0,0,0,2,0,2,1_null
6014,315,1,0,1,0,0,0,0,0,0,1_null
6014,315,2,0,1,0,0,0,0,0,0,1_null
6014,315,3,0,1,0,0,0,0,0,0,1_null
6014,315,4,0,1,0,0,0,0,0,0,1_null
6014,315,5,0,0,0,0,0,1,0,1,1_null
6014,315,6,0,1,0,0,0,0,0,0,1_null
6014,315,7,0,0,0,0,0,1,0,1,1_null
6053,45,1,0,0,0,0,1,0,0,1,4_surface_prob
6053,45,2,0,1,0,0,0,0,0,0,1_null
6053,45,3,0,1,0,0,0,0,0,0,1_null
6053,45,4,0,1,0,0,0,0,0,0,1_null
6053,45,5,0,0,0,0,1,0,0,1,4_surface_prob
6053,45,6,0,1,0,0,0,0,0,0,1_null
6053,45,7,0,1,0,0,0,0,0,0,1_null
6053,135,1,0,1,0,0,0,0,0,0,1_null
6053,135,2,0,1,0,0,0,0,0,0,1_null
6053,135,3,0,0,0,0,1,0,0,1,4_surface_prob
6053,135,4,0,0,0,0,1,0,0,1,4_surface_prob
6053,135,5,0,1,0,0,0,0,0,0,1_null
6053,135,6,0,0,0,0,1,0,1,2,4_surface_prob
6053,135,7,0,0,0,0,1,0,1,2,4_surface_prob
6053,225,1,0,0,2,0,0,0,0,2,2_obstacle
6053,225,2,0,0,1,0,0,0,0,1,2_obstacle
6053,225,3,0,1,0,0,0,0,0,0,1_null
6053,225,4,0,1,0,0,0,0,0,0,1_null
6053,225,5,0,0,2,0,0,0,0,2,2_obstacle
6053,225,6,0,1,0,0,0,0,0,0,1_null
6053,225,7,0,0,0,0,2,0,0,2,4_surface_prob
6053,315,1,0,1,0,0,0,0,0,0,1_null
6053,315,2,0,1,0,0,0,0,0,0,1_null
6053,315,3,0,1,0,0,0,0,0,0,1_null
6053,315,4,0,1,0,0,0,0,0,0,1_null
6053,315,5,0,1,0,0,0,0,0,0,1_null
6053,315,6,0,0,0,1,0,0,0,1,3_present
6053,315,7,0,0,0,1,0,0,0,1,3_present
6084,45,1,0,1,0,0,0,0,0,0,1_null
6084,45,2,0,1,0,0,0,0,0,0,1_null
6084,45,3,0,1,0,0,0,0,0,0,1_null
6084,45,4,0,1,0,0,0,0,0,0,1_null
6084,45,5,0,1,0,0,0,0,0,0,1_null
6084,45,6,0,1,0,0,0,0,0,0,1_null
6084,45,7,0,1,0,0,0,0,0,0,1_null
6084,135,1,0,1,0,0,0,0,0,0,1_null
6084,135,2,0,1,0,0,0,0,0,0,1_null
6084,135,3,0,1,0,0,0,0,0,0,1_null
6084,135,4,0,1,0,0,0,0,0,0,1_null
6084,135,5,0,1,0,0,0,0,0,0,1_null
6084,135,6,0,1,0,0,0,0,0,0,1_null
6084,135,7,0,1,0,0,0,0,0,0,1_null
6084,225,1,0,1,0,0,0,0,0,0,1_null
6084,225,2,0,1,0,0,0,0,0,0,1_null
6084,225,3,0,0,0,0,2,0,0,2,4_surface_prob
6084,225,4,0,0,0,0,2,0,0,2,4_surface_prob
6084,225,5,0,1,0,0,0,0,0,0,1_null
6084,225,6,0,0,0,1,1,0,0,2,4_surface_prob
6084,225,7,0,0,0,1,2,0,0,3,4_surface_prob
6084,315,1,0,1,0,0,0,0,0,0,1_null
6084,315,2,0,0,0,1,2,0,0,3,4_surface_prob
6084,315,3,0,0,0,1,1,0,0,2,4_surface_prob
6084,315,4,0,1,0,0,0,0,0,0,1_null
6084,315,5,0,0,0,0,2,0,0,2,4_surface_prob
6084,315,6,0,0,0,1,2,0,0,3,4_surface_prob
6084,315,7,0,1,0,0,0,0,0,0,1_null
6090,45,1,0,1,0,0,0,0,0,0,1_null
6090,45,2,0,1,0,0,0,0,0,0,1_null
6090,45,3,0,1,0,0,0,0,0,0,1_null
6090,45,4,0,1,0,0,0,0,0,0,1_null
6090,45,5,0,1,0,0,0,0,0,0,1_null
6090,45,6,0,1,0,0,0,0,0,0,1_null
6090,45,7,0,1,0,0,0,0,0,0,1_null
6090,135,1,0,1,0,0,0,0,0,0,1_null
6090,135,2,0,1,0,0,0,0,0,0,1_null
6090,135,3,0,1,0,0,0,0,0,0,1_null
6090,135,4,0,0,0,0,0,1,0,1,1_null
6090,135,5,0,1,0,0,0,0,0,0,1_null
6090,135,6,0,1,0,0,0,0,0,0,1_null
6090,135,7,0,0,0,0,0,1,0,1,1_null
6090,225,1,0,1,0,0,0,0,0,0,1_null
6090,225,2,0,1,0,0,0,0,0,0,1_null
6090,225,3,0,1,0,0,0,0,0,0,1_null
6090,225,4,0,1,0,0,0,0,0,0,1_null
6090,225,5,0,0,0,1,2,0,0,3,4_surface_prob
6090,225,6,0,0,0,0,2,0,0,2,4_surface_prob
6090,225,7,0,0,0,0,1,0,0,1,4_surface_prob
6090,315,1,0,1,0,0,0,0,0,0,1_null
6090,315,2,0,1,0,0,0,0,0,0,1_null
6090,315,3,0,1,0,0,0,0,0,0,1_null
6090,315,4,0,1,0,0,0,0,0,0,1_null
6090,315,5,0,1,0,0,0,0,0,0,1_null
6090,315,6,0,1,0,0,0,0,0,0,1_null
6090,315,7,0,0,0,0,1,0,0,1,4_surface_prob
6275,45,1,0,1,0,0,0,0,0,0,1_null
6275,45,2,0,1,0,0,0,0,0,0,1_null
6275,45,3,0,1,0,0,0,0,0,0,1_null
6275,45,4,0,1,0,0,0,0,0,0,1_null
6275,45,5,0,0,0,1,0,0,0,1,3_present
6275,45,6,0,0,0,1,0,0,0,1,3_present
6275,45,7,0,1,0,0,0,0,0,0,1_null
6275,135,1,0,1,0,0,0,0,0,0,1_null
6275,135,2,0,1,0,0,0,0,0,0,1_null
6275,135,3,0,1,0,0,0,0,0,0,1_null
6275,135,4,0,1,0,0,0,0,0,0,1_null
6275,135,5,0,1,0,0,0,0,0,0,1_null
6275,135,6,0,1,0,0,0,0,0,0,1_null
6275,135,7,0,1,0,0,0,0,0,0,1_null
6275,225,1,0,1,0,0,0,0,0,0,1_null
6275,225,2,0,1,0,0,0,0,0,0,1_null
6275,225,3,0,1,0,0,0,0,0,0,1_null
6275,225,4,0,1,0,0,0,0,0,0,1_null
6275,225,5,0,1,0,0,0,0,0,0,1_null
6275,225,6,0,1,0,0,0,0,0,0,1_null
6275,225,7,0,1,0,0,0,0,0,0,1_null
6275,315,1,0,1,0,0,0,0,0,0,1_null
6275,315,2,0,1,0,0,0,0,0,0,1_null
6275,315,3,0,1,0,0,0,0,0,0,1_null
6275,315,4,0,1,0,0,0,0,0,0,1_null
6275,315,5,0,1,0,0,0,0,0,0,1_null
6275,315,6,0,1,0,0,0,0,0,0,1_null
6275,315,7,0,1,0,0,0,0,0,0,1_null
6343,45,1,0,1,0,0,0,0,0,0,1_null
6343,45,2,0,0,0,1,1,0,0,2,4_surface_prob
6343,45,3,0,0,0,1,0,0,0,1,3_present
6343,45,4,0,1,0,0,0,0,0,0,1_null
6343,45,5,0,0,0,1,1,0,0,2,4_surface_prob
6343,45,6,0,0,0,1,1,0,0,2,4_surface_prob
6343,45,7,0,1,0,0,0,0,0,0,1_null
6343,135,1,0,1,0,0,0,0,0,0,1_null
6343,135,2,0,0,0,1,0,0,0,1,3_present
6343,135,3,0,0,0,1,1,0,0,2,4_surface_prob
6343,135,4,0,1,0,0,0,0,0,0,1_null
6343,135,5,0,1,0,0,0,0,0,0,1_null
6343,135,6,0,0,0,1,1,0,0,2,4_surface_prob
6343,135,7,0,0,0,1,1,0,0,2,4_surface_prob
6343,225,1,0,1,0,0,0,0,0,0,1_null
6343,225,2,0,0,1,1,0,0,0,2,2_obstacle
6343,225,3,0,1,0,0,0,0,0,0,1_null
6343,225,4,0,1,0,0,0,0,0,0,1_null
6343,225,5,0,0,1,1,0,0,0,2,2_obstacle
6343,225,6,0,0,1,1,0,0,0,2,2_obstacle
6343,225,7,0,1,0,0,0,0,0,0,1_null
6343,315,1,0,1,0,0,0,0,0,0,1_null
6343,315,2,0,1,0,0,0,0,0,0,1_null
6343,315,3,0,0,0,1,0,0,0,1,3_present
6343,315,4,0,1,0,0,0,0,0,0,1_null
6343,315,5,0,1,0,0,0,0,0,0,1_null
6343,315,6,0,0,0,1,0,0,0,1,3_present
6343,315,7,0,0,0,1,0,0,0,1,3_present
6419,45,1,0,0,0,0,0,1,0,1,1_null
6419,45,2,0,0,0,0,0,1,0,1,1_null
6419,45,3,0,1,0,0,0,0,0,0,1_null
6419,45,4,0,1,0,0,0,0,0,0,1_null
6419,45,5,0,0,0,0,0,1,0,1,1_null
6419,45,6,0,0,0,0,0,1,0,1,1_null
6419,45,7,0,0,0,0,0,1,0,1,1_null
6419,135,1,0,1,0,0,0,0,0,0,1_null
6419,135,2,0,1,0,0,0,0,0,0,1_null
6419,135,3,0,1,0,0,0,0,0,0,1_null
6419,135,4,0,1,0,0,0,0,0,0,1_null
6419,135,5,0,0,0,0,0,2,0,2,1_null
6419,135,6,0,0,0,0,0,1,0,1,1_null
6419,135,7,0,0,0,0,0,1,0,1,1_null
6419,225,1,0,1,0,0,0,0,0,0,1_null
6419,225,2,0,0,0,0,0,1,0,1,1_null
6419,225,3,0,0,0,0,0,2,0,2,1_null
6419,225,4,0,0,0,0,0,1,0,1,1_null
6419,225,5,0,0,0,0,0,1,0,1,1_null
6419,225,6,0,0,0,0,0,1,0,1,1_null
6419,225,7,0,0,0,0,0,1,0,1,1_null
6419,315,1,0,0,0,0,0,1,0,1,1_null
6419,315,2,0,1,0,0,0,0,0,0,1_null
6419,315,3,0,1,0,0,0,0,0,0,1_null
6419,315,4,0,0,0,0,0,1,0,1,1_null
6419,315,5,0,0,0,0,0,2,0,2,1_null
6419,315,6,0,0,0,0,0,2,0,2,1_null
6419,315,7,0,0,0,0,0,2,0,2,1_null
6451,45,1,0,1,0,0,0,0,0,0,1_null
6451,45,2,0,0,1,1,0,0,0,2,2_obstacle
6451,45,3,0,0,1,0,0,0,0,1,2_obstacle
6451,45,4,0,1,0,0,0,0,0,0,1_null
6451,45,5,0,0,0,1,0,0,0,1,3_present
6451,45,6,0,0,1,1,0,0,0,2,2_obstacle
6451,45,7,0,0,1,0,0,0,0,1,2_obstacle
6451,135,1,0,1,0,0,0,0,0,0,1_null
6451,135,2,0,1,0,0,0,0,0,0,1_null
6451,135,3,0,1,0,0,0,0,0,0,1_null
6451,135,4,0,1,0,0,0,0,0,0,1_null
6451,135,5,0,0,0,1,1,0,0,2,4_surface_prob
6451,135,6,0,0,0,0,1,0,0,1,4_surface_prob
6451,135,7,0,1,0,0,0,0,0,0,1_null
6451,225,1,0,1,0,0,0,0,0,0,1_null
6451,225,2,0,0,0,0,1,0,0,1,4_surface_prob
6451,225,3,0,1,0,0,0,0,0,0,1_null
6451,225,4,0,1,0,0,0,0,0,0,1_null
6451,225,5,0,0,0,0,1,0,0,1,4_surface_prob
6451,225,6,0,0,0,1,1,0,0,2,4_surface_prob
6451,225,7,0,0,0,1,0,0,0,1,3_present
6451,315,1,0,1,0,0,0,0,0,0,1_null
6451,315,2,0,1,0,0,0,0,0,0,1_null
6451,315,3,0,0,0,1,0,0,0,1,3_present
6451,315,4,0,1,0,0,0,0,0,0,1_null
6451,315,5,0,1,0,0,0,0,0,0,1_null
6451,315,6,0,0,0,1,0,0,0,1,3_present
6451,315,7,0,0,0,1,0,0,0,1,3_present
6468,45,1,0,1,0,0,0,0,0,0,1_null
6468,45,2,0,1,0,0,0,0,0,0,1_null
6468,45,3,0,1,0,0,0,0,0,0,1_null
6468,45,4,0,1,0,0,0,0,0,0,1_null
6468,45,5,0,1,0,0,0,0,0,0,1_null
6468,45,6,0,1,0,0,0,0,0,0,1_null
6468,45,7,0,1,0,0,0,0,0,0,1_null
6468,135,1,0,1,0,0,0,0,0,0,1_null
6468,135,2,0,1,0,0,0,0,0,0,1_null
6468,135,3,0,1,0,0,0,0,0,0,1_null
6468,135,4,0,1,0,0,0,0,0,0,1_null
6468,135,5,0,1,0,0,0,0,0,0,1_null
6468,135,6,0,1,0,0,0,0,0,0,1_null
6468,135,7,0,1,0,0,0,0,0,0,1_null
6468,225,1,0,0,0,0,0,2,0,2,1_null
6468,225,2,0,0,0,0,0,1,0,1,1_null
6468,225,3,0,1,0,0,0,0,0,0,1_null
6468,225,4,0,1,0,0,0,0,0,0,1_null
6468,225,5,0,0,0,0,0,2,0,2,1_null
6468,225,6,0,0,0,0,0,1,0,1,1_null
6468,225,7,0,0,0,0,0,2,0,2,1_null
6468,315,1,0,1,0,0,0,0,0,0,1_null
6468,315,2,0,0,0,0,0,1,0,1,1_null
6468,315,3,0,0,0,0,0,2,0,2,1_null
6468,315,4,0,1,0,0,0,0,0,0,1_null
6468,315,5,0,0,0,0,0,1,0,1,1_null
6468,315,6,0,0,0,0,0,2,0,2,1_null
6468,315,7,0,0,0,0,0,1,0,1,1_null
6500,45,1,0,0,0,1,0,0,0,1,3_present
6500,45,2,0,0,0,1,0,0,0,1,3_present
6500,45,3,0,1,0,0,0,0,0,0,1_null
6500,45,4,0,1,0,0,0,0,0,0,1_null
6500,45,5,0,0,0,1,0,0,0,1,3_present
6500,45,6,0,0,0,1,0,0,0,1,3_present
6500,45,7,0,0,0,1,0,0,0,1,3_present
6500,135,1,0,1,0,0,0,0,0,0,1_null
6500,135,2,0,1,0,0,0,0,0,0,1_null
6500,135,3,0,0,0,1,0,0,0,1,3_present
6500,135,4,0,0,0,2,0,0,0,2,3_present
6500,135,5,0,0,0,1,0,0,0,1,3_present
6500,135,6,0,0,0,1,0,0,0,1,3_present
6500,135,7,0,0,0,3,0,0,0,3,3_present
6500,225,1,0,0,0,2,0,0,0,2,3_present
6500,225,2,0,0,0,1,0,0,0,1,3_present
6500,225,3,0,1,0,0,0,0,0,0,1_null
6500,225,4,0,1,0,0,0,0,0,0,1_null
6500,225,5,0,0,0,2,0,0,0,2,3_present
6500,225,6,1,0,0,1,0,0,0,2,0_missing
6500,225,7,2,0,0,0,0,0,0,2,0_missing
