,img_id,heading,crop_number,0_missing,1_null,2_obstacle,3_present,4_surface_prob,5_nosidewalk,6_occlusion,count_all,ground_truth,img_heading_folder,original_image_path,new_image_path,image_name
501,2685,135,6,0,1,0,0,0,0,0,0,1_null,2685_135,crops/2685_135/6.jpg,labeled-train/1_null/2685_135_6.jpg,2685_135_6.jpg
502,2685,225,1,0,1,0,0,0,0,0,0,1_null,2685_225,crops/2685_225/1.jpg,labeled-train/1_null/2685_225_1.jpg,2685_225_1.jpg
503,2685,225,5,0,0,0,0,1,0,0,1,4_surface_prob,2685_225,crops/2685_225/5.jpg,labeled-train/4_surface_prob/2685_225_5.jpg,2685_225_5.jpg
504,2685,225,7,0,1,0,0,0,0,0,0,1_null,2685_225,crops/2685_225/7.jpg,labeled-train/1_null/2685_225_7.jpg,2685_225_7.jpg
505,2685,315,1,0,1,0,0,0,0,0,0,1_null,2685_315,crops/2685_315/1.jpg,labeled-train/1_null/2685_315_1.jpg,2685_315_1.jpg
506,2685,315,5,0,1,0,0,0,0,0,0,1_null,2685_315,crops/2685_315/5.jpg,labeled-train/1_null/2685_315_5.jpg,2685_315_5.jpg
507,2685,315,6,0,0,0,1,0,0,0,1,3_present,2685_315,crops/2685_315/6.jpg,labeled-train/3_present/2685_315_6.jpg,2685_315_6.jpg
508,2685,315,7,0,0,0,1,0,0,0,1,3_present,2685_315,crops/2685_315/7.jpg,labeled-train/3_present/2685_315_7.jpg,2685_315_7.jpg
509,2891,45,1,0,1,0,0,0,0,0,0,1_null,2891_45,crops/2891_45/1.jpg,labeled-train/1_null/2891_45_1.jpg,2891_45_1.jpg
510,2891,45,2,0,1,0,0,0,0,0,0,1_null,2891_45,crops/2891_45/2.jpg,labeled-train/1_null/2891_45_2.jpg,2891_45_2.jpg
511,2891,45,3,0,1,0,0,0,0,0,0,1_null,2891_45,crops/2891_45/3.jpg,labeled-train/1_null/2891_45_3.jpg,2891_45_3.jpg
512,2891,45,4,0,1,0,0,0,0,0,0,1_null,2891_45,crops/2891_45/4.jpg,labeled-train/1_null/2891_45_4.jpg,2891_45_4.jpg
513,2891,45,6,0,0,0,1,0,0,0,1,3_present,2891_45,crops/2891_45/6.jpg,labeled-train/3_present/2891_45_6.jpg,2891_45_6.jpg
514,2891,45,7,0,0,0,1,0,0,0,1,3_present,2891_45,crops/2891_45/7.jpg,labeled-train/3_present/2891_45_7.jpg,2891_45_7.jpg
515,2891,135,1,0,1,0,0,0,0,0,0,1_null,2891_135,crops/2891_135/1.jpg,labeled-train/1_null/2891_135_1.jpg,2891_135_1.jpg
516,2891,135,5,0,1,0,0,0,0,0,0,1_null,2891_135,crops/2891_135/5.jpg,labeled-train/1_null/2891_135_5.jpg,2891_135_5.jpg
517,2891,135,6,0,1,0,0,0,0,0,0,1_null,2891_135,crops/2891_135/6.jpg,labeled-train/1_null/2891_135_6.jpg,2891_135_6.jpg
518,2891,225,1,0,1,0,0,0,0,0,0,1_null,2891_225,crops/2891_225/1.jpg,labeled-train/1_null/2891_225_1.jpg,2891_225_1.jpg
519,2891,225,4,0,1,0,0,0,0,0,0,1_null,2891_225,crops/2891_225/4.jpg,labeled-train/1_null/2891_225_4.jpg,2891_225_4.jpg
520,2891,225,7,0,1,0,0,0,0,0,0,1_null,2891_225,crops/2891_225/7.jpg,labeled-train/1_null/2891_225_7.jpg,2891_225_7.jpg
521,2891,315,1,0,1,0,0,0,0,0,0,1_null,2891_315,crops/2891_315/1.jpg,labeled-train/1_null/2891_315_1.jpg,2891_315_1.jpg
522,2891,315,2,0,1,0,0,0,0,0,0,1_null,2891_315,crops/2891_315/2.jpg,labeled-train/1_null/2891_315_2.jpg,2891_315_2.jpg
523,2891,315,3,0,0,0,1,0,0,0,1,3_present,2891_315,crops/2891_315/3.jpg,labeled-train/3_present/2891_315_3.jpg,2891_315_3.jpg
524,2891,315,4,0,0,0,1,0,0,0,1,3_present,2891_315,crops/2891_315/4.jpg,labeled-train/3_present/2891_315_4.jpg,2891_315_4.jpg
525,2891,315,5,0,0,0,1,0,0,0,1,3_present,2891_315,crops/2891_315/5.jpg,labeled-train/3_present/2891_315_5.jpg,2891_315_5.jpg
526,2891,315,6,0,0,0,1,0,0,0,1,3_present,2891_315,crops/2891_315/6.jpg,labeled-train/3_present/2891_315_6.jpg,2891_315_6.jpg
527,2891,315,7,0,0,0,1,0,0,0,1,3_present,2891_315,crops/2891_315/7.jpg,labeled-train/3_present/2891_315_7.jpg,2891_315_7.jpg
528,2957,45,2,0,1,0,0,0,0,0,0,1_null,2957_45,crops/2957_45/2.jpg,labeled-train/1_null/2957_45_2.jpg,2957_45_2.jpg
529,2957,45,3,0,1,0,0,0,0,0,0,1_null,2957_45,crops/2957_45/3.jpg,labeled-train/1_null/2957_45_3.jpg,2957_45_3.jpg
530,2957,45,5,0,1,0,0,0,0,0,0,1_null,2957_45,crops/2957_45/5.jpg,labeled-train/1_null/2957_45_5.jpg,2957_45_5.jpg
531,2957,135,2,1,0,0,0,0,0,0,1,0_missing,2957_135,crops/2957_135/2.jpg,labeled-train/0_missing/2957_135_2.jpg,2957_135_2.jpg
532,2957,135,4,0,1,0,0,0,0,0,0,1_null,2957_135,crops/2957_135/4.jpg,labeled-train/1_null/2957_135_4.jpg,2957_135_4.jpg
533,2957,135,5,1,0,0,0,0,0,0,1,0_missing,2957_135,crops/2957_135/5.jpg,labeled-train/0_missing/2957_135_5.jpg,2957_135_5.jpg
534,2957,135,6,1,0,0,1,0,0,0,2,0_missing,2957_135,crops/2957_135/6.jpg,labeled-train/0_missing/2957_135_6.jpg,2957_135_6.jpg
535,2957,135,7,0,0,0,1,0,0,0,1,3_present,2957_135,crops/2957_135/7.jpg,labeled-train/3_present/2957_135_7.jpg,2957_135_7.jpg
536,2957,225,3,0,1,0,0,0,0,0,0,1_null,2957_225,crops/2957_225/3.jpg,labeled-train/1_null/2957_225_3.jpg,2957_225_3.jpg
537,2957,225,6,0,1,0,0,0,0,0,0,1_null,2957_225,crops/2957_225/6.jpg,labeled-train/1_null/2957_225_6.jpg,2957_225_6.jpg
538,2957,315,5,0,1,0,0,0,0,0,0,1_null,2957_315,crops/2957_315/5.jpg,labeled-train/1_null/2957_315_5.jpg,2957_315_5.jpg
539,2957,315,7,0,1,0,0,0,0,0,0,1_null,2957_315,crops/2957_315/7.jpg,labeled-train/1_null/2957_315_7.jpg,2957_315_7.jpg
540,3287,45,1,0,1,0,0,0,0,0,0,1_null,3287_45,crops/3287_45/1.jpg,labeled-train/1_null/3287_45_1.jpg,3287_45_1.jpg
541,3287,45,2,0,1,0,0,0,0,0,0,1_null,3287_45,crops/3287_45/2.jpg,labeled-train/1_null/3287_45_2.jpg,3287_45_2.jpg
542,3287,45,3,0,1,0,0,0,0,0,0,1_null,3287_45,crops/3287_45/3.jpg,labeled-train/1_null/3287_45_3.jpg,3287_45_3.jpg
543,3287,45,6,0,1,0,0,0,0,0,0,1_null,3287_45,crops/3287_45/6.jpg,labeled-train/1_null/3287_45_6.jpg,3287_45_6.jpg
544,3287,135,3,0,1,0,0,0,0,0,0,1_null,3287_135,crops/3287_135/3.jpg,labeled-train/1_null/3287_135_3.jpg,3287_135_3.jpg
545,3287,225,1,0,1,0,0,0,0,0,0,1_null,3287_225,crops/3287_225/1.jpg,labeled-train/1_null/3287_225_1.jpg,3287_225_1.jpg
546,3287,225,3,0,1,0,0,0,0,0,0,1_null,3287_225,crops/3287_225/3.jpg,labeled-train/1_null/3287_225_3.jpg,3287_225_3.jpg
547,3287,225,7,0,1,0,0,0,0,0,0,1_null,3287_225,crops/3287_225/7.jpg,labeled-train/1_null/3287_225_7.jpg,3287_225_7.jpg
548,3287,315,1,0,1,0,0,0,0,0,0,1_null,3287_315,crops/3287_315/1.jpg,labeled-train/1_null/3287_315_1.jpg,3287_315_1.jpg
549,3287,315,3,0,0,0,0,1,0,0,1,4_surface_prob,3287_315,crops/3287_315/3.jpg,labeled-train/4_surface_prob/3287_315_3.jpg,3287_315_3.jpg
550,3287,315,4,0,0,0,0,1,0,0,1,4_surface_prob,3287_315,crops/3287_315/4.jpg,labeled-train/4_surface_prob/3287_315_4.jpg,3287_315_4.jpg
551,3287,315,6,0,1,0,0,0,0,0,0,1_null,3287_315,crops/3287_315/6.jpg,labeled-train/1_null/3287_315_6.jpg,3287_315_6.jpg
552,3287,315,7,0,0,0,0,1,0,0,1,4_surface_prob,3287_315,crops/3287_315/7.jpg,labeled-train/4_surface_prob/3287_315_7.jpg,3287_315_7.jpg
553,3524,45,4,0,1,0,0,0,0,0,0,1_null,3524_45,crops/3524_45/4.jpg,labeled-train/1_null/3524_45_4.jpg,3524_45_4.jpg
554,3524,45,5,0,1,0,0,0,0,0,0,1_null,3524_45,crops/3524_45/5.jpg,labeled-train/1_null/3524_45_5.jpg,3524_45_5.jpg
555,3524,45,6,0,0,0,1,1,0,0,2,4_surface_prob,3524_45,crops/3524_45/6.jpg,labeled-train/4_surface_prob/3524_45_6.jpg,3524_45_6.jpg
556,3524,45,7,0,0,0,1,1,0,0,2,4_surface_prob,3524_45,crops/3524_45/7.jpg,labeled-train/4_surface_prob/3524_45_7.jpg,3524_45_7.jpg
557,3524,135,2,0,0,0,0,1,0,0,1,4_surface_prob,3524_135,crops/3524_135/2.jpg,labeled-train/4_surface_prob/3524_135_2.jpg,3524_135_2.jpg
558,3524,135,3,0,0,0,0,1,0,0,1,4_surface_prob,3524_135,crops/3524_135/3.jpg,labeled-train/4_surface_prob/3524_135_3.jpg,3524_135_3.jpg
559,3524,135,6,0,0,0,1,1,0,0,2,4_surface_prob,3524_135,crops/3524_135/6.jpg,labeled-train/4_surface_prob/3524_135_6.jpg,3524_135_6.jpg
560,3524,135,7,0,1,0,0,0,0,0,0,1_null,3524_135,crops/3524_135/7.jpg,labeled-train/1_null/3524_135_7.jpg,3524_135_7.jpg
561,3524,225,1,0,0,0,0,1,0,0,1,4_surface_prob,3524_225,crops/3524_225/1.jpg,labeled-train/4_surface_prob/3524_225_1.jpg,3524_225_1.jpg
562,3524,225,2,0,0,0,0,1,0,0,1,4_surface_prob,3524_225,crops/3524_225/2.jpg,labeled-train/4_surface_prob/3524_225_2.jpg,3524_225_2.jpg
563,3524,225,4,0,1,0,0,0,0,0,0,1_null,3524_225,crops/3524_225/4.jpg,labeled-train/1_null/3524_225_4.jpg,3524_225_4.jpg
564,3524,225,5,0,0,0,0,1,0,0,1,4_surface_prob,3524_225,crops/3524_225/5.jpg,labeled-train/4_surface_prob/3524_225_5.jpg,3524_225_5.jpg
565,3524,225,6,0,0,0,0,1,0,0,1,4_surface_prob,3524_225,crops/3524_225/6.jpg,labeled-train/4_surface_prob/3524_225_6.jpg,3524_225_6.jpg
566,3524,315,1,0,1,0,0,0,0,0,0,1_null,3524_315,crops/3524_315/1.jpg,labeled-train/1_null/3524_315_1.jpg,3524_315_1.jpg
567,3524,315,5,0,0,0,0,1,0,0,1,4_surface_prob,3524_315,crops/3524_315/5.jpg,labeled-train/4_surface_prob/3524_315_5.jpg,3524_315_5.jpg
568,3524,315,6,0,0,0,0,1,0,0,1,4_surface_prob,3524_315,crops/3524_315/6.jpg,labeled-train/4_surface_prob/3524_315_6.jpg,3524_315_6.jpg
569,3524,315,7,0,1,0,0,0,0,0,0,1_null,3524_315,crops/3524_315/7.jpg,labeled-train/1_null/3524_315_7.jpg,3524_315_7.jpg
570,3577,45,2,0,1,0,0,0,0,0,0,1_null,3577_45,crops/3577_45/2.jpg,labeled-train/1_null/3577_45_2.jpg,3577_45_2.jpg
571,3577,45,4,0,1,0,0,0,0,0,0,1_null,3577_45,crops/3577_45/4.jpg,labeled-train/1_null/3577_45_4.jpg,3577_45_4.jpg
572,3577,135,5,0,1,0,0,0,0,0,0,1_null,3577_135,crops/3577_135/5.jpg,labeled-train/1_null/3577_135_5.jpg,3577_135_5.jpg
573,3577,135,6,0,1,0,0,0,0,0,0,1_null,3577_135,crops/3577_135/6.jpg,labeled-train/1_null/3577_135_6.jpg,3577_135_6.jpg
574,3577,135,7,0,0,0,1,0,0,0,1,3_present,3577_135,crops/3577_135/7.jpg,labeled-train/3_present/3577_135_7.jpg,3577_135_7.jpg
575,3577,225,2,1,0,2,1,0,0,0,4,2_obstacle,3577_225,crops/3577_225/2.jpg,labeled-train/2_obstacle/3577_225_2.jpg,3577_225_2.jpg
576,3577,225,3,1,0,1,1,0,0,0,3,2_obstacle,3577_225,crops/3577_225/3.jpg,labeled-train/2_obstacle/3577_225_3.jpg,3577_225_3.jpg
577,3577,225,4,0,1,0,0,0,0,0,0,1_null,3577_225,crops/3577_225/4.jpg,labeled-train/1_null/3577_225_4.jpg,3577_225_4.jpg
578,3577,225,5,0,0,2,0,0,0,0,2,2_obstacle,3577_225,crops/3577_225/5.jpg,labeled-train/2_obstacle/3577_225_5.jpg,3577_225_5.jpg
579,3577,225,6,1,0,3,1,0,0,0,5,2_obstacle,3577_225,crops/3577_225/6.jpg,labeled-train/2_obstacle/3577_225_6.jpg,3577_225_6.jpg
580,3577,225,7,1,0,1,0,0,0,0,2,2_obstacle,3577_225,crops/3577_225/7.jpg,labeled-train/2_obstacle/3577_225_7.jpg,3577_225_7.jpg
581,3577,315,1,0,0,0,1,0,0,0,1,3_present,3577_315,crops/3577_315/1.jpg,labeled-train/3_present/3577_315_1.jpg,3577_315_1.jpg
582,3577,315,2,0,0,0,1,0,0,0,1,3_present,3577_315,crops/3577_315/2.jpg,labeled-train/3_present/3577_315_2.jpg,3577_315_2.jpg
583,3577,315,5,0,0,0,1,0,0,0,1,3_present,3577_315,crops/3577_315/5.jpg,labeled-train/3_present/3577_315_5.jpg,3577_315_5.jpg
584,3577,315,6,0,0,0,1,0,0,0,1,3_present,3577_315,crops/3577_315/6.jpg,labeled-train/3_present/3577_315_6.jpg,3577_315_6.jpg
585,3577,315,7,0,1,0,0,0,0,0,0,1_null,3577_315,crops/3577_315/7.jpg,labeled-train/1_null/3577_315_7.jpg,3577_315_7.jpg
586,3654,45,2,0,0,1,0,0,0,0,1,2_obstacle,3654_45,crops/3654_45/2.jpg,labeled-train/2_obstacle/3654_45_2.jpg,3654_45_2.jpg
587,3654,45,3,0,0,1,0,0,0,0,1,2_obstacle,3654_45,crops/3654_45/3.jpg,labeled-train/2_obstacle/3654_45_3.jpg,3654_45_3.jpg
588,3654,45,5,0,0,1,1,0,0,0,2,2_obstacle,3654_45,crops/3654_45/5.jpg,labeled-train/2_obstacle/3654_45_5.jpg,3654_45_5.jpg
589,3654,45,6,0,0,2,1,0,0,0,3,2_obstacle,3654_45,crops/3654_45/6.jpg,labeled-train/2_obstacle/3654_45_6.jpg,3654_45_6.jpg
590,3654,45,7,0,0,1,0,0,0,0,1,2_obstacle,3654_45,crops/3654_45/7.jpg,labeled-train/2_obstacle/3654_45_7.jpg,3654_45_7.jpg
591,3654,135,3,0,0,0,1,0,0,0,1,3_present,3654_135,crops/3654_135/3.jpg,labeled-train/3_present/3654_135_3.jpg,3654_135_3.jpg
592,3654,135,5,0,1,0,0,0,0,0,0,1_null,3654_135,crops/3654_135/5.jpg,labeled-train/1_null/3654_135_5.jpg,3654_135_5.jpg
593,3654,135,6,0,0,0,1,0,0,0,1,3_present,3654_135,crops/3654_135/6.jpg,labeled-train/3_present/3654_135_6.jpg,3654_135_6.jpg
594,3654,135,7,0,0,0,1,0,0,0,1,3_present,3654_135,crops/3654_135/7.jpg,labeled-train/3_present/3654_135_7.jpg,3654_135_7.jpg
595,3654,225,2,0,0,0,1,0,0,0,1,3_present,3654_225,crops/3654_225/2.jpg,labeled-train/3_present/3654_225_2.jpg,3654_225_2.jpg
596,3654,225,3,0,0,2,1,0,0,0,3,2_obstacle,3654_225,crops/3654_225/3.jpg,labeled-train/2_obstacle/3654_225_3.jpg,3654_225_3.jpg
597,3654,225,4,0,0,1,0,0,0,0,1,2_obstacle,3654_225,crops/3654_225/4.jpg,labeled-train/2_obstacle/3654_225_4.jpg,3654_225_4.jpg
598,3654,225,6,0,0,2,1,0,0,0,3,2_obstacle,3654_225,crops/3654_225/6.jpg,labeled-train/2_obstacle/3654_225_6.jpg,3654_225_6.jpg
599,3654,225,7,0,0,2,0,0,0,0,2,2_obstacle,3654_225,crops/3654_225/7.jpg,labeled-train/2_obstacle/3654_225_7.jpg,3654_225_7.jpg
600,3654,315,1,0,1,0,0,0,0,0,0,1_null,3654_315,crops/3654_315/1.jpg,labeled-train/1_null/3654_315_1.jpg,3654_315_1.jpg
601,3654,315,2,0,0,0,1,0,0,0,1,3_present,3654_315,crops/3654_315/2.jpg,labeled-train/3_present/3654_315_2.jpg,3654_315_2.jpg
602,3654,315,3,0,1,0,0,0,0,0,0,1_null,3654_315,crops/3654_315/3.jpg,labeled-train/1_null/3654_315_3.jpg,3654_315_3.jpg
603,3654,315,5,0,0,0,1,0,0,0,1,3_present,3654_315,crops/3654_315/5.jpg,labeled-train/3_present/3654_315_5.jpg,3654_315_5.jpg
604,3654,315,6,0,0,0,1,0,0,0,1,3_present,3654_315,crops/3654_315/6.jpg,labeled-train/3_present/3654_315_6.jpg,3654_315_6.jpg
605,3751,45,2,0,1,0,0,0,0,0,0,1_null,3751_45,crops/3751_45/2.jpg,labeled-train/1_null/3751_45_2.jpg,3751_45_2.jpg
606,3751,45,3,0,1,0,0,0,0,0,0,1_null,3751_45,crops/3751_45/3.jpg,labeled-train/1_null/3751_45_3.jpg,3751_45_3.jpg
607,3751,45,5,0,1,0,0,0,0,0,0,1_null,3751_45,crops/3751_45/5.jpg,labeled-train/1_null/3751_45_5.jpg,3751_45_5.jpg
608,3751,45,7,0,0,0,1,0,0,0,1,3_present,3751_45,crops/3751_45/7.jpg,labeled-train/3_present/3751_45_7.jpg,3751_45_7.jpg
609,3751,135,2,0,0,0,1,0,0,0,1,3_present,3751_135,crops/3751_135/2.jpg,labeled-train/3_present/3751_135_2.jpg,3751_135_2.jpg
610,3751,135,3,0,0,0,1,0,0,0,1,3_present,3751_135,crops/3751_135/3.jpg,labeled-train/3_present/3751_135_3.jpg,3751_135_3.jpg
611,3751,135,6,0,0,0,1,0,0,0,1,3_present,3751_135,crops/3751_135/6.jpg,labeled-train/3_present/3751_135_6.jpg,3751_135_6.jpg
612,3751,225,2,0,1,0,0,0,0,0,0,1_null,3751_225,crops/3751_225/2.jpg,labeled-train/1_null/3751_225_2.jpg,3751_225_2.jpg
613,3751,225,3,0,1,0,0,0,0,0,0,1_null,3751_225,crops/3751_225/3.jpg,labeled-train/1_null/3751_225_3.jpg,3751_225_3.jpg
614,3751,225,5,0,0,0,1,0,0,0,1,3_present,3751_225,crops/3751_225/5.jpg,labeled-train/3_present/3751_225_5.jpg,3751_225_5.jpg
615,3751,225,7,0,1,0,0,0,0,0,0,1_null,3751_225,crops/3751_225/7.jpg,labeled-train/1_null/3751_225_7.jpg,3751_225_7.jpg
616,3751,315,1,0,1,0,0,0,0,0,0,1_null,3751_315,crops/3751_315/1.jpg,labeled-train/1_null/3751_315_1.jpg,3751_315_1.jpg
617,3751,315,5,0,0,0,1,0,0,0,1,3_present,3751_315,crops/3751_315/5.jpg,labeled-train/3_present/3751_315_5.jpg,3751_315_5.jpg
618,3751,315,6,0,0,0,1,0,0,0,1,3_present,3751_315,crops/3751_315/6.jpg,labeled-train/3_present/3751_315_6.jpg,3751_315_6.jpg
619,3914,45,7,0,0,0,1,0,0,0,1,3_present,3914_45,crops/3914_45/7.jpg,labeled-train/3_present/3914_45_7.jpg,3914_45_7.jpg
620,3914,135,4,0,1,0,0,0,0,0,0,1_null,3914_135,crops/3914_135/4.jpg,labeled-train/1_null/3914_135_4.jpg,3914_135_4.jpg
621,3914,135,5,0,1,0,0,0,0,0,0,1_null,3914_135,crops/3914_135/5.jpg,labeled-train/1_null/3914_135_5.jpg,3914_135_5.jpg
622,3914,135,6,0,1,0,0,0,0,0,0,1_null,3914_135,crops/3914_135/6.jpg,labeled-train/1_null/3914_135_6.jpg,3914_135_6.jpg
623,3914,225,2,0,1,0,0,0,0,0,0,1_null,3914_225,crops/3914_225/2.jpg,labeled-train/1_null/3914_225_2.jpg,3914_225_2.jpg
624,3914,225,4,0,1,0,0,0,0,0,0,1_null,3914_225,crops/3914_225/4.jpg,labeled-train/1_null/3914_225_4.jpg,3914_225_4.jpg
625,3914,225,5,0,0,0,1,1,0,0,2,4_surface_prob,3914_225,crops/3914_225/5.jpg,labeled-train/4_surface_prob/3914_225_5.jpg,3914_225_5.jpg
626,3914,225,7,0,1,0,0,0,0,0,0,1_null,3914_225,crops/3914_225/7.jpg,labeled-train/1_null/3914_225_7.jpg,3914_225_7.jpg
627,3914,315,2,0,1,0,0,0,0,0,0,1_null,3914_315,crops/3914_315/2.jpg,labeled-train/1_null/3914_315_2.jpg,3914_315_2.jpg
628,3914,315,3,0,1,0,0,0,0,0,0,1_null,3914_315,crops/3914_315/3.jpg,labeled-train/1_null/3914_315_3.jpg,3914_315_3.jpg
629,3914,315,6,0,1,0,0,0,0,0,0,1_null,3914_315,crops/3914_315/6.jpg,labeled-train/1_null/3914_315_6.jpg,3914_315_6.jpg
630,4016,45,2,0,0,0,1,0,0,0,1,3_present,4016_45,crops/4016_45/2.jpg,labeled-train/3_present/4016_45_2.jpg,4016_45_2.jpg
631,4016,45,3,0,0,0,1,0,0,0,1,3_present,4016_45,crops/4016_45/3.jpg,labeled-train/3_present/4016_45_3.jpg,4016_45_3.jpg
632,4016,45,4,0,1,0,0,0,0,0,0,1_null,4016_45,crops/4016_45/4.jpg,labeled-train/1_null/4016_45_4.jpg,4016_45_4.jpg
633,4016,45,6,0,0,0,1,0,0,0,1,3_present,4016_45,crops/4016_45/6.jpg,labeled-train/3_present/4016_45_6.jpg,4016_45_6.jpg
634,4016,45,7,0,0,0,1,0,0,0,1,3_present,4016_45,crops/4016_45/7.jpg,labeled-train/3_present/4016_45_7.jpg,4016_45_7.jpg
635,4016,135,1,0,1,0,0,0,0,0,0,1_null,4016_135,crops/4016_135/1.jpg,labeled-train/1_null/4016_135_1.jpg,4016_135_1.jpg
636,4016,135,3,0,0,0,1,0,0,0,1,3_present,4016_135,crops/4016_135/3.jpg,labeled-train/3_present/4016_135_3.jpg,4016_135_3.jpg
637,4016,135,6,0,0,0,1,0,0,0,1,3_present,4016_135,crops/4016_135/6.jpg,labeled-train/3_present/4016_135_6.jpg,4016_135_6.jpg
638,4016,135,7,0,0,0,1,0,0,0,1,3_present,4016_135,crops/4016_135/7.jpg,labeled-train/3_present/4016_135_7.jpg,4016_135_7.jpg
639,4016,225,1,0,0,0,1,0,0,0,1,3_present,4016_225,crops/4016_225/1.jpg,labeled-train/3_present/4016_225_1.jpg,4016_225_1.jpg
640,4016,225,2,0,1,0,0,0,0,0,0,1_null,4016_225,crops/4016_225/2.jpg,labeled-train/1_null/4016_225_2.jpg,4016_225_2.jpg
641,4016,225,5,0,0,0,1,0,0,0,1,3_present,4016_225,crops/4016_225/5.jpg,labeled-train/3_present/4016_225_5.jpg,4016_225_5.jpg
642,4016,225,6,0,1,0,0,0,0,0,0,1_null,4016_225,crops/4016_225/6.jpg,labeled-train/1_null/4016_225_6.jpg,4016_225_6.jpg
643,4016,315,3,0,0,0,1,0,0,0,1,3_present,4016_315,crops/4016_315/3.jpg,labeled-train/3_present/4016_315_3.jpg,4016_315_3.jpg
644,4016,315,4,0,0,0,1,0,0,0,1,3_present,4016_315,crops/4016_315/4.jpg,labeled-train/3_present/4016_315_4.jpg,4016_315_4.jpg
645,4016,315,7,0,0,0,1,0,0,0,1,3_present,4016_315,crops/4016_315/7.jpg,labeled-train/3_present/4016_315_7.jpg,4016_315_7.jpg
646,4034,45,3,0,0,0,0,1,0,0,1,4_surface_prob,4034_45,crops/4034_45/3.jpg,labeled-train/4_surface_prob/4034_45_3.jpg,4034_45_3.jpg
647,4034,45,5,0,0,0,0,1,0,0,1,4_surface_prob,4034_45,crops/4034_45/5.jpg,labeled-train/4_surface_prob/4034_45_5.jpg,4034_45_5.jpg
648,4034,45,6,0,0,0,0,1,0,0,1,4_surface_prob,4034_45,crops/4034_45/6.jpg,labeled-train/4_surface_prob/4034_45_6.jpg,4034_45_6.jpg
649,4034,45,7,0,0,0,0,1,0,0,1,4_surface_prob,4034_45,crops/4034_45/7.jpg,labeled-train/4_surface_prob/4034_45_7.jpg,4034_45_7.jpg
650,4034,135,1,0,1,0,0,0,0,0,0,1_null,4034_135,crops/4034_135/1.jpg,labeled-train/1_null/4034_135_1.jpg,4034_135_1.jpg
651,4034,135,3,0,1,0,0,0,0,0,0,1_null,4034_135,crops/4034_135/3.jpg,labeled-train/1_null/4034_135_3.jpg,4034_135_3.jpg
652,4034,135,4,0,1,0,0,0,0,0,0,1_null,4034_135,crops/4034_135/4.jpg,labeled-train/1_null/4034_135_4.jpg,4034_135_4.jpg
653,4034,135,5,0,0,0,1,0,0,0,1,3_present,4034_135,crops/4034_135/5.jpg,labeled-train/3_present/4034_135_5.jpg,4034_135_5.jpg
654,4034,135,6,0,1,0,0,0,0,0,0,1_null,4034_135,crops/4034_135/6.jpg,labeled-train/1_null/4034_135_6.jpg,4034_135_6.jpg
655,4034,225,2,0,1,0,0,0,0,0,0,1_null,4034_225,crops/4034_225/2.jpg,labeled-train/1_null/4034_225_2.jpg,4034_225_2.jpg
656,4034,225,3,0,1,0,0,0,0,0,0,1_null,4034_225,crops/4034_225/3.jpg,labeled-train/1_null/4034_225_3.jpg,4034_225_3.jpg
657,4034,225,6,0,0,0,1,0,0,0,1,3_present,4034_225,crops/4034_225/6.jpg,labeled-train/3_present/4034_225_6.jpg,4034_225_6.jpg
658,4034,225,7,0,1,0,0,0,0,0,0,1_null,4034_225,crops/4034_225/7.jpg,labeled-train/1_null/4034_225_7.jpg,4034_225_7.jpg
659,4034,315,1,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/1.jpg,labeled-train/4_surface_prob/4034_315_1.jpg,4034_315_1.jpg
660,4034,315,2,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/2.jpg,labeled-train/4_surface_prob/4034_315_2.jpg,4034_315_2.jpg
661,4034,315,3,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/3.jpg,labeled-train/4_surface_prob/4034_315_3.jpg,4034_315_3.jpg
662,4034,315,4,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/4.jpg,labeled-train/4_surface_prob/4034_315_4.jpg,4034_315_4.jpg
663,4034,315,5,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/5.jpg,labeled-train/4_surface_prob/4034_315_5.jpg,4034_315_5.jpg
664,4034,315,6,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/6.jpg,labeled-train/4_surface_prob/4034_315_6.jpg,4034_315_6.jpg
665,4034,315,7,0,0,0,0,1,0,0,1,4_surface_prob,4034_315,crops/4034_315/7.jpg,labeled-train/4_surface_prob/4034_315_7.jpg,4034_315_7.jpg
666,4042,45,3,0,1,0,0,0,0,0,0,1_null,4042_45,crops/4042_45/3.jpg,labeled-train/1_null/4042_45_3.jpg,4042_45_3.jpg
667,4042,45,7,0,0,0,2,0,0,0,2,3_present,4042_45,crops/4042_45/7.jpg,labeled-train/3_present/4042_45_7.jpg,4042_45_7.jpg
668,4042,135,2,0,0,0,1,0,0,0,1,3_present,4042_135,crops/4042_135/2.jpg,labeled-train/3_present/4042_135_2.jpg,4042_135_2.jpg
669,4042,135,3,0,0,0,1,0,0,0,1,3_present,4042_135,crops/4042_135/3.jpg,labeled-train/3_present/4042_135_3.jpg,4042_135_3.jpg
670,4042,135,4,0,1,0,0,0,0,0,0,1_null,4042_135,crops/4042_135/4.jpg,labeled-train/1_null/4042_135_4.jpg,4042_135_4.jpg
