filename,crop_number,region_id,label_name,region_count,img_id,sv_image_x,sv_image_y,sv_image_y_bottom_origin,xpt_minus_xleft,xright_minus_xpt,ypt_minus_ytop,ybottom_minus_ypt,heading,crop_name_id,label_id
7673_225.jpg,3,0,Present Curb Ramp,2,7673,317,406,234,37,183,206,14,225,7673_225_3,7673_225_0
7673_225.jpg,3,1,Surface Problem,2,7673,290,412,228,10,210,212,8,225,7673_225_3,7673_225_1
7743_225.jpg,3,2,Obstacle,3,7743,447,393,247,167,53,193,27,225,7743_225_3,7743_225_2
7748_315.jpg,3,0,Present Curb Ramp,2,7748,396,369,271,116,104,169,51,315,7748_315_3,7748_315_0
7748_315.jpg,3,1,Present Curb Ramp,2,7748,302,344,296,22,198,144,76,315,7748_315_3,7748_315_1
7855_45.jpg,3,0,No Sidewalk,5,7855,453,346,294,173,47,146,74,45,7855_45_3,7855_45_0
7855_45.jpg,3,2,No Sidewalk,5,7855,370,350,290,90,130,150,70,45,7855_45_3,7855_45_2
7855_45.jpg,3,3,No Sidewalk,5,7855,286,344,296,6,214,144,76,45,7855_45_3,7855_45_3
7855_315.jpg,3,0,Present Curb Ramp,3,7855,406,386,254,126,94,186,34,315,7855_315_3,7855_315_0
7859_225.jpg,3,2,Present Curb Ramp,3,7859,327,371,269,47,173,171,49,225,7859_225_3,7859_225_2
7869_45.jpg,3,1,No Sidewalk,3,7869,418,386,254,138,82,186,34,45,7869_45_3,7869_45_1
7869_225.jpg,3,2,No Sidewalk,5,7869,394,412,228,114,106,212,8,225,7869_225_3,7869_225_2
7869_225.jpg,3,3,No Sidewalk,5,7869,497,379,261,217,3,179,41,225,7869_225_3,7869_225_3
7879_225.jpg,3,2,No Sidewalk,3,7879,364,338,302,84,136,138,82,225,7879_225_3,7879_225_2
7970_45.jpg,3,0,Present Curb Ramp,2,7970,294,384,256,14,206,184,36,45,7970_45_3,7970_45_0
7978_315.jpg,3,0,Occlusion,1,7978,442,360,280,162,58,160,60,315,7978_315_3,7978_315_0
7985_135.jpg,3,1,Surface Problem,3,7985,313,396,244,33,187,196,24,135,7985_135_3,7985_135_1
7985_135.jpg,3,2,Surface Problem,3,7985,349,395,245,69,151,195,25,135,7985_135_3,7985_135_2
8062_225.jpg,3,0,Present Curb Ramp,3,8062,310,412,228,30,190,212,8,225,8062_225_3,8062_225_0
8062_225.jpg,3,2,Surface Problem,3,8062,338,403,237,58,162,203,17,225,8062_225_3,8062_225_2
8062_315.jpg,3,0,Present Curb Ramp,2,8062,290,416,224,10,210,216,4,315,8062_315_3,8062_315_0
8080_45.jpg,3,0,Present Curb Ramp,1,8080,390,412,228,110,110,212,8,45,8080_45_3,8080_45_0
8080_135.jpg,3,0,Present Curb Ramp,1,8080,314,396,244,34,186,196,24,135,8080_135_3,8080_135_0
8399_45.jpg,3,2,Surface Problem,3,8399,397,402,238,117,103,202,18,45,8399_45_3,8399_45_2
8503_225.jpg,3,1,No Sidewalk,3,8503,374,363,277,94,126,163,57,225,8503_225_3,8503_225_1
8503_225.jpg,3,2,No Sidewalk,3,8503,488,343,297,208,12,143,77,225,8503_225_3,8503_225_2
8531_45.jpg,3,1,Present Curb Ramp,2,8531,334,399,241,54,166,199,21,45,8531_45_3,8531_45_1
8540_45.jpg,3,0,Present Curb Ramp,1,8540,339,405,235,59,161,205,15,45,8540_45_3,8540_45_0
8540_315.jpg,3,0,Present Curb Ramp,1,8540,425,419,221,145,75,219,1,315,8540_315_3,8540_315_0
8558_45.jpg,3,0,Present Curb Ramp,1,8558,285,379,261,5,215,179,41,45,8558_45_3,8558_45_0
8558_135.jpg,3,0,Present Curb Ramp,1,8558,347,353,287,67,153,153,67,135,8558_135_3,8558_135_0
8568_315.jpg,3,0,Present Curb Ramp,1,8568,359,419,221,79,141,219,1,315,8568_315_3,8568_315_0
8569_225.jpg,3,0,Present Curb Ramp,1,8569,400,410,230,120,100,210,10,225,8569_225_3,8569_225_0
8584_45.jpg,3,0,Present Curb Ramp,1,8584,329,404,236,49,171,204,16,45,8584_45_3,8584_45_0
8650_315.jpg,3,0,Present Curb Ramp,1,8650,466,418,222,186,34,218,2,315,8650_315_3,8650_315_0
8715_135.jpg,3,0,Present Curb Ramp,1,8715,397,411,229,117,103,211,9,135,8715_135_3,8715_135_0
8715_225.jpg,3,1,Present Curb Ramp,5,8715,419,375,265,139,81,175,45,225,8715_225_3,8715_225_1
8715_225.jpg,3,2,No Sidewalk,5,8715,442,368,272,162,58,168,52,225,8715_225_3,8715_225_2
8715_225.jpg,3,3,No Sidewalk,5,8715,483,361,279,203,17,161,59,225,8715_225_3,8715_225_3
8828_45.jpg,3,2,Surface Problem,3,8828,346,400,240,66,154,200,20,45,8828_45_3,8828_45_2
8828_225.jpg,3,0,Present Curb Ramp,2,8828,364,413,227,84,136,213,7,225,8828_225_3,8828_225_0
8828_225.jpg,3,1,Surface Problem,2,8828,394,413,227,114,106,213,7,225,8828_225_3,8828_225_1
8945_45.jpg,3,4,Surface Problem,5,8945,342,397,243,62,158,197,23,45,8945_45_3,8945_45_4
8945_135.jpg,3,3,Surface Problem,5,8945,394,415,225,114,106,215,5,135,8945_135_3,8945_135_3
8945_315.jpg,3,0,Surface Problem,3,8945,492,399,241,212,8,199,21,315,8945_315_3,8945_315_0
8945_315.jpg,3,2,Surface Problem,3,8945,423,379,261,143,77,179,41,315,8945_315_3,8945_315_2
8997_45.jpg,3,1,No Sidewalk,4,8997,299,397,243,19,201,197,23,45,8997_45_3,8997_45_1
8997_45.jpg,3,2,No Sidewalk,4,8997,402,408,232,122,98,208,12,45,8997_45_3,8997_45_2
8997_45.jpg,3,3,No Sidewalk,4,8997,483,385,255,203,17,185,35,45,8997_45_3,8997_45_3
9023_45.jpg,3,2,Surface Problem,3,9023,294,393,247,14,206,193,27,45,9023_45_3,9023_45_2
9023_135.jpg,3,1,Surface Problem,2,9023,333,411,229,53,167,211,9,135,9023_135_3,9023_135_1
9175_135.jpg,3,3,No Sidewalk,6,9175,366,345,295,86,134,145,75,135,9175_135_3,9175_135_3
9175_135.jpg,3,4,No Sidewalk,6,9175,460,378,262,180,40,178,42,135,9175_135_3,9175_135_4
13373_45.jpg,3,0,Present Curb Ramp,2,13373,297,417,223,17,203,217,3,45,13373_45_3,13373_45_0
13373_45.jpg,3,1,Present Curb Ramp,2,13373,382,418,222,102,118,218,2,45,13373_45_3,13373_45_1
13373_135.jpg,3,0,Present Curb Ramp,1,13373,321,408,232,41,179,208,12,135,13373_135_3,13373_135_0
13399_315.jpg,3,0,Present Curb Ramp,1,13399,331,362,278,51,169,162,58,315,13399_315_3,13399_315_0
13538_225.jpg,3,1,No Sidewalk,5,13538,309,400,240,29,191,200,20,225,13538_225_3,13538_225_1
13538_315.jpg,3,3,No Sidewalk,6,13538,339,394,246,59,161,194,26,315,13538_315_3,13538_315_3
13538_315.jpg,3,4,No Sidewalk,6,13538,480,418,222,200,20,218,2,315,13538_315_3,13538_315_4
13838_45.jpg,3,2,No Sidewalk,4,13838,462,383,257,182,38,183,37,45,13838_45_3,13838_45_2
13838_225.jpg,3,2,No Sidewalk,4,13838,476,383,257,196,24,183,37,225,13838_225_3,13838_225_2
13991_135.jpg,3,1,Present Curb Ramp,2,13991,495,409,231,215,5,209,11,135,13991_135_3,13991_135_1
14391_135.jpg,3,2,No Sidewalk,3,14391,288,335,305,8,212,135,85,135,14391_135_3,14391_135_2
14391_315.jpg,3,0,No Sidewalk,3,14391,356,335,305,76,144,135,85,315,14391_315_3,14391_315_0
14391_315.jpg,3,1,No Sidewalk,3,14391,444,392,248,164,56,192,28,315,14391_315_3,14391_315_1
14455_45.jpg,3,2,No Sidewalk,5,14455,349,335,305,69,151,135,85,45,14455_45_3,14455_45_2
14455_45.jpg,3,3,No Sidewalk,5,14455,427,375,265,147,73,175,45,45,14455_45_3,14455_45_3
14455_135.jpg,3,2,No Sidewalk,5,14455,389,351,289,109,111,151,69,135,14455_135_3,14455_135_2
14455_225.jpg,3,3,No Sidewalk,6,14455,373,341,299,93,127,141,79,225,14455_225_3,14455_225_3
14455_225.jpg,3,4,No Sidewalk,6,14455,455,393,247,175,45,193,27,225,14455_225_3,14455_225_4
14540_135.jpg,3,0,Present Curb Ramp,2,14540,321,418,222,41,179,218,2,135,14540_135_3,14540_135_0
14541_225.jpg,3,0,Present Curb Ramp,3,14541,389,391,249,109,111,191,29,225,14541_225_3,14541_225_0
15619_315.jpg,3,0,Present Curb Ramp,3,15619,366,379,261,86,134,179,41,315,15619_315_3,15619_315_0
15629_135.jpg,3,0,Present Curb Ramp,2,15629,359,372,268,79,141,172,48,135,15629_135_3,15629_135_0
15629_315.jpg,3,1,Present Curb Ramp,6,15629,402,388,252,122,98,188,32,315,15629_315_3,15629_315_1
15629_315.jpg,3,2,Present Curb Ramp,6,15629,472,385,255,192,28,185,35,315,15629_315_3,15629_315_2
15629_315.jpg,3,3,No Sidewalk,6,15629,338,376,264,58,162,176,44,315,15629_315_3,15629_315_3
15685_135.jpg,3,1,No Sidewalk,3,15685,303,371,269,23,197,171,49,135,15685_135_3,15685_135_1
15685_135.jpg,3,2,No Sidewalk,3,15685,414,338,302,134,86,138,82,135,15685_135_3,15685_135_2
15685_315.jpg,3,2,No Sidewalk,3,15685,328,328,312,48,172,128,92,315,15685_315_3,15685_315_2
15829_45.jpg,3,0,Present Curb Ramp,1,15829,371,392,248,91,129,192,28,45,15829_45_3,15829_45_0
15829_135.jpg,3,0,Present Curb Ramp,2,15829,425,404,236,145,75,204,16,135,15829_135_3,15829_135_0
15829_135.jpg,3,1,Present Curb Ramp,2,15829,378,363,277,98,122,163,57,135,15829_135_3,15829_135_1
15829_225.jpg,3,1,Occlusion,2,15829,307,374,266,27,193,174,46,225,15829_225_3,15829_225_1
15829_315.jpg,3,0,Present Curb Ramp,2,15829,395,401,239,115,105,201,19,315,15829_315_3,15829_315_0
15829_315.jpg,3,1,Obstacle,2,15829,328,393,247,48,172,193,27,315,15829_315_3,15829_315_1
17002_135.jpg,3,0,Present Curb Ramp,1,17002,482,417,223,202,18,217,3,135,17002_135_3,17002_135_0
17002_225.jpg,3,0,Present Curb Ramp,1,17002,281,384,256,1,219,184,36,225,17002_225_3,17002_225_0
17002_315.jpg,3,0,Present Curb Ramp,1,17002,291,366,274,11,209,166,54,315,17002_315_3,17002_315_0
17180_45.jpg,3,1,Present Curb Ramp,2,17180,352,378,262,72,148,178,42,45,17180_45_3,17180_45_1
17180_135.jpg,3,0,Present Curb Ramp,2,17180,410,366,274,130,90,166,54,135,17180_135_3,17180_135_0
17180_135.jpg,3,1,Present Curb Ramp,2,17180,367,362,278,87,133,162,58,135,17180_135_3,17180_135_1
17180_315.jpg,3,0,Present Curb Ramp,1,17180,388,387,253,108,112,187,33,315,17180_315_3,17180_315_0
17247_45.jpg,3,0,Present Curb Ramp,1,17247,326,402,238,46,174,202,18,45,17247_45_3,17247_45_0
17252_315.jpg,3,1,Occlusion,2,17252,368,365,275,88,132,165,55,315,17252_315_3,17252_315_1
17406_225.jpg,3,0,Present Curb Ramp,1,17406,303,407,233,23,197,207,13,225,17406_225_3,17406_225_0
17966_225.jpg,3,3,Obstacle,4,17966,373,376,264,93,127,176,44,225,17966_225_3,17966_225_3
18396_225.jpg,3,0,Present Curb Ramp,1,18396,292,361,279,12,208,161,59,225,18396_225_3,18396_225_0
18414_225.jpg,3,0,No Sidewalk,2,18414,455,388,252,175,45,188,32,225,18414_225_3,18414_225_0
18432_135.jpg,3,0,Present Curb Ramp,2,18432,297,376,264,17,203,176,44,135,18432_135_3,18432_135_0
18432_135.jpg,3,1,Present Curb Ramp,2,18432,339,375,265,59,161,175,45,135,18432_135_3,18432_135_1
18432_225.jpg,3,0,Present Curb Ramp,4,18432,423,412,228,143,77,212,8,225,18432_225_3,18432_225_0
18514_45.jpg,3,2,No Sidewalk,6,18514,289,343,297,9,211,143,77,45,18514_45_3,18514_45_2
18514_45.jpg,3,3,No Sidewalk,6,18514,382,343,297,102,118,143,77,45,18514_45_3,18514_45_3
18514_45.jpg,3,4,No Sidewalk,6,18514,439,383,257,159,61,183,37,45,18514_45_3,18514_45_4
18514_135.jpg,3,2,No Sidewalk,4,18514,359,365,275,79,141,165,55,135,18514_135_3,18514_135_2
18514_225.jpg,3,3,No Sidewalk,6,18514,372,339,301,92,128,139,81,225,18514_225_3,18514_225_3
18514_225.jpg,3,4,No Sidewalk,6,18514,477,392,248,197,23,192,28,225,18514_225_3,18514_225_4
18920_45.jpg,3,1,No Sidewalk,7,18920,352,373,267,72,148,173,47,45,18920_45_3,18920_45_1
18920_45.jpg,3,5,Present Curb Ramp,7,18920,389,385,255,109,111,185,35,45,18920_45_3,18920_45_5
18920_45.jpg,3,6,No Sidewalk,7,18920,331,349,291,51,169,149,71,45,18920_45_3,18920_45_6
18920_315.jpg,3,1,Present Curb Ramp,3,18920,371,358,282,91,129,158,62,315,18920_315_3,18920_315_1
18920_315.jpg,3,2,Present Curb Ramp,3,18920,418,358,282,138,82,158,62,315,18920_315_3,18920_315_2
18967_135.jpg,3,2,No Sidewalk,5,18967,281,349,291,1,219,149,71,135,18967_135_3,18967_135_2
18967_225.jpg,3,2,No Sidewalk,4,18967,346,353,287,66,154,153,67,225,18967_225_3,18967_225_2
18967_315.jpg,3,2,No Sidewalk,4,18967,465,364,276,185,35,164,56,315,18967_315_3,18967_315_2
19316_225.jpg,3,0,Present Curb Ramp,1,19316,341,381,259,61,159,181,39,225,19316_225_3,19316_225_0
680_135.jpg,4,3,Obstacle,6,680,545,373,267,125,95,173,47,135,680_135_4,680_135_3
680_135.jpg,4,4,Present Curb Ramp,6,680,560,389,251,140,80,189,31,135,680_135_4,680_135_4
680_135.jpg,4,5,Obstacle,6,680,591,374,266,171,49,174,46,135,680_135_4,680_135_5
680_225.jpg,4,1,Obstacle,4,680,427,386,254,7,213,186,34,225,680_225_4,680_225_1
680_225.jpg,4,2,Present Curb Ramp,4,680,520,401,239,100,120,201,19,225,680_225_4,680_225_2
680_225.jpg,4,3,Obstacle,4,680,540,379,261,120,100,179,41,225,680_225_4,680_225_3
877_225.jpg,4,1,Missing Curb Ramp,2,877,581,358,282,161,59,158,62,225,877_225_4,877_225_1
1042_135.jpg,4,0,Obstacle,1,1042,526,347,293,106,114,147,73,135,1042_135_4,1042_135_0
1908_225.jpg,4,0,Present Curb Ramp,2,1908,446,384,256,26,194,184,36,225,1908_225_4,1908_225_0
1908_225.jpg,4,1,Present Curb Ramp,2,1908,530,382,258,110,110,182,38,225,1908_225_4,1908_225_1
3613_225.jpg,4,0,Present Curb Ramp,1,3613,433,402,238,13,207,202,18,225,3613_225_4,3613_225_0
4684_45.jpg,4,0,Present Curb Ramp,2,4684,465,371,269,45,175,171,49,45,4684_45_4,4684_45_0
4684_135.jpg,4,1,Surface Problem,6,4684,495,398,242,75,145,198,22,135,4684_135_4,4684_135_1
4684_135.jpg,4,2,Surface Problem,6,4684,443,387,253,23,197,187,33,135,4684_135_4,4684_135_2
4684_135.jpg,4,5,Surface Problem,6,4684,469,355,285,49,171,155,65,135,4684_135_4,4684_135_5
4684_225.jpg,4,6,Obstacle,7,4684,507,347,293,87,133,147,73,225,4684_225_4,4684_225_6
5479_135.jpg,4,1,Surface Problem,2,5479,519,344,296,99,121,144,76,135,5479_135_4,5479_135_1
6500_135.jpg,4,1,Present Curb Ramp,4,6500,546,352,288,126,94,152,68,135,6500_135_4,6500_135_1
6500_135.jpg,4,2,Present Curb Ramp,4,6500,445,380,260,25,195,180,40,135,6500_135_4,6500_135_2
7136_225.jpg,4,0,Present Curb Ramp,1,7136,465,413,227,45,175,213,7,225,7136_225_4,7136_225_0
7633_135.jpg,4,1,Present Curb Ramp,3,7633,505,375,265,85,135,175,45,135,7633_135_4,7633_135_1
7633_225.jpg,4,0,Present Curb Ramp,2,7633,545,404,236,125,95,204,16,225,7633_225_4,7633_225_0
7633_225.jpg,4,1,Missing Curb Ramp,2,7633,541,383,257,121,99,183,37,225,7633_225_4,7633_225_1
8721_45.jpg,4,1,Present Curb Ramp,2,8721,508,396,244,88,132,196,24,45,8721_45_4,8721_45_1
8721_225.jpg,4,0,Surface Problem,1,8721,425,401,239,5,215,201,19,225,8721_225_4,8721_225_0
8829_225.jpg,4,1,Obstacle,3,8829,556,381,259,136,84,181,39,225,8829_225_4,8829_225_1
8829_225.jpg,4,2,Surface Problem,3,8829,524,390,250,104,116,190,30,225,8829_225_4,8829_225_2
8829_315.jpg,4,0,Present Curb Ramp,2,8829,429,404,236,9,211,204,16,315,8829_315_4,8829_315_0
8829_315.jpg,4,1,Present Curb Ramp,2,8829,576,371,269,156,64,171,49,315,8829_315_4,8829_315_1
8839_45.jpg,4,0,Present Curb Ramp,1,8839,578,407,233,158,62,207,13,45,8839_45_4,8839_45_0
8839_225.jpg,4,1,Missing Curb Ramp,2,8839,445,373,267,25,195,173,47,225,8839_225_4,8839_225_1
8861_225.jpg,4,1,Missing Curb Ramp,2,8861,524,401,239,104,116,201,19,225,8861_225_4,8861_225_1
9552_45.jpg,4,1,Surface Problem,2,9552,423,393,247,3,217,193,27,45,9552_45_4,9552_45_1
9987_315.jpg,4,0,Present Curb Ramp,1,9987,425,370,270,5,215,170,50,315,9987_315_4,9987_315_0
10076_135.jpg,4,0,Missing Curb Ramp,3,10076,458,412,228,38,182,212,8,135,10076_135_4,10076_135_0
14185_45.jpg,4,0,Present Curb Ramp,1,14185,621,393,247,201,19,193,27,45,14185_45_4,14185_45_0
14185_135.jpg,4,0,Present Curb Ramp,1,14185,529,363,277,109,111,163,57,135,14185_135_4,14185_135_0
15377_135.jpg,4,0,Present Curb Ramp,1,15377,624,390,250,204,16,190,30,135,15377_135_4,15377_135_0
16078_315.jpg,4,3,Obstacle,7,16078,557,391,249,137,83,191,29,315,16078_315_4,16078_315_3
16078_315.jpg,4,4,Obstacle,7,16078,463,348,292,43,177,148,72,315,16078_315_4,16078_315_4
16078_315.jpg,4,6,Obstacle,7,16078,535,379,261,115,105,179,41,315,16078_315_4,16078_315_6
16125_315.jpg,4,2,Present Curb Ramp,4,16125,433,410,230,13,207,210,10,315,16125_315_4,16125_315_2
16175_315.jpg,4,0,Present Curb Ramp,1,16175,476,380,260,56,164,180,40,315,16175_315_4,16175_315_0
16180_225.jpg,4,1,Present Curb Ramp,2,16180,456,407,233,36,184,207,13,225,16180_225_4,16180_225_1
16218_45.jpg,4,1,Present Curb Ramp,2,16218,506,373,267,86,134,173,47,45,16218_45_4,16218_45_1
16218_135.jpg,4,0,Present Curb Ramp,2,16218,538,404,236,118,102,204,16,135,16218_135_4,16218_135_0
16258_45.jpg,4,0,Present Curb Ramp,1,16258,547,389,251,127,93,189,31,45,16258_45_4,16258_45_0
16672_225.jpg,4,1,Present Curb Ramp,2,16672,462,417,223,42,178,217,3,225,16672_225_4,16672_225_1
16679_225.jpg,4,0,Present Curb Ramp,1,16679,458,416,224,38,182,216,4,225,16679_225_4,16679_225_0
16706_225.jpg,4,1,Present Curb Ramp,2,16706,562,415,225,142,78,215,5,225,16706_225_4,16706_225_1
16706_315.jpg,4,0,Present Curb Ramp,1,16706,458,416,224,38,182,216,4,315,16706_315_4,16706_315_0
16743_45.jpg,4,0,Present Curb Ramp,2,16743,462,406,234,42,178,206,14,45,16743_45_4,16743_45_0
16743_135.jpg,4,0,Present Curb Ramp,1,16743,483,363,277,63,157,163,57,135,16743_135_4,16743_135_0
16833_45.jpg,4,1,Present Curb Ramp,2,16833,424,363,277,4,216,163,57,45,16833_45_4,16833_45_1
16833_315.jpg,4,1,Present Curb Ramp,2,16833,421,392,248,1,219,192,28,315,16833_315_4,16833_315_1
16968_315.jpg,4,0,Present Curb Ramp,1,16968,490,363,277,70,150,163,57,315,16968_315_4,16968_315_0
17026_45.jpg,4,0,Present Curb Ramp,1,17026,599,418,222,179,41,218,2,45,17026_45_4,17026_45_0
17033_45.jpg,4,1,Present Curb Ramp,2,17033,510,386,254,90,130,186,34,45,17033_45_4,17033_45_1
17038_45.jpg,4,0,Present Curb Ramp,1,17038,446,364,276,26,194,164,56,45,17038_45_4,17038_45_0
17038_135.jpg,4,0,Present Curb Ramp,2,17038,560,403,237,140,80,203,17,135,17038_135_4,17038_135_0
17045_135.jpg,4,0,Present Curb Ramp,2,17045,507,381,259,87,133,181,39,135,17045_135_4,17045_135_0
17045_135.jpg,4,1,Present Curb Ramp,2,17045,564,389,251,144,76,189,31,135,17045_135_4,17045_135_1
17045_315.jpg,4,1,Present Curb Ramp,4,17045,432,347,293,12,208,147,73,315,17045_315_4,17045_315_1
17045_315.jpg,4,2,Present Curb Ramp,4,17045,446,344,296,26,194,144,76,315,17045_315_4,17045_315_2
17045_315.jpg,4,3,Present Curb Ramp,4,17045,520,339,301,100,120,139,81,315,17045_315_4,17045_315_3
17047_45.jpg,4,0,Present Curb Ramp,2,17047,509,381,259,89,131,181,39,45,17047_45_4,17047_45_0
17047_135.jpg,4,0,Present Curb Ramp,2,17047,457,408,232,37,183,208,12,135,17047_135_4,17047_135_0
17049_225.jpg,4,0,Present Curb Ramp,2,17049,492,388,252,72,148,188,32,225,17049_225_4,17049_225_0
17049_225.jpg,4,1,Present Curb Ramp,2,17049,559,358,282,139,81,158,62,225,17049_225_4,17049_225_1
17051_225.jpg,4,1,Present Curb Ramp,2,17051,502,377,263,82,138,177,43,225,17051_225_4,17051_225_1
17051_315.jpg,4,0,Present Curb Ramp,2,17051,543,401,239,123,97,201,19,315,17051_315_4,17051_315_0
17062_45.jpg,4,0,Present Curb Ramp,1,17062,579,401,239,159,61,201,19,45,17062_45_4,17062_45_0
17066_45.jpg,4,0,Occlusion,1,17066,486,408,232,66,154,208,12,45,17066_45_4,17066_45_0
17141_135.jpg,4,0,Present Curb Ramp,1,17141,519,342,298,99,121,142,78,135,17141_135_4,17141_135_0
17152_135.jpg,4,3,Present Curb Ramp,4,17152,486,354,286,66,154,154,66,135,17152_135_4,17152_135_3
17152_315.jpg,4,0,Present Curb Ramp,2,17152,462,370,270,42,178,170,50,315,17152_315_4,17152_315_0
17170_315.jpg,4,0,Present Curb Ramp,1,17170,533,399,241,113,107,199,21,315,17170_315_4,17170_315_0
17179_315.jpg,4,0,Present Curb Ramp,2,17179,455,375,265,35,185,175,45,315,17179_315_4,17179_315_0
17179_315.jpg,4,1,Present Curb Ramp,2,17179,512,375,265,92,128,175,45,315,17179_315_4,17179_315_1
17202_135.jpg,4,0,Present Curb Ramp,2,17202,482,374,266,62,158,174,46,135,17202_135_4,17202_135_0
17221_225.jpg,4,2,Present Curb Ramp,4,17221,465,371,269,45,175,171,49,225,17221_225_4,17221_225_2
17221_315.jpg,4,0,Present Curb Ramp,2,17221,467,369,271,47,173,169,51,315,17221_315_4,17221_315_0
17343_315.jpg,4,1,Present Curb Ramp,2,17343,548,384,256,128,92,184,36,315,17343_315_4,17343_315_1
17385_45.jpg,4,0,Present Curb Ramp,1,17385,471,359,281,51,169,159,61,45,17385_45_4,17385_45_0
17386_225.jpg,4,1,Present Curb Ramp,4,17386,482,377,263,62,158,177,43,225,17386_225_4,17386_225_1
17403_315.jpg,4,0,Present Curb Ramp,1,17403,460,363,277,40,180,163,57,315,17403_315_4,17403_315_0
17408_135.jpg,4,0,Present Curb Ramp,2,17408,444,412,228,24,196,212,8,135,17408_135_4,17408_135_0
17551_135.jpg,4,1,Present Curb Ramp,2,17551,597,361,279,177,43,161,59,135,17551_135_4,17551_135_1
17626_225.jpg,4,0,Present Curb Ramp,2,17626,479,406,234,59,161,206,14,225,17626_225_4,17626_225_0
17796_135.jpg,4,0,Present Curb Ramp,1,17796,435,363,277,15,205,163,57,135,17796_135_4,17796_135_0
17973_135.jpg,4,0,Surface Problem,2,17973,587,379,261,167,53,179,41,135,17973_135_4,17973_135_0
17973_135.jpg,4,1,Surface Problem,2,17973,518,346,294,98,122,146,74,135,17973_135_4,17973_135_1
18075_225.jpg,4,0,Present Curb Ramp,1,18075,438,368,272,18,202,168,52,225,18075_225_4,18075_225_0
18145_135.jpg,4,2,Surface Problem,3,18145,470,347,293,50,170,147,73,135,18145_135_4,18145_135_2
18145_225.jpg,4,0,Occlusion,1,18145,449,359,281,29,191,159,61,225,18145_225_4,18145_225_0
18150_225.jpg,4,1,Present Curb Ramp,2,18150,625,354,286,205,15,154,66,225,18150_225_4,18150_225_1
18151_45.jpg,4,0,Present Curb Ramp,4,18151,570,355,285,150,70,155,65,45,18151_45_4,18151_45_0
18151_45.jpg,4,1,Present Curb Ramp,4,18151,453,374,266,33,187,174,46,45,18151_45_4,18151_45_1
18151_45.jpg,4,3,Present Curb Ramp,4,18151,613,355,285,193,27,155,65,45,18151_45_4,18151_45_3
18151_135.jpg,4,3,Present Curb Ramp,4,18151,485,377,263,65,155,177,43,135,18151_135_4,18151_135_3
18158_225.jpg,4,0,Present Curb Ramp,3,18158,613,370,270,193,27,170,50,225,18158_225_4,18158_225_0
18218_225.jpg,4,3,Present Curb Ramp,4,18218,615,386,254,195,25,186,34,225,18218_225_4,18218_225_3
18218_315.jpg,4,0,Present Curb Ramp,4,18218,579,367,273,159,61,167,53,315,18218_315_4,18218_315_0
18218_315.jpg,4,1,Present Curb Ramp,4,18218,516,359,281,96,124,159,61,315,18218_315_4,18218_315_1
18242_135.jpg,4,0,Present Curb Ramp,2,18242,579,392,248,159,61,192,28,135,18242_135_4,18242_135_0
18242_315.jpg,4,2,Present Curb Ramp,5,18242,583,384,256,163,57,184,36,315,18242_315_4,18242_315_2
18256_225.jpg,4,2,Present Curb Ramp,3,18256,523,389,251,103,117,189,31,225,18256_225_4,18256_225_2
18274_225.jpg,4,2,Present Curb Ramp,4,18274,448,333,307,28,192,133,87,225,18274_225_4,18274_225_2
18274_225.jpg,4,3,Missing Curb Ramp,4,18274,555,348,292,135,85,148,72,225,18274_225_4,18274_225_3
18278_45.jpg,4,1,Present Curb Ramp,3,18278,618,403,237,198,22,203,17,45,18278_45_4,18278_45_1
18278_225.jpg,4,2,Present Curb Ramp,3,18278,483,371,269,63,157,171,49,225,18278_225_4,18278_225_2
18279_45.jpg,4,1,Present Curb Ramp,2,18279,574,373,267,154,66,173,47,45,18279_45_4,18279_45_1
18279_225.jpg,4,0,Present Curb Ramp,2,18279,500,390,250,80,140,190,30,225,18279_225_4,18279_225_0
18281_45.jpg,4,1,Present Curb Ramp,2,18281,488,415,225,68,152,215,5,45,18281_45_4,18281_45_1
18281_225.jpg,4,0,Present Curb Ramp,2,18281,451,368,272,31,189,168,52,225,18281_225_4,18281_225_0
18281_315.jpg,4,0,Present Curb Ramp,1,18281,506,369,271,86,134,169,51,315,18281_315_4,18281_315_0
18284_45.jpg,4,1,Present Curb Ramp,2,18284,425,396,244,5,215,196,24,45,18284_45_4,18284_45_1
18284_225.jpg,4,1,Present Curb Ramp,4,18284,497,347,293,77,143,147,73,225,18284_225_4,18284_225_1
18284_225.jpg,4,2,Surface Problem,4,18284,477,333,307,57,163,133,87,225,18284_225_4,18284_225_2
18284_225.jpg,4,3,Surface Problem,4,18284,581,342,298,161,59,142,78,225,18284_225_4,18284_225_3
18340_135.jpg,4,0,Present Curb Ramp,2,18340,511,382,258,91,129,182,38,135,18340_135_4,18340_135_0
18340_135.jpg,4,1,Present Curb Ramp,2,18340,583,394,246,163,57,194,26,135,18340_135_4,18340_135_1
18398_225.jpg,4,2,Present Curb Ramp,4,18398,550,352,288,130,90,152,68,225,18398_225_4,18398_225_2
18398_225.jpg,4,3,Present Curb Ramp,4,18398,599,355,285,179,41,155,65,225,18398_225_4,18398_225_3
18398_315.jpg,4,0,Present Curb Ramp,2,18398,520,380,260,100,120,180,40,315,18398_315_4,18398_315_0
