img_id,heading,crop_number,0_missing,1_null,2_present,count_all,ground_truth,new_group,jpg_name,original_folder_path,original_group,original_label,new_folder_path
18920.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,18920_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
18944.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,18944_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
18955.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,train,18955_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
18965.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,18965_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
18969.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,18969_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
18998.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,train,18998_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
19003.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19003_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19009.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19009_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19023.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,train,19023_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
19027.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19027_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19028.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19028_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19029.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19029_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/0_missing,train,0_missing,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19034.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,train,19034_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
19039.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19039_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19040.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,train,19040_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
19051.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19051_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19124.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19124_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19299.0,315.0,3.0,0.0,0.0,1.0,1.0,2_present,train,19299_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
19316.0,315.0,3.0,0.0,1.0,0.0,1.0,1_null,train,19316_315_3.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
510.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,510_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
1023.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,1023_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/4_surface_prob,train,4_surface_prob,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
1532.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,1532_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
1636.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,1636_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
1894.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,1894_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
1895.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,1895_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
2460.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,2460_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
2666.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,2666_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
2678.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,2678_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
2891.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,2891_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
3524.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,3524_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
3577.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,3577_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4016.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4016_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4093.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4093_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4504.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4504_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4513.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4513_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4615.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4615_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4698.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4698_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4726.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4726_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
4903.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,4903_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
5196.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,5196_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
5292.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,5292_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/4_surface_prob,train,4_surface_prob,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
5443.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,5443_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
5479.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,5479_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
5876.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,5876_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
5894.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,5894_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6084.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6084_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6090.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6090_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6343.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6343_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6419.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6419_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6451.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6451_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6468.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6468_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6523.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6523_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6529.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6529_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6544.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6544_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
6962.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,6962_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7136.0,45.0,4.0,0.0,0.0,1.0,1.0,2_present,train,7136_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
7220.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7220_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/4_surface_prob,train,4_surface_prob,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7316.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7316_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7362.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7362_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7403.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7403_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7480.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7480_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7609.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7609_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7645.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7645_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7699.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7699_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7743.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7743_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7748.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7748_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7755.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7755_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7855.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7855_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7867.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7867_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/4_surface_prob,train,4_surface_prob,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
7929.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,7929_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/2_obstacle,train,2_obstacle,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
8080.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,8080_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
8192.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,8192_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
8261.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,8261_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
8721.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,8721_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
8787.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,8787_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/2_obstacle,train,2_obstacle,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
8853.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,8853_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
9052.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,9052_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
9716.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,9716_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
9756.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,9756_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10007.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10007_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10018.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10018_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10039.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10039_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10076.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10076_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10086.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10086_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10317.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10317_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
10782.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,10782_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
11206.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,11206_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
11289.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,11289_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
11295.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,11295_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
11765.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,11765_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
11856.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,11856_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
12258.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,12258_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
12266.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,12266_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
12582.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,12582_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
12781.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,12781_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
12874.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,12874_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13051.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13051_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13254.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13254_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13513.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13513_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13641.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13641_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13838.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13838_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13853.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13853_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
13991.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,13991_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14185.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14185_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14190.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14190_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14391.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14391_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14540.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14540_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14619.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14619_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14627.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14627_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14670.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14670_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
14739.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,14739_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
16127.0,45.0,4.0,0.0,0.0,1.0,1.0,2_present,train,16127_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
16175.0,45.0,4.0,0.0,0.0,1.0,1.0,2_present,train,16175_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
16218.0,45.0,4.0,0.0,0.0,1.0,1.0,2_present,train,16218_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
16258.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,16258_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
16377.0,45.0,4.0,0.0,0.0,1.0,1.0,2_present,train,16377_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/2_present
16614.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,16614_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
16703.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,16703_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
16743.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,16743_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/3_present,train,3_present,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
16824.0,45.0,4.0,0.0,1.0,0.0,1.0,1_null,train,16824_45_4.jpg,/home/ec2-user/SageMaker/classify-streetview/images/train/1_null,train,1_null,/home/ec2-user/SageMaker/classify-streetview/roi-images/train/1_null
