img_id,heading,crop_number,3_present,4_surface_prob,2_obstacle,0_missing,6_occlusion,5_nosidewalk,count_all
4165,315,7,0,0,1,0,0,0,1
4165,45,1,1,0,0,0,0,0,1
4165,45,2,1,0,0,0,0,0,1
4165,45,3,1,0,0,0,0,0,1
4165,45,4,1,0,0,0,0,0,1
4165,45,5,2,0,0,0,0,0,2
4165,45,6,2,0,0,0,0,0,2
4165,45,7,1,0,0,0,0,0,1
4282,315,3,1,0,0,0,0,0,1
4282,315,6,1,0,0,0,0,0,1
4282,315,7,1,0,0,0,0,0,1
4282,45,1,1,0,0,0,0,0,1
4282,45,2,1,0,1,0,0,0,2
4282,45,3,0,0,1,0,0,0,1
4282,45,5,1,0,0,0,0,0,1
4282,45,6,1,0,1,0,0,0,2
4294,135,3,1,0,0,0,0,0,1
4294,135,6,1,0,0,0,0,0,1
4294,135,7,1,0,0,0,0,0,1
4294,225,1,0,1,0,0,0,0,1
4294,225,2,1,1,0,0,0,0,2
4294,225,5,1,1,0,0,0,0,2
4294,225,6,1,1,0,0,0,0,2
4294,315,3,0,1,0,0,0,0,1
4294,315,4,0,1,0,0,0,0,1
4294,315,6,1,1,0,0,0,0,2
4294,315,7,1,1,0,0,0,0,2
4294,45,3,0,0,1,0,0,0,1
4294,45,4,0,0,1,0,0,0,1
4294,45,5,1,0,0,0,0,0,1
4294,45,6,1,0,1,0,0,0,2
4294,45,7,0,0,1,0,0,0,1
4350,135,1,0,0,1,0,0,0,1
4350,135,2,1,0,1,1,0,0,3
4350,135,3,1,0,0,0,0,0,1
4350,135,5,0,0,1,1,0,0,2
4350,135,6,1,0,1,1,0,0,3
4350,135,7,1,0,0,0,0,0,1
4350,225,5,1,0,0,0,0,0,1
4350,315,1,1,0,0,0,0,0,1
4350,315,2,0,0,0,1,0,0,1
4350,315,5,1,0,1,1,0,0,3
4350,315,6,1,0,1,1,0,0,3
4350,315,7,1,0,0,0,0,0,1
4350,45,6,1,0,0,0,0,0,1
4350,45,7,1,0,0,0,0,0,1
4404,225,4,1,0,0,0,0,0,1
4404,225,7,1,0,0,0,0,0,1
4460,135,2,1,0,0,0,0,0,1
4460,135,3,1,0,0,0,0,0,1
4460,135,6,1,0,0,0,0,0,1
4460,225,1,1,0,0,0,0,0,1
4460,225,5,1,0,0,0,0,0,1
4460,315,5,1,0,0,0,0,0,1
4460,45,6,1,0,0,0,0,0,1
4460,45,7,1,0,0,0,0,0,1
4504,135,5,1,0,0,0,0,0,1
4504,135,6,1,0,0,0,0,0,1
4504,225,6,1,0,0,0,0,0,1
4504,225,7,1,0,0,0,0,0,1
4504,315,2,1,0,0,0,0,0,1
4504,315,3,1,0,0,0,0,0,1
4504,315,6,1,0,0,0,0,0,1
4504,45,1,1,0,0,0,0,0,1
4504,45,2,1,0,0,0,0,0,1
4504,45,5,1,0,0,0,0,0,1
4504,45,6,2,0,0,0,0,0,2
4513,135,4,0,0,0,0,0,2,2
4513,135,6,0,1,0,0,0,0,1
4513,135,7,0,1,0,0,0,2,3
4513,225,1,0,0,0,0,0,2,2
4513,225,2,0,0,0,0,0,3,3
4513,225,3,0,0,0,0,0,1,1
4513,225,5,0,0,0,0,0,2,2
4513,225,6,0,0,0,0,0,3,3
4513,225,7,0,0,0,0,0,1,1
4550,135,6,1,1,0,0,0,0,2
4550,135,7,1,1,0,0,0,0,2
4550,225,2,1,1,0,0,0,0,2
4550,225,3,1,1,0,0,0,0,2
4550,225,6,1,1,0,0,0,0,2
4550,225,7,0,1,0,0,0,0,1
4550,315,2,1,3,0,0,0,0,4
4550,315,3,0,2,0,0,0,0,2
4550,315,5,1,3,0,0,0,0,4
4550,315,6,1,4,0,0,0,0,5
4550,45,2,0,2,0,0,0,0,2
4550,45,3,0,2,0,0,0,0,2
4550,45,5,0,2,0,0,0,0,2
4550,45,6,1,5,0,0,0,0,6
4550,45,7,0,1,0,0,0,0,1
4615,315,7,1,0,0,0,0,0,1
4615,45,4,1,0,0,0,0,0,1
4615,45,7,1,0,0,0,0,0,1
4639,135,5,1,0,0,0,0,0,1
4639,135,6,1,0,0,0,0,0,1
4639,45,5,1,0,0,0,0,0,1
4684,135,3,1,3,0,0,0,0,4
4684,135,4,0,3,0,0,0,0,3
4684,135,6,1,2,0,0,0,0,3
4684,135,7,3,3,0,0,0,0,6
4684,225,2,0,2,0,0,0,0,2
4684,225,3,0,2,0,0,0,0,2
4684,225,4,0,0,1,0,0,0,1
4684,225,5,0,4,0,0,0,0,4
4684,225,6,0,4,0,0,0,0,4
4684,225,7,0,1,1,0,0,0,2
4684,315,1,0,1,0,0,0,0,1
4684,315,2,0,1,0,0,0,0,1
4684,315,5,0,1,0,0,0,0,1
4684,315,6,0,1,0,0,0,0,1
4684,315,7,0,1,0,0,0,0,1
4684,45,3,1,0,0,0,0,0,1
4684,45,4,1,0,0,0,0,0,1
4684,45,5,1,0,0,0,0,0,1
4684,45,6,2,0,0,0,0,0,2
4684,45,7,1,0,0,0,0,0,1
4698,135,2,1,0,0,0,0,0,1
4698,135,3,1,0,0,0,0,0,1
4698,135,4,1,0,0,0,0,0,1
4698,135,6,1,0,0,0,0,0,1
4698,135,7,1,0,0,0,0,0,1
4698,45,1,1,0,0,0,0,0,1
4698,45,5,1,0,0,0,0,0,1
4726,135,4,0,2,0,0,0,0,2
4726,135,6,1,2,0,0,0,0,3
4726,135,7,1,5,1,0,0,0,7
4726,225,3,0,2,0,0,0,0,2
4726,225,4,0,4,0,0,0,0,4
4726,225,6,1,3,0,0,0,0,4
4726,225,7,0,4,0,0,0,0,4
4726,315,2,0,5,0,0,0,0,5
4726,315,3,1,4,0,0,0,0,5
4726,315,5,0,3,0,0,0,0,3
4726,315,6,1,6,0,0,0,0,7
4726,315,7,1,1,0,0,0,0,2
4726,45,5,1,2,0,0,0,0,3
4726,45,6,1,2,0,0,0,0,3
4750,225,1,0,2,0,0,0,0,2
4750,225,2,0,1,0,0,0,0,1
4750,225,5,0,2,0,0,0,0,2
4750,315,3,0,0,0,1,0,0,1
4750,315,4,1,0,0,0,0,0,1
4750,315,6,0,0,0,1,0,0,1
4750,315,7,1,0,0,1,0,0,2
4750,45,2,1,0,0,0,0,0,1
4750,45,3,1,0,0,0,0,0,1
4750,45,6,1,0,0,0,0,0,1
4750,45,7,0,0,0,1,0,0,1
4768,225,6,1,0,0,0,0,0,1
4768,225,7,1,0,0,0,0,0,1
4768,315,3,1,0,0,0,0,0,1
4768,315,4,1,0,0,0,0,0,1
4768,315,6,1,0,0,0,0,0,1
4768,315,7,1,0,0,0,0,0,1
4768,45,3,0,1,0,0,0,0,1
4768,45,6,0,1,0,0,0,0,1
4768,45,7,0,1,0,0,0,0,1
4845,225,6,1,0,0,0,0,0,1
4845,225,7,1,0,0,0,0,0,1
4845,315,6,1,0,0,0,0,0,1
4846,225,7,1,0,0,0,0,0,1
4846,315,4,1,0,0,0,0,0,1
4846,315,7,1,0,0,0,0,0,1
4882,135,5,1,0,0,0,0,0,1
4882,225,6,0,1,0,0,0,0,1
4882,225,7,0,1,0,1,0,0,2
4903,135,2,1,0,0,0,0,0,1
4903,135,3,1,0,0,0,0,0,1
4903,135,6,1,0,0,0,0,0,1
4903,225,5,1,0,0,0,0,0,1
4903,225,6,1,0,0,0,0,0,1
4903,315,6,1,0,0,0,0,0,1
4903,45,2,1,0,0,0,0,0,1
4903,45,3,1,0,0,0,0,0,1
4903,45,6,2,0,0,0,0,0,2
4903,45,7,1,0,0,0,0,0,1
4913,135,2,1,0,0,0,0,0,1
4913,135,3,1,0,0,0,0,0,1
4913,135,5,1,0,0,0,0,0,1
4913,135,6,1,0,0,0,0,0,1
4913,225,2,1,0,0,0,0,0,1
4913,225,3,1,0,0,0,0,0,1
4913,225,6,1,0,0,0,0,0,1
4913,45,2,1,0,0,0,0,0,1
4913,45,5,1,0,0,0,0,0,1
4913,45,6,1,0,0,0,0,0,1
4918,135,6,1,0,0,1,0,0,2
4918,135,7,1,0,0,1,0,0,2
4918,225,2,1,0,0,0,0,0,1
4918,225,5,1,0,0,0,0,0,1
4918,225,6,1,0,0,0,0,0,1
4918,315,1,1,0,0,0,0,0,1
4918,315,2,1,0,0,0,0,0,1
4918,315,5,1,0,0,0,0,0,1
4945,135,5,0,0,0,0,0,1,1
4945,135,7,0,0,0,0,0,1,1
4945,225,2,1,0,0,0,0,0,1
4945,225,3,1,0,0,0,0,0,1
4945,225,6,1,0,0,0,0,0,1
4945,315,1,0,0,0,0,0,2,2
4945,315,4,0,0,0,0,0,1,1
4945,315,5,0,0,0,0,0,2,2
4945,315,6,0,0,0,0,0,1,1
4945,315,7,0,0,0,0,0,1,1
4945,45,1,0,0,0,0,0,3,3
4945,45,2,0,0,0,0,0,1,1
4945,45,3,0,0,0,0,0,2,2
4945,45,5,0,0,0,0,0,3,3
4945,45,6,0,0,0,0,0,3,3
4945,45,7,0,0,0,0,0,3,3
4955,135,5,1,0,0,1,0,0,2
4955,135,6,1,0,0,0,0,0,1
4955,225,6,1,0,0,0,0,0,1
4955,225,7,1,0,0,0,0,0,1
4955,315,6,1,0,0,0,0,0,1
4955,315,7,1,0,0,0,0,0,1
4955,45,5,1,0,0,0,0,0,1
4955,45,6,1,0,0,0,0,0,1
5018,135,3,0,0,0,0,0,1,1
5018,135,4,0,0,0,0,0,1,1
5018,135,5,0,0,0,0,0,1,1
5018,135,6,0,0,0,0,0,2,2
5018,135,7,0,0,0,0,0,2,2
5018,225,1,0,0,0,0,0,2,2
5018,225,4,0,0,0,0,0,1,1
5018,225,5,0,0,0,0,0,3,3
5018,225,6,0,0,0,0,0,1,1
5018,225,7,0,0,0,0,0,2,2
5018,315,1,0,0,0,0,0,1,1
5018,315,2,0,0,0,0,0,1,1
5018,315,3,0,0,0,0,0,1,1
5018,315,4,0,0,0,0,0,2,2
5018,315,5,0,0,0,0,0,2,2
5018,315,6,0,0,0,0,0,2,2
5018,315,7,0,0,0,0,0,3,3
5018,45,1,0,0,0,0,0,2,2
5018,45,2,0,0,0,0,0,2,2
5018,45,3,0,0,0,0,0,1,1
5018,45,5,0,0,0,0,0,3,3
5018,45,6,0,0,0,0,0,1,1
5018,45,7,0,0,0,0,0,1,1
5046,135,4,0,0,0,0,0,1,1
5046,135,5,0,0,0,0,0,1,1
5046,135,6,0,0,0,0,0,1,1
5046,135,7,0,0,0,0,0,2,2
5046,225,1,0,0,0,0,0,1,1
5046,225,2,0,0,0,0,0,2,2
5046,225,5,0,0,0,0,0,2,2
5046,225,6,0,0,0,0,0,2,2
5046,225,7,0,0,0,0,0,1,1
5046,315,3,0,0,0,0,0,1,1
5046,315,4,0,0,0,0,0,1,1
5046,315,5,0,0,0,0,0,1,1
5046,315,6,0,0,0,0,0,2,2
5046,315,7,0,0,0,0,0,2,2
5046,45,1,0,0,0,0,0,3,3
5046,45,2,0,0,0,0,0,2,2
5046,45,3,0,0,0,0,0,2,2
5046,45,4,0,0,0,0,0,2,2
5046,45,5,0,0,0,0,0,3,3
5046,45,6,0,0,0,0,0,2,2
5046,45,7,0,0,0,0,0,3,3
5116,135,4,1,0,0,0,0,0,1
5116,135,7,1,0,0,0,0,0,1
5116,225,2,1,0,0,0,0,0,1
5116,225,3,1,0,0,0,0,0,1
5116,225,5,1,0,0,0,0,0,1
5116,225,6,2,0,0,0,0,0,2
5116,225,7,1,0,0,0,0,0,1
5116,315,2,1,0,0,0,0,0,1
5116,315,5,1,0,0,0,0,0,1
5116,315,6,1,0,0,0,0,0,1
5116,45,3,0,0,1,0,0,0,1
5116,45,6,0,0,1,0,0,0,1
5116,45,7,0,0,1,0,0,0,1
5136,135,5,1,0,0,1,0,0,2
5136,135,6,1,0,0,1,0,0,2
5136,225,5,1,0,0,0,0,0,1
5136,225,6,1,0,0,0,0,0,1
5136,315,4,0,1,0,0,0,0,1
5136,315,6,1,0,0,0,0,0,1
5136,315,7,1,1,0,0,0,0,2
5136,45,2,1,0,0,0,0,0,1
5136,45,3,1,0,0,0,0,0,1
5136,45,6,1,0,0,0,0,0,1
5171,135,5,1,1,0,0,0,0,2
5171,135,6,1,2,0,0,0,0,3
5171,225,6,1,0,0,0,0,0,1
5171,225,7,1,0,0,0,0,0,1
5171,315,2,1,0,0,0,0,0,1
5171,315,3,1,0,0,0,0,0,1
5171,315,6,1,0,0,0,0,0,1
5171,45,1,0,1,0,0,0,0,1
5171,45,2,1,1,0,0,0,0,2
5171,45,3,1,0,0,0,0,0,1
5171,45,5,0,1,0,0,0,0,1
5171,45,6,1,1,0,0,0,0,2
5194,225,6,1,0,0,0,0,0,1
5194,225,7,1,0,0,0,0,0,1
5194,315,3,1,0,0,0,0,0,1
5194,315,6,1,0,0,0,0,0,1
5194,315,7,1,0,0,0,0,0,1
5194,45,2,1,0,0,0,0,0,1
5194,45,5,1,0,0,0,0,0,1
5194,45,6,1,0,0,0,0,0,1
5196,135,3,1,0,0,0,0,0,1
5196,135,6,1,0,0,0,0,0,1
5196,135,7,1,0,0,0,0,0,1
5196,225,2,1,0,0,0,0,0,1
5196,225,5,1,0,0,0,0,0,1
5196,225,6,1,0,0,0,0,0,1
5196,315,2,1,0,0,0,0,0,1
5196,315,3,1,0,0,0,0,0,1
5196,315,6,1,0,0,0,0,0,1
5196,315,7,1,0,0,0,0,0,1
5196,45,5,1,0,0,0,0,0,1
5196,45,6,1,0,0,1,0,0,2
5196,45,7,0,0,0,1,0,0,1
5238,135,4,1,0,0,0,0,0,1
5238,135,7,1,0,0,0,0,0,1
5238,225,2,1,0,0,0,0,0,1
5238,225,3,1,0,0,0,0,0,1
5238,225,5,1,0,0,0,0,0,1
5238,225,6,1,0,0,0,0,0,1
5238,315,1,0,0,1,0,0,0,1
5238,315,2,1,0,0,0,0,0,1
5238,315,5,1,0,1,0,0,0,2
5238,315,6,1,1,0,0,0,0,2
5238,315,7,0,2,0,0,0,0,2
5238,45,2,0,1,0,0,0,0,1
5238,45,3,0,2,0,0,0,0,2
5238,45,6,0,2,0,0,0,0,2
5238,45,7,0,1,0,0,0,0,1
5241,135,6,1,0,0,0,0,0,1
5241,135,7,1,0,0,0,0,0,1
5241,315,2,1,0,0,0,0,0,1
5241,315,3,1,0,0,0,0,0,1
5241,315,5,1,0,0,0,0,0,1
5241,315,6,1,0,0,0,0,0,1
5241,45,5,1,0,0,1,0,0,2
5241,45,6,0,0,0,1,0,0,1
5292,135,1,1,0,0,0,0,0,1
5292,135,2,1,0,0,0,0,0,1
5292,135,5,1,0,0,0,0,0,1
5292,135,6,1,0,0,0,0,0,1
5292,225,2,0,2,0,0,0,0,2
5292,225,3,0,1,0,0,0,0,1
5292,225,5,0,1,0,0,0,0,1
5292,225,6,0,2,0,0,0,0,2
5292,45,3,0,1,0,0,0,0,1
5292,45,4,0,1,0,0,0,0,1
5292,45,5,0,1,0,0,0,0,1
5292,45,6,0,3,0,0,0,0,3
5292,45,7,0,1,0,0,0,0,1
5308,135,6,1,0,0,0,0,0,1
5308,225,5,1,0,0,0,0,0,1
5308,225,6,1,0,0,0,0,0,1
5308,315,6,1,0,0,0,0,0,1
5308,315,7,1,0,0,0,0,0,1
5308,45,2,1,0,0,0,0,0,1
5308,45,3,1,0,0,0,0,0,1
5308,45,6,1,0,0,0,0,0,1
5356,135,1,0,0,0,0,0,3,3
5356,135,2,0,0,0,0,0,3,3
5356,135,3,0,0,0,0,0,2,2
5356,135,5,0,0,0,0,0,2,2
5356,135,6,0,0,0,1,0,1,2
5356,135,7,0,0,0,1,0,0,1
5356,225,5,1,0,0,0,0,0,1
5356,225,7,1,0,0,0,0,0,1
5362,135,2,0,1,0,0,0,0,1
5362,135,3,0,2,0,0,0,0,2
5362,135,5,0,1,0,0,0,0,1
5362,135,6,1,4,0,0,0,0,5
5362,135,7,1,2,0,0,0,0,3
5362,225,6,1,0,0,0,0,0,1
5362,225,7,1,0,0,0,0,0,1
5362,315,2,1,0,0,0,0,0,1
5362,315,3,1,1,0,0,0,0,2
5362,315,6,1,1,0,0,0,0,2
5362,315,7,1,1,0,0,0,0,2
5362,45,5,1,0,0,0,0,0,1
5362,45,6,1,0,0,0,0,0,1
5373,135,3,1,0,0,0,0,0,1
5373,135,6,1,0,0,0,0,0,1
5373,135,7,1,0,0,0,0,0,1
5373,225,2,1,0,0,0,0,0,1
5373,225,5,1,0,0,0,0,0,1
5373,225,6,1,0,0,0,0,0,1
5373,315,2,0,1,0,0,0,0,1
5373,315,5,1,2,0,0,0,0,3
5373,315,6,1,2,0,1,0,0,4
5373,45,6,1,0,0,0,0,0,1
5373,45,7,1,0,0,0,0,0,1
5443,135,2,1,0,0,0,0,0,1
5443,135,3,1,0,0,0,0,0,1
5443,135,6,1,0,0,0,0,0,1
5443,135,7,1,0,0,0,0,0,1
5443,225,5,1,0,0,0,0,0,1
5443,315,6,1,0,0,0,0,0,1
5443,315,7,1,0,0,0,0,0,1
5443,45,3,1,0,0,0,0,0,1
5443,45,4,1,0,0,0,0,0,1
5443,45,5,1,0,0,0,0,0,1
5443,45,7,1,0,0,0,0,0,1
5476,135,5,0,1,0,0,0,0,1
5476,225,7,0,2,0,0,0,0,2
5476,45,7,1,0,0,0,0,0,1
5479,135,4,0,1,0,0,0,0,1
5479,135,5,1,0,0,0,0,0,1
5479,135,6,1,0,0,0,0,0,1
5479,135,7,0,1,0,0,0,0,1
5479,225,6,1,0,0,0,0,0,1
5479,225,7,1,0,0,0,0,0,1
5479,45,1,0,3,0,0,0,0,3
5479,45,2,0,1,1,0,0,0,2
5479,45,3,0,0,1,0,0,0,1
5479,45,5,0,3,1,0,0,0,4
5479,45,6,0,1,1,0,0,0,2
5588,135,5,0,0,0,1,0,0,1
5588,225,5,1,0,0,0,0,0,1
5588,225,6,1,0,0,0,0,0,1
5588,315,5,1,0,0,0,0,0,1
5588,315,6,1,0,0,0,0,0,1
5588,45,6,1,0,0,0,0,0,1
5588,45,7,1,0,0,0,0,0,1
5601,225,4,0,0,0,0,0,2,2
5601,225,7,0,0,0,0,0,2,2
5601,315,3,1,1,0,0,0,0,2
5601,315,4,1,0,0,0,0,0,1
5601,315,5,0,1,0,1,0,0,2
5601,315,6,1,1,0,0,0,0,2
5601,315,7,1,1,0,0,0,0,2
5601,45,1,1,0,0,0,0,0,1
5601,45,2,1,0,0,0,0,0,1
5601,45,5,1,0,0,0,0,0,1
5601,45,6,1,0,0,0,0,0,1
5601,45,7,0,1,0,0,0,0,1
5623,135,1,1,0,0,0,0,0,1
5623,135,2,1,0,0,0,0,0,1
5623,135,5,1,0,0,0,0,0,1
5623,225,6,1,0,0,0,0,0,1
5623,225,7,2,0,0,0,0,0,2
5623,315,2,1,0,0,0,0,0,1
5623,315,3,2,0,0,0,0,0,2
5623,315,6,2,0,0,0,0,0,2
5623,315,7,1,0,0,0,0,0,1
5623,45,3,1,0,0,0,0,0,1
5623,45,6,1,0,0,0,0,0,1
5623,45,7,1,0,0,0,0,0,1
5624,135,2,2,0,0,0,0,0,2
5624,135,3,1,0,0,0,0,0,1
5624,135,5,2,0,0,0,0,0,2
5624,135,6,2,0,0,0,0,0,2
5624,225,2,1,0,0,0,0,0,1
5624,225,3,2,0,0,0,0,0,2
5624,225,6,2,0,0,0,0,0,2
5624,225,7,1,0,0,0,0,0,1
5624,315,2,1,0,0,0,0,0,1
5624,315,3,2,0,0,0,0,0,2
5624,315,6,2,0,0,0,0,0,2
5624,315,7,2,0,0,0,0,0,2
5624,45,2,1,0,0,0,0,0,1
5624,45,3,1,0,0,0,0,0,1
5624,45,6,1,0,0,0,0,0,1
5642,135,6,1,3,0,0,0,0,4
5642,135,7,1,1,0,0,0,0,2
5642,225,3,1,0,0,0,0,0,1
5642,225,6,1,1,0,0,0,0,2
5642,225,7,1,1,0,0,0,0,2
5698,135,2,1,0,0,0,0,0,1
5698,135,3,1,0,0,0,0,0,1
5698,135,6,1,0,0,0,0,0,1
5698,225,5,1,1,0,0,0,0,2
5698,225,6,1,1,0,0,0,0,2
5698,315,6,1,0,0,0,0,0,1
5698,315,7,1,0,0,0,0,0,1
5698,45,3,0,3,0,0,0,0,3
5698,45,4,0,3,0,0,0,0,3
5698,45,6,1,2,0,0,0,0,3
5698,45,7,1,3,0,0,0,0,4
5758,135,5,1,0,0,0,0,0,1
5758,135,6,1,0,0,0,0,0,1
5758,225,3,0,1,0,0,0,0,1
5758,225,6,0,1,0,0,0,0,1
5758,225,7,1,1,0,0,0,0,2
5758,315,2,1,0,0,0,0,0,1
5758,315,3,1,0,0,0,0,0,1
5758,315,5,1,0,0,0,0,0,1
5758,315,6,1,0,0,0,0,0,1
5791,135,3,1,0,0,0,0,0,1
5791,135,4,1,0,0,0,0,0,1
5791,135,7,1,0,0,0,0,0,1
5791,225,2,2,0,0,0,0,0,2
5791,225,3,1,0,0,0,0,0,1
5791,225,5,1,0,0,0,0,0,1
5791,225,6,2,0,0,0,0,0,2
5791,225,7,1,0,0,0,0,0,1
5791,315,2,1,0,0,0,0,0,1
5791,315,3,1,0,0,0,0,0,1
5791,315,5,1,1,0,0,0,0,2
5791,315,6,2,1,0,0,0,0,3
5791,315,7,1,0,0,0,0,0,1
5791,45,5,1,0,0,0,0,0,1
5791,45,6,1,1,0,0,0,0,2
5791,45,7,1,0,0,0,0,0,1
5832,135,7,1,0,0,0,0,0,1
5832,225,3,1,0,0,0,0,0,1
5832,225,6,1,0,0,0,0,0,1
5832,225,7,1,0,0,0,0,0,1
5832,315,2,1,0,0,0,0,0,1
5832,315,5,1,0,0,0,0,0,1
5832,315,6,1,0,0,0,0,0,1
5832,45,5,1,0,0,0,0,0,1
5876,135,1,1,0,0,0,0,0,1
5876,135,5,1,0,0,0,0,0,1
5893,315,3,1,1,0,0,0,0,2
5893,315,6,1,1,0,0,0,0,2
5893,315,7,1,1,0,0,0,0,2
5893,45,1,1,0,0,0,0,0,1
5893,45,2,1,1,0,0,0,0,2
5893,45,5,1,1,0,0,0,0,2
5893,45,6,1,1,0,0,0,0,2
5894,135,5,1,2,0,0,0,0,3
5894,135,6,0,1,0,0,0,0,1
5894,45,1,1,2,0,0,0,0,3
5894,45,2,0,1,0,0,0,0,1
5894,45,5,1,2,0,0,0,0,3
6014,135,1,0,0,0,0,0,1,1
6014,135,5,0,0,0,0,0,2,2
6014,135,7,0,0,0,0,0,1,1
6014,225,1,0,0,0,0,0,3,3
6014,225,2,0,0,0,0,0,2,2
6014,225,3,0,0,0,0,0,1,1
6014,225,4,0,0,0,0,0,1,1
6014,225,5,0,0,0,0,0,4,4
6014,225,6,0,0,0,0,0,2,2
6014,225,7,0,0,0,0,0,2,2
6014,315,5,0,0,0,0,0,1,1
6014,315,7,0,0,0,0,0,1,1
6014,45,2,0,0,0,0,0,1,1
6014,45,3,0,0,0,0,0,2,2
6014,45,4,0,0,0,0,0,2,2
6014,45,5,0,0,0,0,0,2,2
6014,45,6,0,0,0,0,0,2,2
6014,45,7,0,0,0,0,0,2,2
6052,135,1,0,0,1,0,0,0,1
6052,135,2,0,0,1,0,0,0,1
6052,135,3,0,0,1,0,0,0,1
6052,135,5,0,0,1,0,0,0,1
6052,135,6,1,0,2,0,0,0,3
6052,135,7,0,0,1,0,0,0,1
6052,225,5,1,0,0,0,0,0,1
6052,225,6,0,0,1,0,0,0,1
6052,315,3,1,0,0,0,0,0,1
6052,315,4,1,0,0,0,0,0,1
6052,315,6,1,0,0,0,0,0,1
6052,315,7,1,0,0,0,0,0,1
6052,45,2,1,0,0,0,0,0,1
6052,45,5,1,0,0,0,0,0,1
6052,45,6,1,0,0,0,0,0,1
6053,135,3,0,1,0,0,0,0,1
6053,135,4,0,1,0,0,0,0,1
6053,135,6,0,1,0,0,1,0,2
6053,135,7,0,1,0,0,1,0,2
6053,225,1,0,0,2,0,0,0,2
6053,225,2,0,0,1,0,0,0,1
6053,225,5,0,0,2,0,0,0,2
6053,225,7,0,2,0,0,0,0,2
6053,315,6,1,0,0,0,0,0,1
6053,315,7,1,0,0,0,0,0,1
6053,45,1,0,1,0,0,0,0,1
6053,45,5,0,1,0,0,0,0,1
6084,225,3,0,2,0,0,0,0,2
6084,225,4,0,2,0,0,0,0,2
6084,225,6,1,1,0,0,0,0,2
6084,225,7,1,2,0,0,0,0,3
6084,315,2,1,2,0,0,0,0,3
6084,315,3,1,1,0,0,0,0,2
6084,315,5,0,2,0,0,0,0,2
6084,315,6,1,2,0,0,0,0,3
6090,135,4,0,0,0,0,0,1,1
6090,135,7,0,0,0,0,0,1,1
6090,225,5,1,2,0,0,0,0,3
6090,225,6,0,2,0,0,0,0,2
6090,225,7,0,1,0,0,0,0,1
6090,315,7,0,1,0,0,0,0,1
6099,135,3,1,0,0,0,0,0,1
6099,135,5,0,0,0,2,0,0,2
6099,135,6,1,0,0,0,0,0,1
6099,135,7,1,0,0,0,0,0,1
6099,225,2,1,0,0,0,0,0,1
6099,225,5,1,0,0,0,0,0,1
6099,225,6,1,0,0,0,0,0,1
6275,45,5,1,0,0,0,0,0,1
6275,45,6,1,0,0,0,0,0,1
6343,135,2,1,0,0,0,0,0,1
6343,135,3,1,1,0,0,0,0,2
6343,135,6,1,1,0,0,0,0,2
6343,135,7,1,1,0,0,0,0,2
6343,225,2,1,0,1,0,0,0,2
6343,225,5,1,0,1,0,0,0,2
6343,225,6,1,0,1,0,0,0,2
6343,315,3,1,0,0,0,0,0,1
6343,315,6,1,0,0,0,0,0,1
6343,315,7,1,0,0,0,0,0,1
6343,45,2,1,1,0,0,0,0,2
6343,45,3,1,0,0,0,0,0,1
6343,45,5,1,1,0,0,0,0,2
6343,45,6,1,1,0,0,0,0,2
6349,135,5,0,0,0,0,0,1,1
6349,135,7,0,0,0,0,0,1,1
6349,225,3,0,0,0,0,0,1,1
6349,225,5,0,0,0,0,0,1,1
6349,225,6,0,0,0,0,0,1,1
6349,225,7,0,0,0,0,0,1,1
6349,315,2,0,0,0,0,0,1,1
6349,315,3,0,0,0,0,0,1,1
6349,315,5,0,0,0,0,0,2,2
6349,315,6,0,0,0,0,0,3,3
6349,315,7,0,0,0,0,0,1,1
6349,45,2,0,0,0,0,0,1,1
6349,45,3,0,0,0,0,0,1,1
6349,45,4,0,0,0,0,0,2,2
6349,45,5,0,0,0,0,0,2,2
6349,45,6,0,0,0,0,0,2,2
6349,45,7,0,0,0,0,0,2,2
6353,135,1,0,0,0,0,0,1,1
6353,135,2,0,0,0,0,0,2,2
6353,135,3,0,0,0,0,0,1,1
6353,135,5,0,0,0,0,0,2,2
6353,135,6,0,0,0,0,0,2,2
6353,225,5,0,1,0,0,0,0,1
6353,225,6,0,1,0,0,0,0,1
6353,45,5,0,0,0,0,0,1,1
6353,45,7,0,0,0,0,0,1,1
6419,135,5,0,0,0,0,0,2,2
6419,135,6,0,0,0,0,0,1,1
6419,135,7,0,0,0,0,0,1,1
6419,225,2,0,0,0,0,0,1,1
6419,225,3,0,0,0,0,0,2,2
6419,225,4,0,0,0,0,0,1,1
6419,225,5,0,0,0,0,0,1,1
6419,225,6,0,0,0,0,0,1,1
6419,225,7,0,0,0,0,0,1,1
6419,315,1,0,0,0,0,0,1,1
6419,315,4,0,0,0,0,0,1,1
6419,315,5,0,0,0,0,0,2,2
6419,315,6,0,0,0,0,0,2,2
6419,315,7,0,0,0,0,0,2,2
6419,45,1,0,0,0,0,0,1,1
6419,45,2,0,0,0,0,0,1,1
6419,45,5,0,0,0,0,0,1,1
6419,45,6,0,0,0,0,0,1,1
6419,45,7,0,0,0,0,0,1,1
6451,135,5,1,1,0,0,0,0,2
6451,135,6,0,1,0,0,0,0,1
6451,225,2,0,1,0,0,0,0,1
6451,225,5,0,1,0,0,0,0,1
6451,225,6,1,1,0,0,0,0,2
6451,225,7,1,0,0,0,0,0,1
6451,315,3,1,0,0,0,0,0,1
6451,315,6,1,0,0,0,0,0,1
