img_id,heading,crop_num,jpg_name,present_ramp,missing_ramp,total_count,includes_both,ground_truth,train/val/test
1023,45,F,1023_45_F.jpg,0,0,0,False,1_null,train
10277,135,A,10277_135_A.jpg,0,0,0,False,1_null,train
10277,225,A,10277_225_A.jpg,0,0,0,False,1_null,train
10277,315,A,10277_315_A.jpg,0,0,0,False,1_null,train
10277,45,A,10277_45_A.jpg,0,0,0,False,1_null,train
10277,135,B,10277_135_B.jpg,1,0,1,False,present,train
10277,225,B,10277_225_B.jpg,0,0,0,False,1_null,train
10277,315,B,10277_315_B.jpg,0,0,0,False,1_null,train
10277,45,B,10277_45_B.jpg,0,0,0,False,1_null,train
10277,135,C,10277_135_C.jpg,2,0,2,False,multiple_present,train
10277,225,C,10277_225_C.jpg,1,0,1,False,present,train
10277,315,C,10277_315_C.jpg,1,0,1,False,present,train
10277,45,C,10277_45_C.jpg,2,0,2,False,multiple_present,train
10277,135,D,10277_135_D.jpg,1,0,1,False,present,train
10277,225,D,10277_225_D.jpg,2,0,2,False,multiple_present,train
10277,315,D,10277_315_D.jpg,2,0,2,False,multiple_present,train
10277,45,D,10277_45_D.jpg,1,0,1,False,present,train
10277,135,E,10277_135_E.jpg,0,0,0,False,1_null,train
10277,225,E,10277_225_E.jpg,1,0,1,False,present,train
10277,315,E,10277_315_E.jpg,1,0,1,False,present,train
10277,45,E,10277_45_E.jpg,0,0,0,False,1_null,train
10277,135,F,10277_135_F.jpg,0,0,0,False,1_null,train
10277,225,F,10277_225_F.jpg,0,0,0,False,1_null,train
10277,315,F,10277_315_F.jpg,0,0,0,False,1_null,train
10277,45,F,10277_45_F.jpg,0,0,0,False,1_null,train
10317,135,A,10317_135_A.jpg,0,0,0,False,1_null,train
10317,225,A,10317_225_A.jpg,0,0,0,False,1_null,train
10317,315,A,10317_315_A.jpg,0,0,0,False,1_null,train
10317,45,A,10317_45_A.jpg,0,0,0,False,1_null,train
10317,135,B,10317_135_B.jpg,0,0,0,False,1_null,train
10317,225,B,10317_225_B.jpg,0,0,0,False,1_null,train
10317,315,B,10317_315_B.jpg,0,0,0,False,1_null,train
10317,45,B,10317_45_B.jpg,0,0,0,False,1_null,train
10317,135,C,10317_135_C.jpg,0,0,0,False,1_null,train
10317,225,C,10317_225_C.jpg,0,0,0,False,1_null,train
10317,315,C,10317_315_C.jpg,0,0,0,False,1_null,train
10317,45,C,10317_45_C.jpg,0,0,0,False,1_null,train
10317,135,D,10317_135_D.jpg,0,0,0,False,1_null,train
10317,225,D,10317_225_D.jpg,0,0,0,False,1_null,train
10317,315,D,10317_315_D.jpg,0,0,0,False,1_null,train
10317,45,D,10317_45_D.jpg,0,0,0,False,1_null,train
10317,135,E,10317_135_E.jpg,0,0,0,False,1_null,train
10317,225,E,10317_225_E.jpg,0,0,0,False,1_null,train
10317,315,E,10317_315_E.jpg,0,0,0,False,1_null,train
10317,45,E,10317_45_E.jpg,0,0,0,False,1_null,train
10317,135,F,10317_135_F.jpg,0,0,0,False,1_null,train
10317,225,F,10317_225_F.jpg,0,0,0,False,1_null,train
10317,315,F,10317_315_F.jpg,0,0,0,False,1_null,train
10317,45,F,10317_45_F.jpg,0,0,0,False,1_null,train
10407,135,A,10407_135_A.jpg,0,0,0,False,1_null,train
10407,225,A,10407_225_A.jpg,0,0,0,False,1_null,train
10407,315,A,10407_315_A.jpg,0,0,0,False,1_null,train
10407,45,A,10407_45_A.jpg,0,0,0,False,1_null,train
10407,135,B,10407_135_B.jpg,0,0,0,False,1_null,train
10407,225,B,10407_225_B.jpg,0,0,0,False,1_null,train
10407,315,B,10407_315_B.jpg,1,0,1,False,present,train
10407,45,B,10407_45_B.jpg,0,0,0,False,1_null,train
10407,135,C,10407_135_C.jpg,0,0,0,False,1_null,train
10407,225,C,10407_225_C.jpg,0,0,0,False,1_null,train
10407,315,C,10407_315_C.jpg,1,0,1,False,present,train
10407,45,C,10407_45_C.jpg,1,0,1,False,present,train
10407,135,D,10407_135_D.jpg,0,0,0,False,1_null,train
10407,225,D,10407_225_D.jpg,1,0,1,False,present,train
10407,315,D,10407_315_D.jpg,0,0,0,False,1_null,train
10407,45,D,10407_45_D.jpg,1,0,1,False,present,train
10407,135,E,10407_135_E.jpg,0,0,0,False,1_null,train
10407,225,E,10407_225_E.jpg,0,0,0,False,1_null,train
10407,315,E,10407_315_E.jpg,0,0,0,False,1_null,train
10407,45,E,10407_45_E.jpg,0,0,0,False,1_null,train
10407,135,F,10407_135_F.jpg,1,0,1,False,present,train
10407,225,F,10407_225_F.jpg,0,0,0,False,1_null,train
10407,315,F,10407_315_F.jpg,0,0,0,False,1_null,train
10407,45,F,10407_45_F.jpg,0,0,0,False,1_null,train
10423,135,A,10423_135_A.jpg,0,0,0,False,1_null,validation
10423,225,A,10423_225_A.jpg,0,0,0,False,1_null,validation
10423,315,A,10423_315_A.jpg,1,0,1,False,present,validation
10423,45,A,10423_45_A.jpg,0,0,0,False,1_null,validation
10423,135,B,10423_135_B.jpg,0,0,0,False,1_null,validation
10423,225,B,10423_225_B.jpg,0,0,0,False,1_null,validation
10423,315,B,10423_315_B.jpg,0,0,0,False,1_null,validation
10423,45,B,10423_45_B.jpg,0,0,0,False,1_null,validation
10423,135,C,10423_135_C.jpg,0,0,0,False,1_null,validation
10423,225,C,10423_225_C.jpg,0,0,0,False,1_null,validation
10423,315,C,10423_315_C.jpg,1,0,1,False,present,validation
10423,45,C,10423_45_C.jpg,0,0,0,False,1_null,validation
10423,135,D,10423_135_D.jpg,0,0,0,False,1_null,validation
10423,225,D,10423_225_D.jpg,1,0,1,False,present,validation
10423,315,D,10423_315_D.jpg,1,0,1,False,present,validation
10423,45,D,10423_45_D.jpg,0,0,0,False,1_null,validation
10423,135,E,10423_135_E.jpg,1,0,1,False,present,validation
10423,225,E,10423_225_E.jpg,1,0,1,False,present,validation
10423,315,E,10423_315_E.jpg,1,0,1,False,present,validation
10423,45,E,10423_45_E.jpg,0,0,0,False,1_null,validation
10423,135,F,10423_135_F.jpg,1,0,1,False,present,validation
10423,225,F,10423_225_F.jpg,0,0,0,False,1_null,validation
10423,315,F,10423_315_F.jpg,1,0,1,False,present,validation
10423,45,F,10423_45_F.jpg,0,0,0,False,1_null,validation
10636,135,A,10636_135_A.jpg,0,0,0,False,1_null,validation
10636,225,A,10636_225_A.jpg,0,0,0,False,1_null,validation
10636,315,A,10636_315_A.jpg,0,0,0,False,1_null,validation
10636,45,A,10636_45_A.jpg,0,0,0,False,1_null,validation
10636,135,B,10636_135_B.jpg,0,0,0,False,1_null,validation
10636,225,B,10636_225_B.jpg,0,0,0,False,1_null,validation
10636,315,B,10636_315_B.jpg,0,0,0,False,1_null,validation
10636,45,B,10636_45_B.jpg,1,0,1,False,present,validation
10636,135,C,10636_135_C.jpg,0,0,0,False,1_null,validation
10636,225,C,10636_225_C.jpg,0,0,0,False,1_null,validation
10636,315,C,10636_315_C.jpg,0,0,0,False,1_null,validation
10636,45,C,10636_45_C.jpg,1,0,1,False,present,validation
10636,135,D,10636_135_D.jpg,0,0,0,False,1_null,validation
10636,225,D,10636_225_D.jpg,0,0,0,False,1_null,validation
10636,315,D,10636_315_D.jpg,0,0,0,False,1_null,validation
10636,45,D,10636_45_D.jpg,0,0,0,False,1_null,validation
10636,135,E,10636_135_E.jpg,0,0,0,False,1_null,validation
10636,225,E,10636_225_E.jpg,0,0,0,False,1_null,validation
10636,315,E,10636_315_E.jpg,0,0,0,False,1_null,validation
10636,45,E,10636_45_E.jpg,1,0,1,False,present,validation
10636,135,F,10636_135_F.jpg,0,0,0,False,1_null,validation
10636,225,F,10636_225_F.jpg,0,0,0,False,1_null,validation
10636,315,F,10636_315_F.jpg,0,0,0,False,1_null,validation
10636,45,F,10636_45_F.jpg,1,0,1,False,present,validation
10702,135,A,10702_135_A.jpg,1,0,1,False,present,train
10702,225,A,10702_225_A.jpg,0,0,0,False,1_null,train
10702,315,A,10702_315_A.jpg,0,0,0,False,1_null,train
10702,45,A,10702_45_A.jpg,0,0,0,False,1_null,train
10702,135,B,10702_135_B.jpg,2,0,2,False,multiple_present,train
10702,225,B,10702_225_B.jpg,0,0,0,False,1_null,train
10702,315,B,10702_315_B.jpg,0,1,1,False,only_missing,train
10702,45,B,10702_45_B.jpg,0,0,0,False,1_null,train
10702,135,C,10702_135_C.jpg,1,0,1,False,present,train
10702,225,C,10702_225_C.jpg,0,0,0,False,1_null,train
10702,315,C,10702_315_C.jpg,1,0,1,False,present,train
10702,45,C,10702_45_C.jpg,1,0,1,False,present,train
10702,135,D,10702_135_D.jpg,0,0,0,False,1_null,train
10702,225,D,10702_225_D.jpg,1,0,1,False,present,train
10702,315,D,10702_315_D.jpg,1,0,1,False,present,train
10702,45,D,10702_45_D.jpg,1,0,1,False,present,train
10702,135,E,10702_135_E.jpg,0,0,0,False,1_null,train
10702,225,E,10702_225_E.jpg,1,1,2,True,present,train
10702,315,E,10702_315_E.jpg,0,0,0,False,1_null,train
10702,45,E,10702_45_E.jpg,0,0,0,False,1_null,train
10702,135,F,10702_135_F.jpg,0,0,0,False,1_null,train
10702,225,F,10702_225_F.jpg,0,1,1,False,only_missing,train
10702,315,F,10702_315_F.jpg,0,0,0,False,1_null,train
10702,45,F,10702_45_F.jpg,0,0,0,False,1_null,train
10733,135,A,10733_135_A.jpg,0,0,0,False,1_null,train
10733,225,A,10733_225_A.jpg,0,0,0,False,1_null,train
10733,315,A,10733_315_A.jpg,0,0,0,False,1_null,train
10733,45,A,10733_45_A.jpg,0,0,0,False,1_null,train
10733,135,B,10733_135_B.jpg,0,0,0,False,1_null,train
10733,225,B,10733_225_B.jpg,0,0,0,False,1_null,train
10733,315,B,10733_315_B.jpg,0,0,0,False,1_null,train
10733,45,B,10733_45_B.jpg,0,0,0,False,1_null,train
10733,135,C,10733_135_C.jpg,0,0,0,False,1_null,train
10733,225,C,10733_225_C.jpg,0,0,0,False,1_null,train
10733,315,C,10733_315_C.jpg,0,0,0,False,1_null,train
10733,45,C,10733_45_C.jpg,0,0,0,False,1_null,train
10733,135,D,10733_135_D.jpg,0,0,0,False,1_null,train
10733,225,D,10733_225_D.jpg,0,0,0,False,1_null,train
10733,315,D,10733_315_D.jpg,0,0,0,False,1_null,train
10733,45,D,10733_45_D.jpg,0,0,0,False,1_null,train
10733,135,E,10733_135_E.jpg,0,0,0,False,1_null,train
10733,225,E,10733_225_E.jpg,0,0,0,False,1_null,train
10733,315,E,10733_315_E.jpg,0,0,0,False,1_null,train
10733,45,E,10733_45_E.jpg,0,0,0,False,1_null,train
10733,135,F,10733_135_F.jpg,0,0,0,False,1_null,train
10733,225,F,10733_225_F.jpg,0,0,0,False,1_null,train
10733,315,F,10733_315_F.jpg,0,0,0,False,1_null,train
10733,45,F,10733_45_F.jpg,0,0,0,False,1_null,train
10746,135,A,10746_135_A.jpg,0,0,0,False,1_null,validation
10746,225,A,10746_225_A.jpg,0,0,0,False,1_null,validation
10746,315,A,10746_315_A.jpg,0,0,0,False,1_null,validation
10746,45,A,10746_45_A.jpg,0,0,0,False,1_null,validation
10746,135,B,10746_135_B.jpg,0,0,0,False,1_null,validation
10746,225,B,10746_225_B.jpg,0,0,0,False,1_null,validation
10746,315,B,10746_315_B.jpg,0,0,0,False,1_null,validation
10746,45,B,10746_45_B.jpg,0,0,0,False,1_null,validation
10746,135,C,10746_135_C.jpg,0,0,0,False,1_null,validation
10746,225,C,10746_225_C.jpg,0,0,0,False,1_null,validation
10746,315,C,10746_315_C.jpg,0,0,0,False,1_null,validation
10746,45,C,10746_45_C.jpg,0,0,0,False,1_null,validation
10746,135,D,10746_135_D.jpg,0,0,0,False,1_null,validation
10746,225,D,10746_225_D.jpg,0,0,0,False,1_null,validation
10746,315,D,10746_315_D.jpg,0,0,0,False,1_null,validation
10746,45,D,10746_45_D.jpg,0,0,0,False,1_null,validation
10746,135,E,10746_135_E.jpg,0,0,0,False,1_null,validation
10746,225,E,10746_225_E.jpg,0,0,0,False,1_null,validation
10746,315,E,10746_315_E.jpg,0,0,0,False,1_null,validation
10746,45,E,10746_45_E.jpg,0,0,0,False,1_null,validation
10746,135,F,10746_135_F.jpg,0,0,0,False,1_null,validation
10746,225,F,10746_225_F.jpg,0,0,0,False,1_null,validation
10746,315,F,10746_315_F.jpg,0,0,0,False,1_null,validation
10746,45,F,10746_45_F.jpg,0,0,0,False,1_null,validation
10782,135,A,10782_135_A.jpg,0,0,0,False,1_null,train
10782,225,A,10782_225_A.jpg,0,0,0,False,1_null,train
10782,315,A,10782_315_A.jpg,0,0,0,False,1_null,train
10782,45,A,10782_45_A.jpg,0,0,0,False,1_null,train
10782,135,B,10782_135_B.jpg,0,0,0,False,1_null,train
10782,225,B,10782_225_B.jpg,1,0,1,False,present,train
10782,315,B,10782_315_B.jpg,0,0,0,False,1_null,train
10782,45,B,10782_45_B.jpg,1,0,1,False,present,train
10782,135,C,10782_135_C.jpg,0,0,0,False,1_null,train
10782,225,C,10782_225_C.jpg,1,0,1,False,present,train
10782,315,C,10782_315_C.jpg,2,0,2,False,multiple_present,train
10782,45,C,10782_45_C.jpg,2,0,2,False,multiple_present,train
10782,135,D,10782_135_D.jpg,1,0,1,False,present,train
10782,225,D,10782_225_D.jpg,0,0,0,False,1_null,train
10782,315,D,10782_315_D.jpg,1,0,1,False,present,train
10782,45,D,10782_45_D.jpg,1,0,1,False,present,train
10782,135,E,10782_135_E.jpg,1,0,1,False,present,train
10782,225,E,10782_225_E.jpg,0,0,0,False,1_null,train
10782,315,E,10782_315_E.jpg,0,0,0,False,1_null,train
10782,45,E,10782_45_E.jpg,0,0,0,False,1_null,train
10782,135,F,10782_135_F.jpg,0,0,0,False,1_null,train
10782,225,F,10782_225_F.jpg,0,0,0,False,1_null,train
10782,315,F,10782_315_F.jpg,0,0,0,False,1_null,train
10782,45,F,10782_45_F.jpg,0,0,0,False,1_null,train
11245,135,A,11245_135_A.jpg,0,0,0,False,1_null,train
11245,225,A,11245_225_A.jpg,0,0,0,False,1_null,train
11245,315,A,11245_315_A.jpg,0,0,0,False,1_null,train
11245,45,A,11245_45_A.jpg,0,0,0,False,1_null,train
11245,135,B,11245_135_B.jpg,0,0,0,False,1_null,train
11245,225,B,11245_225_B.jpg,0,0,0,False,1_null,train
11245,315,B,11245_315_B.jpg,0,0,0,False,1_null,train
11245,45,B,11245_45_B.jpg,0,0,0,False,1_null,train
11245,135,C,11245_135_C.jpg,0,0,0,False,1_null,train
11245,225,C,11245_225_C.jpg,0,0,0,False,1_null,train
11245,315,C,11245_315_C.jpg,0,0,0,False,1_null,train
11245,45,C,11245_45_C.jpg,0,0,0,False,1_null,train
11245,135,D,11245_135_D.jpg,0,0,0,False,1_null,train
11245,225,D,11245_225_D.jpg,0,0,0,False,1_null,train
11245,315,D,11245_315_D.jpg,0,0,0,False,1_null,train
11245,45,D,11245_45_D.jpg,0,0,0,False,1_null,train
11245,135,E,11245_135_E.jpg,0,0,0,False,1_null,train
11245,225,E,11245_225_E.jpg,0,0,0,False,1_null,train
11245,315,E,11245_315_E.jpg,0,0,0,False,1_null,train
11245,45,E,11245_45_E.jpg,0,0,0,False,1_null,train
11245,135,F,11245_135_F.jpg,0,0,0,False,1_null,train
11245,225,F,11245_225_F.jpg,0,0,0,False,1_null,train
11245,315,F,11245_315_F.jpg,0,0,0,False,1_null,train
11245,45,F,11245_45_F.jpg,0,0,0,False,1_null,train
11269,135,A,11269_135_A.jpg,1,0,1,False,present,train
11269,225,A,11269_225_A.jpg,0,0,0,False,1_null,train
11269,315,A,11269_315_A.jpg,0,0,0,False,1_null,train
11269,45,A,11269_45_A.jpg,0,0,0,False,1_null,train
11269,135,B,11269_135_B.jpg,0,0,0,False,1_null,train
11269,225,B,11269_225_B.jpg,0,0,0,False,1_null,train
11269,315,B,11269_315_B.jpg,0,0,0,False,1_null,train
11269,45,B,11269_45_B.jpg,0,0,0,False,1_null,train
11269,135,C,11269_135_C.jpg,0,0,0,False,1_null,train
11269,225,C,11269_225_C.jpg,0,0,0,False,1_null,train
11269,315,C,11269_315_C.jpg,0,0,0,False,1_null,train
11269,45,C,11269_45_C.jpg,1,0,1,False,present,train
11269,135,D,11269_135_D.jpg,0,0,0,False,1_null,train
11269,225,D,11269_225_D.jpg,0,0,0,False,1_null,train
11269,315,D,11269_315_D.jpg,0,0,0,False,1_null,train
11269,45,D,11269_45_D.jpg,1,0,1,False,present,train
11269,135,E,11269_135_E.jpg,0,0,0,False,1_null,train
11269,225,E,11269_225_E.jpg,0,0,0,False,1_null,train
11269,315,E,11269_315_E.jpg,0,0,0,False,1_null,train
11269,45,E,11269_45_E.jpg,0,0,0,False,1_null,train
11269,135,F,11269_135_F.jpg,0,0,0,False,1_null,train
11269,225,F,11269_225_F.jpg,0,0,0,False,1_null,train
11269,315,F,11269_315_F.jpg,1,0,1,False,present,train
11269,45,F,11269_45_F.jpg,0,0,0,False,1_null,train
11282,135,A,11282_135_A.jpg,0,0,0,False,1_null,test
11282,225,A,11282_225_A.jpg,0,0,0,False,1_null,test
11282,315,A,11282_315_A.jpg,0,0,0,False,1_null,test
11282,45,A,11282_45_A.jpg,0,0,0,False,1_null,test
11282,135,B,11282_135_B.jpg,0,0,0,False,1_null,test
11282,225,B,11282_225_B.jpg,1,0,1,False,present,test
11282,315,B,11282_315_B.jpg,0,0,0,False,1_null,test
11282,45,B,11282_45_B.jpg,0,0,0,False,1_null,test
11282,135,C,11282_135_C.jpg,1,0,1,False,present,test
11282,225,C,11282_225_C.jpg,1,0,1,False,present,test
11282,315,C,11282_315_C.jpg,0,0,0,False,1_null,test
11282,45,C,11282_45_C.jpg,1,0,1,False,present,test
11282,135,D,11282_135_D.jpg,1,0,1,False,present,test
11282,225,D,11282_225_D.jpg,0,0,0,False,1_null,test
11282,315,D,11282_315_D.jpg,1,0,1,False,present,test
11282,45,D,11282_45_D.jpg,1,0,1,False,present,test
11282,135,E,11282_135_E.jpg,0,0,0,False,1_null,test
11282,225,E,11282_225_E.jpg,0,0,0,False,1_null,test
11282,315,E,11282_315_E.jpg,0,0,0,False,1_null,test
11282,45,E,11282_45_E.jpg,0,0,0,False,1_null,test
11282,135,F,11282_135_F.jpg,0,0,0,False,1_null,test
11282,225,F,11282_225_F.jpg,0,0,0,False,1_null,test
11282,315,F,11282_315_F.jpg,0,0,0,False,1_null,test
11282,45,F,11282_45_F.jpg,0,0,0,False,1_null,test
11289,135,A,11289_135_A.jpg,0,0,0,False,1_null,train
11289,225,A,11289_225_A.jpg,0,0,0,False,1_null,train
11289,315,A,11289_315_A.jpg,0,0,0,False,1_null,train
11289,45,A,11289_45_A.jpg,0,0,0,False,1_null,train
11289,135,B,11289_135_B.jpg,0,0,0,False,1_null,train
11289,225,B,11289_225_B.jpg,0,0,0,False,1_null,train
11289,315,B,11289_315_B.jpg,0,0,0,False,1_null,train
11289,45,B,11289_45_B.jpg,0,0,0,False,1_null,train
11289,135,C,11289_135_C.jpg,0,0,0,False,1_null,train
11289,225,C,11289_225_C.jpg,1,0,1,False,present,train
11289,315,C,11289_315_C.jpg,1,0,1,False,present,train
11289,45,C,11289_45_C.jpg,0,0,0,False,1_null,train
11289,135,D,11289_135_D.jpg,0,0,0,False,1_null,train
11289,225,D,11289_225_D.jpg,1,0,1,False,present,train
11289,315,D,11289_315_D.jpg,1,0,1,False,present,train
11289,45,D,11289_45_D.jpg,1,0,1,False,present,train
11289,135,E,11289_135_E.jpg,0,0,0,False,1_null,train
11289,225,E,11289_225_E.jpg,0,0,0,False,1_null,train
11289,315,E,11289_315_E.jpg,0,0,0,False,1_null,train
11289,45,E,11289_45_E.jpg,0,0,0,False,1_null,train
11289,135,F,11289_135_F.jpg,0,0,0,False,1_null,train
11289,225,F,11289_225_F.jpg,0,0,0,False,1_null,train
11289,315,F,11289_315_F.jpg,0,0,0,False,1_null,train
11289,45,F,11289_45_F.jpg,0,0,0,False,1_null,train
11295,135,A,11295_135_A.jpg,0,0,0,False,1_null,train
11295,225,A,11295_225_A.jpg,0,0,0,False,1_null,train
11295,315,A,11295_315_A.jpg,0,0,0,False,1_null,train
11295,45,A,11295_45_A.jpg,1,0,1,False,present,train
11295,135,B,11295_135_B.jpg,0,0,0,False,1_null,train
11295,225,B,11295_225_B.jpg,0,0,0,False,1_null,train
11295,315,B,11295_315_B.jpg,0,0,0,False,1_null,train
11295,45,B,11295_45_B.jpg,0,0,0,False,1_null,train
11295,135,C,11295_135_C.jpg,0,0,0,False,1_null,train
11295,225,C,11295_225_C.jpg,0,0,0,False,1_null,train
11295,315,C,11295_315_C.jpg,1,0,1,False,present,train
11295,45,C,11295_45_C.jpg,0,0,0,False,1_null,train
11295,135,D,11295_135_D.jpg,0,0,0,False,1_null,train
11295,225,D,11295_225_D.jpg,0,0,0,False,1_null,train
11295,315,D,11295_315_D.jpg,1,0,1,False,present,train
11295,45,D,11295_45_D.jpg,0,0,0,False,1_null,train
11295,135,E,11295_135_E.jpg,0,0,0,False,1_null,train
11295,225,E,11295_225_E.jpg,0,0,0,False,1_null,train
11295,315,E,11295_315_E.jpg,0,0,0,False,1_null,train
11295,45,E,11295_45_E.jpg,0,0,0,False,1_null,train
11295,135,F,11295_135_F.jpg,0,0,0,False,1_null,train
11295,225,F,11295_225_F.jpg,0,0,0,False,1_null,train
11295,315,F,11295_315_F.jpg,1,0,1,False,present,train
11295,45,F,11295_45_F.jpg,0,0,0,False,1_null,train
11317,135,A,11317_135_A.jpg,0,0,0,False,1_null,train
11317,225,A,11317_225_A.jpg,0,0,0,False,1_null,train
11317,315,A,11317_315_A.jpg,0,0,0,False,1_null,train
11317,45,A,11317_45_A.jpg,0,0,0,False,1_null,train
11317,135,B,11317_135_B.jpg,0,0,0,False,1_null,train
11317,225,B,11317_225_B.jpg,0,0,0,False,1_null,train
11317,315,B,11317_315_B.jpg,0,0,0,False,1_null,train
11317,45,B,11317_45_B.jpg,0,0,0,False,1_null,train
11317,135,C,11317_135_C.jpg,0,0,0,False,1_null,train
11317,225,C,11317_225_C.jpg,0,0,0,False,1_null,train
11317,315,C,11317_315_C.jpg,0,0,0,False,1_null,train
11317,45,C,11317_45_C.jpg,0,0,0,False,1_null,train
11317,135,D,11317_135_D.jpg,0,0,0,False,1_null,train
11317,225,D,11317_225_D.jpg,0,0,0,False,1_null,train
11317,315,D,11317_315_D.jpg,0,0,0,False,1_null,train
11317,45,D,11317_45_D.jpg,0,0,0,False,1_null,train
11317,135,E,11317_135_E.jpg,0,0,0,False,1_null,train
11317,225,E,11317_225_E.jpg,0,0,0,False,1_null,train
11317,315,E,11317_315_E.jpg,0,0,0,False,1_null,train
11317,45,E,11317_45_E.jpg,0,0,0,False,1_null,train
11317,135,F,11317_135_F.jpg,0,0,0,False,1_null,train
11317,225,F,11317_225_F.jpg,0,0,0,False,1_null,train
11317,315,F,11317_315_F.jpg,0,0,0,False,1_null,train
11317,45,F,11317_45_F.jpg,0,0,0,False,1_null,train
11354,135,A,11354_135_A.jpg,0,0,0,False,1_null,train
11354,225,A,11354_225_A.jpg,0,0,0,False,1_null,train
11354,315,A,11354_315_A.jpg,0,0,0,False,1_null,train
11354,45,A,11354_45_A.jpg,0,0,0,False,1_null,train
11354,135,B,11354_135_B.jpg,0,0,0,False,1_null,train
11354,225,B,11354_225_B.jpg,0,0,0,False,1_null,train
11354,315,B,11354_315_B.jpg,0,0,0,False,1_null,train
11354,45,B,11354_45_B.jpg,0,0,0,False,1_null,train
11354,135,C,11354_135_C.jpg,0,0,0,False,1_null,train
11354,225,C,11354_225_C.jpg,0,0,0,False,1_null,train
11354,315,C,11354_315_C.jpg,0,0,0,False,1_null,train
11354,45,C,11354_45_C.jpg,0,0,0,False,1_null,train
11354,135,D,11354_135_D.jpg,0,0,0,False,1_null,train
11354,225,D,11354_225_D.jpg,0,0,0,False,1_null,train
11354,315,D,11354_315_D.jpg,0,0,0,False,1_null,train
11354,45,D,11354_45_D.jpg,0,0,0,False,1_null,train
11354,135,E,11354_135_E.jpg,0,0,0,False,1_null,train
11354,225,E,11354_225_E.jpg,0,0,0,False,1_null,train
11354,315,E,11354_315_E.jpg,0,0,0,False,1_null,train
11354,45,E,11354_45_E.jpg,0,0,0,False,1_null,train
11354,135,F,11354_135_F.jpg,0,0,0,False,1_null,train
11354,225,F,11354_225_F.jpg,0,0,0,False,1_null,train
11354,315,F,11354_315_F.jpg,0,0,0,False,1_null,train
11354,45,F,11354_45_F.jpg,0,0,0,False,1_null,train
11559,135,A,11559_135_A.jpg,0,0,0,False,1_null,train
11559,225,A,11559_225_A.jpg,0,0,0,False,1_null,train
11559,315,A,11559_315_A.jpg,0,0,0,False,1_null,train
11559,45,A,11559_45_A.jpg,0,0,0,False,1_null,train
11559,135,B,11559_135_B.jpg,0,0,0,False,1_null,train
11559,225,B,11559_225_B.jpg,0,0,0,False,1_null,train
11559,315,B,11559_315_B.jpg,0,0,0,False,1_null,train
11559,45,B,11559_45_B.jpg,0,0,0,False,1_null,train
11559,135,C,11559_135_C.jpg,0,0,0,False,1_null,train
11559,225,C,11559_225_C.jpg,1,0,1,False,present,train
11559,315,C,11559_315_C.jpg,1,0,1,False,present,train
11559,45,C,11559_45_C.jpg,1,0,1,False,present,train
11559,135,D,11559_135_D.jpg,1,0,1,False,present,train
11559,225,D,11559_225_D.jpg,0,0,0,False,1_null,train
11559,315,D,11559_315_D.jpg,1,0,1,False,present,train
11559,45,D,11559_45_D.jpg,1,0,1,False,present,train
11559,135,E,11559_135_E.jpg,1,0,1,False,present,train
11559,225,E,11559_225_E.jpg,0,0,0,False,1_null,train
11559,315,E,11559_315_E.jpg,0,0,0,False,1_null,train
11559,45,E,11559_45_E.jpg,0,0,0,False,1_null,train
11559,135,F,11559_135_F.jpg,0,0,0,False,1_null,train
11559,225,F,11559_225_F.jpg,0,0,0,False,1_null,train
11559,315,F,11559_315_F.jpg,0,0,0,False,1_null,train
11559,45,F,11559_45_F.jpg,0,0,0,False,1_null,train
11677,135,A,11677_135_A.jpg,0,0,0,False,1_null,train
11677,225,A,11677_225_A.jpg,1,0,1,False,present,train
11677,315,A,11677_315_A.jpg,0,0,0,False,1_null,train
11677,45,A,11677_45_A.jpg,0,0,0,False,1_null,train
11677,135,B,11677_135_B.jpg,0,0,0,False,1_null,train
11677,225,B,11677_225_B.jpg,1,0,1,False,present,train
11677,315,B,11677_315_B.jpg,0,0,0,False,1_null,train
11677,45,B,11677_45_B.jpg,1,0,1,False,present,train
11677,135,C,11677_135_C.jpg,0,0,0,False,1_null,train
11677,225,C,11677_225_C.jpg,0,0,0,False,1_null,train
11677,315,C,11677_315_C.jpg,0,0,0,False,1_null,train
11677,45,C,11677_45_C.jpg,1,0,1,False,present,train
11677,135,D,11677_135_D.jpg,0,0,0,False,1_null,train
11677,225,D,11677_225_D.jpg,0,0,0,False,1_null,train
11677,315,D,11677_315_D.jpg,0,0,0,False,1_null,train
11677,45,D,11677_45_D.jpg,0,0,0,False,1_null,train
11677,135,E,11677_135_E.jpg,0,0,0,False,1_null,train
11677,225,E,11677_225_E.jpg,0,0,0,False,1_null,train
11677,315,E,11677_315_E.jpg,0,0,0,False,1_null,train
11677,45,E,11677_45_E.jpg,0,0,0,False,1_null,train
11677,135,F,11677_135_F.jpg,0,0,0,False,1_null,train
11677,225,F,11677_225_F.jpg,1,0,1,False,present,train
11677,315,F,11677_315_F.jpg,0,0,0,False,1_null,train
11677,45,F,11677_45_F.jpg,0,0,0,False,1_null,train
11744,135,A,11744_135_A.jpg,0,0,0,False,1_null,train
11744,225,A,11744_225_A.jpg,0,0,0,False,1_null,train
11744,315,A,11744_315_A.jpg,0,0,0,False,1_null,train
11744,45,A,11744_45_A.jpg,0,0,0,False,1_null,train
